#Monatsgradtage VDI 3807; erstellt: DWD, 20190903
#Messnetz_id 4; mittlere Raumtemperatur (Grad Celsius): 20
#Auswertezeitraum 01-JUN-2014 bis 30-JUN-2014
#ID; geogr. Breite; geogr. Laenge;Station; Monat; Anzahl Tage; Monatsgradtage; Anzahl Heiztage; Mittelwert 2004-2013
00044;52.93; 8.24;            GROSSENKNETEN;201406;30; 92.6;15; 92.6
00071;48.22; 8.98;          ALBSTADT-BADKAP;201406;30;114.0;16;-999.9
00073;48.62;13.05;     ALDERSBACH-KRIESTORF;201406;30; 11.9;2; 57.0
00078;52.49; 7.91;                ALFHAUSEN;201406;30; 97.0;15; 92.8
00091;50.74; 9.34;             ALSFELD-EIFA;201406;30;135.1;20; 98.6
00102;53.86; 8.13;        ALTE WESER (AWST);201406;30;107.4;18;125.8
00125;47.83;10.87;          ALTENSTADT (BW);201406;30;123.8;18;-999.9
00131;51.09;12.93;          ALTGERINGSWALDE;201406;30;121.0;18;-999.9
00142;48.41;11.31;   ALTOMUENSTER-MAISBRUNN;201406;30; 68.3;11; 82.4
00150;49.73; 8.12;                    ALZEY;201406;30; 11.3;2;-999.9
00151;49.47;11.85;  AMBERG-UNTERAMMERSRICHT;201406;30; 59.6;10; 65.2
00154;48.02;12.29;         AMERANG-PFAFFING;201406;30; 67.0;10; 90.6
00161;50.42; 7.42;                ANDERNACH;201406;30;  5.7;1;-999.9
00164;53.03;13.99;       ANGERMUENDE (WEWA);201406;30; 82.6;14; 66.3
00167;53.84;13.68;                   ANKLAM;201406;30; 80.8;14;-999.9
00183;54.68;13.43;            ARKONA (WEWA);201406;30; 72.2;12;128.1
00191;49.97; 9.91;      ARNSTEIN-MUEDESHEIM;201406;30; 76.1;13; 71.2
00198;51.37;11.29;            ARTERN (WEWA);201406;30; 69.6;11; 66.0
00217;47.88;11.36;                 ATTENKAM;201406;30; 98.6;15;105.3
00222;50.59;12.71;                      AUE;201406;30;123.4;18; 97.2
00232;48.43;10.94;  AUGSBURG-MUEHLH. (WEWA);201406;30; 69.5;11; 82.7
00257;48.73; 8.25;    BADEN-BADEN-GEROLDSAU;201406;30; 10.5;2; 52.9
00259;47.81; 7.64;                MUELLHEIM;201406;30; 22.1;4;-999.9
00282;49.87;10.92;            BAMBERG (WST);201406;30; 70.3;12; 64.3
00294;52.32; 9.43; BARSINGHAUSEN-HOHENBOST.;201406;30; 91.0;15; 76.7
00298;54.34;12.71;             BARTH (AWST);201406;30;104.3;17;104.5
00303;52.06;13.50;            BARUTH (AWST);201406;30; 68.1;11;-999.9
00314;51.16;14.50;    KUBSCHUETZ,KR.BAUTZEN;201406;30; 80.2;13; 72.9
00320;49.97;11.52;     HEINERSREUTH-VOLLHOF;201406;30; 91.2;14; 79.0
00330;49.56; 8.97;      OBERZENT-BEERFELDEN;201406;30; 93.2;15; 88.8
00342;52.32; 8.17;                     BELM;201406;30;107.2;16;-999.9
00368;52.82; 9.92;              BERGEN (BW);201406;30; 98.4;15; 92.0
00377;49.11; 8.00;           BERGZABERN,BAD;201406;30;  0.0;0;-999.9
00390;50.98; 8.37;   BERLEBURG,BAD-STUENZEL;201406;30;188.6;23;160.1
00400;52.63;13.50;              BERLIN-BUCH;201406;30; 61.9;10; 56.3
00403;52.45;13.30; BERLIN-DAHLEM (MET.INST);201406;30; 48.9;8; 58.6
00410;52.40;13.73; BERLIN-KOEPENICK(KANISW);201406;30; 74.7;12; 61.7
00420;52.54;13.56;           BERLIN-MARZAHN;201406;30; 50.8;9;-999.9
00427;52.38;13.53; BERLIN-SCHOEN.(FLUGWEWA);201406;30; 48.5;8; 54.5
00430;52.56;13.31;  BERLIN-TEGEL (FLUGWEWA);201406;30; 46.8;8; 50.8
00433;52.47;13.40;       BERLIN-TEMP. (WST);201406;30; 34.5;6; 46.5
00445;51.82;11.71;    BERNBURG/SAALE (NORD);201406;30; 68.4;11; 64.5
00460;49.26; 6.69;             BERUS (AWST);201406;30; 36.6;6;-999.9
00535;50.04; 7.31;              BLANKENRATH;201406;30;127.7;19;-999.9
00555;51.48; 7.27;                   BOCHUM;201406;30; 68.3;11;-999.9
00591;53.39;10.69;         BOIZENBURG (WST);201406;30; 87.0;14; 80.7
00596;54.00;11.19;        BOLTENHAGEN (WST);201406;30; 75.3;12;108.9
00603;50.73; 7.19;      BONN-ROLEBER (AWST);201406;30; 58.4;10;-999.9
