#Monatsgradtage VDI 3807; erstellt: DWD, 20190906
#Messnetz_id 4; mittlere Raumtemperatur (Grad Celsius): 20
#Auswertezeitraum 01-JUL-2012 bis 31-JUL-2012
#ID; geogr. Breite; geogr. Laenge;Station; Monat; Anzahl Tage; Monatsgradtage; Anzahl Heiztage; Mittelwert 2002-2011
00044;52.93; 8.24;            GROSSENKNETEN;201207;31; 64.4;11; 37.4
00071;48.22; 8.98;          ALBSTADT-BADKAP;201207;31; 75.8;11;-999.9
00073;48.62;13.05;     ALDERSBACH-KRIESTORF;201207;31; 16.2;3; 19.6
00078;52.49; 7.91;                ALFHAUSEN;201207;31; 73.6;12; 35.7
00091;50.74; 9.34;             ALSFELD-EIFA;201207;31; 67.7;11;-999.9
00102;53.86; 8.13;        ALTE WESER (AWST);201207;31; 48.8;9;-999.9
00131;51.09;12.93;          ALTGERINGSWALDE;201207;31; 36.0;6;-999.9
00142;48.41;11.31;   ALTOMUENSTER-MAISBRUNN;201207;31; 35.4;6; 39.8
00150;49.73; 8.12;                    ALZEY;201207;31; 16.2;3; 14.9
00151;49.47;11.85;  AMBERG-UNTERAMMERSRICHT;201207;31; 35.8;6; 26.7
00154;48.02;12.29;         AMERANG-PFAFFING;201207;31; 25.5;4; 46.8
00161;50.42; 7.42;                ANDERNACH;201207;31;  5.2;1;-999.9
00164;53.03;13.99;       ANGERMUENDE (WEWA);201207;31; 17.2;3; 19.7
00167;53.84;13.68;                   ANKLAM;201207;31; 15.9;3;-999.9
00183;54.68;13.43;            ARKONA (WEWA);201207;31; 42.1;8; 17.7
00191;49.97; 9.91;      ARNSTEIN-MUEDESHEIM;201207;31; 24.0;4; 24.7
00198;51.37;11.29;            ARTERN (WEWA);201207;31; 17.7;3; 22.6
00217;47.88;11.36;                 ATTENKAM;201207;31; 44.2;7; 53.7
00222;50.59;12.71;                      AUE;201207;31; 39.4;6; 40.2
00232;48.43;10.94;  AUGSBURG-MUEHLH. (WEWA);201207;31; 30.2;5; 37.4
00257;48.73; 8.25;    BADEN-BADEN-GEROLDSAU;201207;31; 11.3;2; 18.9
00259;47.81; 7.64;                MUELLHEIM;201207;31; 16.9;3;-999.9
00282;49.87;10.92;            BAMBERG (WST);201207;31; 22.8;4; 22.6
00294;52.32; 9.43; BARSINGHAUSEN-HOHENBOST.;201207;31; 50.8;9; 28.9
00298;54.34;12.71;             BARTH (AWST);201207;31; 32.0;6; 17.6
00303;52.06;13.50;            BARUTH (AWST);201207;31; 22.4;4; 17.7
00314;51.16;14.50;    KUBSCHUETZ,KR.BAUTZEN;201207;31; 22.3;4; 22.5
00320;49.97;11.52;     HEINERSREUTH-VOLLHOF;201207;31; 49.7;8; 38.1
00326;51.72; 8.06;         BECKUM-UNTERBERG;201207;31; 58.4;10;-999.9
00330;49.56; 8.97;      OBERZENT-BEERFELDEN;201207;31; 59.0;9; 53.2
00342;52.32; 8.17;                     BELM;201207;31; 59.6;10;-999.9
00377;49.11; 8.00;           BERGZABERN,BAD;201207;31;  5.3;1;-999.9
00390;50.98; 8.37;   BERLEBURG,BAD-STUENZEL;201207;31;143.5;19;106.4
00400;52.63;13.50;              BERLIN-BUCH;201207;31; 16.3;3; 16.4
00403;52.45;13.30; BERLIN-DAHLEM (MET.INST);201207;31; 22.6;4; 17.7
00410;52.40;13.73; BERLIN-KOEPENICK(KANISW);201207;31; 22.9;4; 16.6
00420;52.54;13.56;           BERLIN-MARZAHN;201207;31;  5.4;1;-999.9
00427;52.38;13.53; BERLIN-SCHOEN.(FLUGWEWA);201207;31; 16.9;3; 17.4
00430;52.56;13.31;  BERLIN-TEGEL (FLUGWEWA);201207;31; 10.5;2; 12.8
00433;52.47;13.40;       BERLIN-TEMP. (WST);201207;31; 10.3;2; 11.6
00445;51.82;11.71;    BERNBURG/SAALE (NORD);201207;31; 22.2;4; 18.4
00450;49.92; 7.07;               BERNKASTEL;201207;31;  0.0;0; 10.2
00460;49.26; 6.69;             BERUS (AWST);201207;31; 61.7;10; 36.1
00535;50.04; 7.31;              BLANKENRATH;201207;31; 75.2;11;-999.9
00555;51.48; 7.27;                   BOCHUM;201207;31; 51.9;9;-999.9
00591;53.39;10.69;         BOIZENBURG (WST);201207;31; 49.6;9; 28.7
00596;54.00;11.19;        BOLTENHAGEN (WST);201207;31; 50.5;9; 26.9
00603;50.73; 7.19;      BONN-ROLEBER (AWST);201207;31; 45.2;8;-999.9
00617;51.87; 6.89;              BORKEN I.W.;201207;31; 39.7;7;-999.9
