#Monatsgradtage VDI 3807; erstellt: DWD, 20190903
#Messnetz_id 4; mittlere Raumtemperatur (Grad Celsius): 20
#Auswertezeitraum 01-NOV-2015 bis 30-NOV-2015
#ID; geogr. Breite; geogr. Laenge;Station; Monat; Anzahl Tage; Monatsgradtage; Anzahl Heiztage; Mittelwert 2005-2014
00044;52.93; 8.24;            GROSSENKNETEN;201511;30;342.2;29;-999.9
00071;48.22; 8.98;          ALBSTADT-BADKAP;201511;30;396.9;30;-999.9
00073;48.62;13.05;     ALDERSBACH-KRIESTORF;201511;30;410.9;30;467.6
00078;52.49; 7.91;                ALFHAUSEN;201511;30;337.6;29;412.4
00091;50.74; 9.34;             ALSFELD-EIFA;201511;30;375.7;29;445.1
00102;53.86; 8.13;        ALTE WESER (AWST);201511;30;315.7;30;-999.9
00125;47.83;10.87;          ALTENSTADT (BW);201511;30;449.1;30;-999.9
00131;51.09;12.93;          ALTGERINGSWALDE;201511;30;375.4;30;444.9
00142;48.41;11.31;   ALTOMUENSTER-MAISBRUNN;201511;30;398.7;30;480.4
00150;49.73; 8.12;                    ALZEY;201511;30;347.6;28;415.5
00151;49.47;11.85;  AMBERG-UNTERAMMERSRICHT;201511;30;403.2;30;476.1
00154;48.02;12.29;         AMERANG-PFAFFING;201511;30;396.9;30;484.1
00161;50.42; 7.42;                ANDERNACH;201511;30;322.4;28;-999.9
00164;53.03;13.99;       ANGERMUENDE (WEWA);201511;30;395.0;30;443.0
00167;53.84;13.68;                   ANKLAM;201511;30;391.2;30;435.1
00183;54.68;13.43;            ARKONA (WEWA);201511;30;374.5;30;406.1
00191;49.97; 9.91;      ARNSTEIN-MUEDESHEIM;201511;30;378.3;29;447.2
00198;51.37;11.29;            ARTERN (WEWA);201511;30;364.6;29;439.2
00217;47.88;11.36;                 ATTENKAM;201511;30;370.5;29;471.9
00222;50.59;12.71;                      AUE;201511;30;374.7;29;453.1
00232;48.43;10.94;  AUGSBURG-MUEHLH. (WEWA);201511;30;400.8;30;475.9
00257;48.73; 8.25;    BADEN-BADEN-GEROLDSAU;201511;30;327.0;26;414.7
00259;47.81; 7.64;                MUELLHEIM;201511;30;322.3;27;410.0
00282;49.87;10.92;            BAMBERG (WST);201511;30;383.3;29;452.9
00294;52.32; 9.43; BARSINGHAUSEN-HOHENBOST.;201511;30;326.1;29;402.5
00298;54.34;12.71;             BARTH (AWST);201511;30;375.0;30;423.5
00303;52.06;13.50;            BARUTH (AWST);201511;30;367.4;29;436.4
00314;51.16;14.50;    KUBSCHUETZ,KR.BAUTZEN;201511;30;353.3;30;428.9
00320;49.97;11.52;     HEINERSREUTH-VOLLHOF;201511;30;400.5;30;468.8
00330;49.56; 8.97;      OBERZENT-BEERFELDEN;201511;30;389.7;30;454.6
00342;52.32; 8.17;                     BELM;201511;30;333.1;29;-999.9
00368;52.82; 9.92;              BERGEN (BW);201511;30;359.6;29;-999.9
00377;49.11; 8.00;           BERGZABERN,BAD;201511;30;328.6;27;404.3
00390;50.98; 8.37;   BERLEBURG,BAD-STUENZEL;201511;30;421.1;30;494.4
00400;52.63;13.50;              BERLIN-BUCH;201511;30;376.9;30;429.8
00403;52.45;13.30; BERLIN-DAHLEM (MET.INST);201511;30;370.0;30;432.0
00410;52.40;13.73; BERLIN-KOEPENICK(KANISW);201511;30;391.6;30;446.0
00420;52.54;13.56;           BERLIN-MARZAHN;201511;30;365.9;30;-999.9
00427;52.38;13.53; BERLIN-SCHOEN.(FLUGWEWA);201511;30;375.1;30;435.4
00430;52.56;13.31;  BERLIN-TEGEL (FLUGWEWA);201511;30;354.1;29;416.3
00433;52.47;13.40;       BERLIN-TEMP. (WST);201511;30;353.4;29;418.6
00445;51.82;11.71;    BERNBURG/SAALE (NORD);201511;30;350.0;29;426.2
00460;49.26; 6.69;             BERUS (AWST);201511;30;368.8;29;-999.9
00535;50.04; 7.31;              BLANKENRATH;201511;30;382.2;29;446.7
00555;51.48; 7.27;                   BOCHUM;201511;30;305.8;28;-999.9
00591;53.39;10.69;         BOIZENBURG (WST);201511;30;365.0;29;428.0
00596;54.00;11.19;        BOLTENHAGEN (WST);201511;30;368.2;30;411.4
00603;50.73; 7.19;      BONN-ROLEBER (AWST);201511;30;307.3;27;392.5
00617;51.87; 6.89;              BORKEN I.W.;201511;30;319.1;29;390.1
00656;51.72;10.60;         BRAUNLAGE (AWST);201511;30;430.9;30;496.8
00662;52.29;10.45;  BRAUNSCHWEIG-VOEL.(WST);201511;30;339.1;29;412.6
00691;53.05; 8.80;        BREMEN (FLUGWEWA);201511;30;340.4;29;409.2
00701;53.53; 8.58;        BREMERHAVEN (WST);201511;30;338.7;30;390.6
00704;53.45; 9.14;      BREMERVOERDE (AWST);201511;30;344.1;29;412.4
00722;51.80;10.62;           BROCKEN (WEWA);201511;30;492.8;28;561.3
00755;49.52; 9.32;    BUCHEN,KR.NECKAR-ODW.;201511;30;399.8;30;460.2
00757;47.96; 8.00;               BUCHENBACH;201511;30;361.8;28;427.7
00769;52.28; 9.09;          BUECKEBURG (BW);201511;30;319.7;29;-999.9
00817;51.03; 8.81;      BURGWALD-BOTTENDORF;201511;30;383.7;29;450.8
00840;50.43;12.61;         CARLSFELD (AWST);201511;30;468.3;30;543.6
00850;52.60;10.03;  CELLE-WIETZENBRUCH (BW);201511;30;349.2;29;-999.9
00853;50.79;12.87;          CHEMNITZ (WEWA);201511;30;379.5;30;449.9
00856;47.88;12.54;           CHIEMING (WST);201511;30;364.9;30;-999.9
00867;50.31;10.97; LAUTERTAL-OBERLAU.(AWST);201511;30;401.4;30;466.6
00880;51.78;14.32;           COTTBUS (WEWA);201511;30;366.7;29;430.8
00891;53.87; 8.71;          CUXHAVEN (WEWA);201511;30;326.9;29;385.6
00896;51.08;10.86;                  DACHWIG;201511;30;350.8;28;437.6
00917;49.88; 8.68;                DARMSTADT;201511;30;353.8;28;419.0
00953;49.76; 7.05;        DEUSELBACH (AWST);201511;30;377.5;29;443.0
00954;54.18; 7.46; UFS DEUTSCHE BUCHT(AWST);201511;30;285.2;30;-999.9
