#Monatsgradtage VDI 3807; erstellt: DWD, 20190909
#Messnetz_id 4; mittlere Raumtemperatur (Grad Celsius): 20
#Auswertezeitraum 01-MAY-2010 bis 31-MAY-2010
#ID; geogr. Breite; geogr. Laenge;Station; Monat; Anzahl Tage; Monatsgradtage; Anzahl Heiztage; Mittelwert 2000-2009
00003;50.78; 6.09;            AACHEN (WEWA);201005;31;275.3;26;146.7
00044;52.93; 8.24;            GROSSENKNETEN;201005;31;297.9;29;182.0
00071;48.22; 8.98;          ALBSTADT-BADKAP;201005;31;329.7;28;-999.9
00073;48.62;13.05;     ALDERSBACH-KRIESTORF;201005;31;204.4;24;118.8
00078;52.49; 7.91;                ALFHAUSEN;201005;31;301.4;29;167.8
00091;50.74; 9.34;             ALSFELD-EIFA;201005;31;303.3;29;189.9
00102;53.86; 8.13;        ALTE WESER (AWST);201005;31;345.6;31;-999.9
00131;51.09;12.93;          ALTGERINGSWALDE;201005;31;295.0;30;-999.9
00142;48.41;11.31;   ALTOMUENSTER-MAISBRUNN;201005;31;256.7;25;163.2
00150;49.73; 8.12;                    ALZEY;201005;31;257.7;27;-999.9
00151;49.47;11.85;  AMBERG-UNTERAMMERSRICHT;201005;31;240.6;25;156.2
00154;48.02;12.29;         AMERANG-PFAFFING;201005;31;259.3;27;168.3
00164;53.03;13.99;       ANGERMUENDE (WEWA);201005;31;269.5;28;158.2
00167;53.84;13.68;                   ANKLAM;201005;31;298.2;29;-999.9
00183;54.68;13.43;            ARKONA (WEWA);201005;31;354.1;31;260.3
00191;49.97; 9.91;      ARNSTEIN-MUEDESHEIM;201005;31;264.8;28;152.5
00198;51.37;11.29;            ARTERN (WEWA);201005;31;275.1;29;151.4
00217;47.88;11.36;                 ATTENKAM;201005;31;294.1;28;188.2
00222;50.59;12.71;                      AUE;201005;31;298.1;31;182.8
00232;48.43;10.94;  AUGSBURG-MUEHLH. (WEWA);201005;31;260.2;26;174.3
00257;48.73; 8.25;    BADEN-BADEN-GEROLDSAU;201005;31;245.3;26;125.3
00259;47.81; 7.64;                MUELLHEIM;201005;31;227.6;24;-999.9
00282;49.87;10.92;            BAMBERG (WST);201005;31;235.2;25;134.4
