#Monatsgradtage VDI 3807; erstellt: DWD, 20190906
#Messnetz_id 4; mittlere Raumtemperatur (Grad Celsius): 20
#Auswertezeitraum 01-DEC-2012 bis 31-DEC-2012
#ID; geogr. Breite; geogr. Laenge;Station; Monat; Anzahl Tage; Monatsgradtage; Anzahl Heiztage; Mittelwert 2002-2011
00044;52.93; 8.24;            GROSSENKNETEN;201212;31;528.5;31;551.2
00071;48.22; 8.98;          ALBSTADT-BADKAP;201212;31;602.7;31;-999.9
00073;48.62;13.05;     ALDERSBACH-KRIESTORF;201212;31;622.3;31;618.2
00078;52.49; 7.91;                ALFHAUSEN;201212;31;517.7;31;548.1
00091;50.74; 9.34;             ALSFELD-EIFA;201212;31;548.7;31;592.4
00102;53.86; 8.13;        ALTE WESER (AWST);201212;31;525.0;31;-999.9
00131;51.09;12.93;          ALTGERINGSWALDE;201212;31;589.3;31;-999.9
00142;48.41;11.31;   ALTOMUENSTER-MAISBRUNN;201212;31;596.5;31;616.8
00150;49.73; 8.12;                    ALZEY;201212;31;515.3;31;-999.9
00151;49.47;11.85;  AMBERG-UNTERAMMERSRICHT;201212;31;596.4;31;618.0
00154;48.02;12.29;         AMERANG-PFAFFING;201212;31;617.8;31;632.5
00161;50.42; 7.42;                ANDERNACH;201212;31;501.1;31;-999.9
00164;53.03;13.99;       ANGERMUENDE (WEWA);201212;31;627.5;31;586.5
00167;53.84;13.68;                   ANKLAM;201212;31;637.1;31;-999.9
00183;54.68;13.43;            ARKONA (WEWA);201212;31;589.8;31;536.8
00191;49.97; 9.91;      ARNSTEIN-MUEDESHEIM;201212;31;555.1;31;585.9
00198;51.37;11.29;            ARTERN (WEWA);201212;31;560.4;31;584.9
00217;47.88;11.36;                 ATTENKAM;201212;31;580.5;31;612.5
00222;50.59;12.71;                      AUE;201212;31;594.3;31;-999.9
00232;48.43;10.94;  AUGSBURG-MUEHLH. (WEWA);201212;31;586.4;31;610.5
00257;48.73; 8.25;    BADEN-BADEN-GEROLDSAU;201212;31;494.8;31;548.3
00259;47.81; 7.64;                MUELLHEIM;201212;31;496.1;31;-999.9
00282;49.87;10.92;            BAMBERG (WST);201212;31;559.5;31;587.8
00294;52.32; 9.43; BARSINGHAUSEN-HOHENBOST.;201212;31;525.8;31;548.7
00298;54.34;12.71;             BARTH (AWST);201212;31;619.4;31;557.1
00303;52.06;13.50;            BARUTH (AWST);201212;31;593.8;31;584.5
00314;51.16;14.50;    KUBSCHUETZ,KR.BAUTZEN;201212;31;602.9;31;589.6
00320;49.97;11.52;     HEINERSREUTH-VOLLHOF;201212;31;592.3;31;612.5
00326;51.72; 8.06;         BECKUM-UNTERBERG;201212;31;501.4;31;-999.9
00330;49.56; 8.97;      OBERZENT-BEERFELDEN;201212;31;567.0;31;599.1
