#Monatsgradtage VDI 3807; erstellt: DWD, 20190906
#Messnetz_id 4; mittlere Raumtemperatur (Grad Celsius): 20
#Auswertezeitraum 01-APR-2012 bis 30-APR-2012
#ID; geogr. Breite; geogr. Laenge;Station; Monat; Anzahl Tage; Monatsgradtage; Anzahl Heiztage; Mittelwert 2002-2011
00044;52.93; 8.24;            GROSSENKNETEN;201204;30;353.5;29;290.0
00071;48.22; 8.98;          ALBSTADT-BADKAP;201204;30;384.2;27;-999.9
00073;48.62;13.05;     ALDERSBACH-KRIESTORF;201204;30;305.4;25;280.1
00078;52.49; 7.91;                ALFHAUSEN;201204;30;347.8;28;291.5
00091;50.74; 9.34;             ALSFELD-EIFA;201204;30;357.0;27;322.5
00102;53.86; 8.13;        ALTE WESER (AWST);201204;30;381.2;30;325.5
00131;51.09;12.93;          ALTGERINGSWALDE;201204;30;332.2;25;-999.9
00142;48.41;11.31;   ALTOMUENSTER-MAISBRUNN;201204;30;330.8;25;308.2
00150;49.73; 8.12;                    ALZEY;201204;30;318.3;27;-999.9
00151;49.47;11.85;  AMBERG-UNTERAMMERSRICHT;201204;30;329.9;25;313.0
00154;48.02;12.29;         AMERANG-PFAFFING;201204;30;334.2;25;320.2
00161;50.42; 7.42;                ANDERNACH;201204;30;309.6;27;-999.9
00164;53.03;13.99;       ANGERMUENDE (WEWA);201204;30;331.4;27;310.7
00167;53.84;13.68;                   ANKLAM;201204;30;379.6;30;-999.9
00183;54.68;13.43;            ARKONA (WEWA);201204;30;417.8;30;396.7
00191;49.97; 9.91;      ARNSTEIN-MUEDESHEIM;201204;30;333.9;27;297.7
00198;51.37;11.29;            ARTERN (WEWA);201204;30;321.6;26;296.7
00217;47.88;11.36;                 ATTENKAM;201204;30;353.2;25;330.1
00222;50.59;12.71;                      AUE;201204;30;348.9;25;327.1
00232;48.43;10.94;  AUGSBURG-MUEHLH. (WEWA);201204;30;334.9;26;323.4
00257;48.73; 8.25;    BADEN-BADEN-GEROLDSAU;201204;30;319.7;27;273.8
00259;47.81; 7.64;                MUELLHEIM;201204;30;302.7;27;-999.9
00282;49.87;10.92;            BAMBERG (WST);201204;30;333.4;27;287.4
00294;52.32; 9.43; BARSINGHAUSEN-HOHENBOST.;201204;30;335.2;28;280.9
00298;54.34;12.71;             BARTH (AWST);201204;30;394.3;30;354.4
00303;52.06;13.50;            BARUTH (AWST);201204;30;320.7;25;302.3
00314;51.16;14.50;    KUBSCHUETZ,KR.BAUTZEN;201204;30;316.1;25;295.0
00320;49.97;11.52;     HEINERSREUTH-VOLLHOF;201204;30;357.7;27;322.4
00326;51.72; 8.06;         BECKUM-UNTERBERG;201204;30;334.7;27;-999.9
00330;49.56; 8.97;      OBERZENT-BEERFELDEN;201204;30;351.3;27;288.9
00342;52.32; 8.17;                     BELM;201204;30;351.0;28;-999.9
00368;52.82; 9.92;              BERGEN (BW);201204;30;349.0;27;-999.9
00377;49.11; 8.00;           BERGZABERN,BAD;201204;30;299.1;26;-999.9
00390;50.98; 8.37;   BERLEBURG,BAD-STUENZEL;201204;30;431.2;28;369.0
00400;52.63;13.50;              BERLIN-BUCH;201204;30;309.9;25;280.8
00403;52.45;13.30; BERLIN-DAHLEM (MET.INST);201204;30;310.5;25;275.9
00410;52.40;13.73; BERLIN-KOEPENICK(KANISW);201204;30;320.8;25;297.7
00420;52.54;13.56;           BERLIN-MARZAHN;201204;30;299.7;25;-999.9
00427;52.38;13.53; BERLIN-SCHOEN.(FLUGWEWA);201204;30;311.1;25;289.4
00430;52.56;13.31;  BERLIN-TEGEL (FLUGWEWA);201204;30;299.8;25;264.6
00433;52.47;13.40;       BERLIN-TEMP. (WST);201204;30;296.9;25;269.9
00445;51.82;11.71;    BERNBURG/SAALE (NORD);201204;30;322.9;26;282.1
00450;49.92; 7.07;               BERNKASTEL;201204;30;306.9;27;235.7
00460;49.26; 6.69;             BERUS (AWST);201204;30;350.6;27;275.1
00535;50.04; 7.31;              BLANKENRATH;201204;30;381.2;27;-999.9
00555;51.48; 7.27;                   BOCHUM;201204;30;331.5;27;-999.9
00591;53.39;10.69;         BOIZENBURG (WST);201204;30;361.8;29;308.5
00596;54.00;11.19;        BOLTENHAGEN (WST);201204;30;393.2;30;352.4
00603;50.73; 7.19;      BONN-ROLEBER (AWST);201204;30;323.2;27;-999.9
00617;51.87; 6.89;              BORKEN I.W.;201204;30;332.1;28;-999.9
00656;51.72;10.60;         BRAUNLAGE (AWST);201204;30;427.7;27;389.9
00662;52.29;10.45;  BRAUNSCHWEIG-VOEL.(WST);201204;30;326.8;27;284.3
00691;53.05; 8.80;        BREMEN (FLUGWEWA);201204;30;351.4;29;290.8
00701;53.53; 8.58;        BREMERHAVEN (WST);201204;30;350.8;29;287.0
00704;53.45; 9.14;      BREMERVOERDE (AWST);201204;30;365.3;29;310.2
00722;51.80;10.62;           BROCKEN (WEWA);201204;30;552.4;29;496.5
00755;49.52; 9.32;    BUCHEN,KR.NECKAR-ODW.;201204;30;353.7;27;307.3
00757;47.96; 8.00;               BUCHENBACH;201204;30;339.0;28;294.2
00766;50.17; 7.06;             BUECHEL (BW);201204;30;391.2;27;-999.9
00769;52.28; 9.09;          BUECKEBURG (BW);201204;30;326.9;28;272.1
00817;51.03; 8.81;      BURGWALD-BOTTENDORF;201204;30;364.9;27;322.1
00840;50.43;12.61;         CARLSFELD (AWST);201204;30;462.8;28;-999.9
00853;50.79;12.87;          CHEMNITZ (WEWA);201204;30;344.6;25;308.6
00856;47.88;12.54;           CHIEMING (WST);201204;30;329.1;25;-999.9
00867;50.31;10.97; LAUTERTAL-OBERLAU.(AWST);201204;30;349.5;27;-999.9
00880;51.78;14.32;           COTTBUS (WEWA);201204;30;310.6;25;279.7
00891;53.87; 8.71;          CUXHAVEN (WEWA);201204;30;366.4;30;315.4
00896;51.08;10.86;                  DACHWIG;201204;30;319.4;26;310.1
00917;49.88; 8.68;                DARMSTADT;201204;30;315.8;27;262.4
00953;49.76; 7.05;        DEUSELBACH (AWST);201204;30;381.6;27;-999.9
00954;54.18; 7.46; UFS DEUTSCHE BUCHT(AWST);201204;30;405.4;30;-999.9
00963;52.59; 8.34;           DIEPHOLZ(WEWA);201204;30;343.9;28;287.7
00979;50.74; 8.27;               DILLENBURG;201204;30;365.9;27;312.2
00983;48.56;10.56; DILLINGEN/DONAU-FRISTIN.;201204;30;335.8;27;-999.9
00991;50.91;13.71;  DIPPOLDISWALDE-REINBERG;201204;30;346.1;25;338.7
01001;51.65;13.57; DOBERLUG-KIRCHHAIN(AWST);201204;30;317.1;25;299.3
01048;51.13;13.75; DRESDEN-KLOTZ.(FLUGWEWA);201204;30;316.1;25;285.6
01050;51.02;13.85;       DRESDEN-HOSTERWITZ;201204;30;298.8;25;277.5
01051;51.02;13.77;         DRESDEN-STREHLEN;201204;30;292.4;25;-999.9
01052;52.22;12.16;         DREWITZ,BEI BURG;201204;30;325.4;26;294.0
01072;49.47; 8.19;            DUERKHEIM,BAD;201204;30;292.1;26;230.4
