#Monatsgradtage VDI 3807; erstellt: DWD, 20190903
#Messnetz_id 4; mittlere Raumtemperatur (Grad Celsius): 20
#Auswertezeitraum 01-OCT-2013 bis 31-OCT-2013
#ID; geogr. Breite; geogr. Laenge;Station; Monat; Anzahl Tage; Monatsgradtage; Anzahl Heiztage; Mittelwert 2003-2012
00044;52.93; 8.24;            GROSSENKNETEN;201310;31;251.2;27;311.4
00071;48.22; 8.98;          ALBSTADT-BADKAP;201310;31;306.8;30;-999.9
00073;48.62;13.05;     ALDERSBACH-KRIESTORF;201310;31;314.6;31;343.8
00078;52.49; 7.91;                ALFHAUSEN;201310;31;254.2;27;310.9
00091;50.74; 9.34;             ALSFELD-EIFA;201310;31;278.9;27;344.1
00102;53.86; 8.13;        ALTE WESER (AWST);201310;31;225.6;28;-999.9
00131;51.09;12.93;          ALTGERINGSWALDE;201310;31;260.9;25;-999.9
00142;48.41;11.31;   ALTOMUENSTER-MAISBRUNN;201310;31;314.8;30;346.6
00150;49.73; 8.12;                    ALZEY;201310;31;244.4;26;-999.9
00151;49.47;11.85;  AMBERG-UNTERAMMERSRICHT;201310;31;329.5;30;356.1
00154;48.02;12.29;         AMERANG-PFAFFING;201310;31;320.2;31;354.6
00161;50.42; 7.42;                ANDERNACH;201310;31;225.6;25;-999.9
00164;53.03;13.99;       ANGERMUENDE (WEWA);201310;31;273.3;29;336.4
00167;53.84;13.68;                   ANKLAM;201310;31;273.2;29;-999.9
00183;54.68;13.43;            ARKONA (WEWA);201310;31;265.6;30;304.2
00191;49.97; 9.91;      ARNSTEIN-MUEDESHEIM;201310;31;302.4;30;342.1
00198;51.37;11.29;            ARTERN (WEWA);201310;31;257.6;25;325.1
00217;47.88;11.36;                 ATTENKAM;201310;31;292.9;27;339.2
00222;50.59;12.71;                      AUE;201310;31;278.0;26;-999.9
00232;48.43;10.94;  AUGSBURG-MUEHLH. (WEWA);201310;31;309.5;30;349.9
00257;48.73; 8.25;    BADEN-BADEN-GEROLDSAU;201310;31;231.3;27;292.4
00259;47.81; 7.64;                MUELLHEIM;201310;31;221.8;27;-999.9
00282;49.87;10.92;            BAMBERG (WST);201310;31;315.2;29;335.3
00294;52.32; 9.43; BARSINGHAUSEN-HOHENBOST.;201310;31;234.3;25;293.4
00298;54.34;12.71;             BARTH (AWST);201310;31;267.0;28;331.4
00303;52.06;13.50;            BARUTH (AWST);201310;31;264.0;26;336.1
00314;51.16;14.50;    KUBSCHUETZ,KR.BAUTZEN;201310;31;246.3;25;319.8
00320;49.97;11.52;     HEINERSREUTH-VOLLHOF;201310;31;317.8;29;360.3
00330;49.56; 8.97;      OBERZENT-BEERFELDEN;201310;31;289.5;29;331.0
00342;52.32; 8.17;                     BELM;201310;31;247.9;27;-999.9
00368;52.82; 9.92;              BERGEN (BW);201310;31;261.2;27;-999.9
00377;49.11; 8.00;           BERGZABERN,BAD;201310;31;236.6;28;-999.9
00390;50.98; 8.37;   BERLEBURG,BAD-STUENZEL;201310;31;352.8;31;392.0
00400;52.63;13.50;              BERLIN-BUCH;201310;31;258.3;27;329.7
00403;52.45;13.30; BERLIN-DAHLEM (MET.INST);201310;31;255.9;26;329.8
00410;52.40;13.73; BERLIN-KOEPENICK(KANISW);201310;31;273.4;26;351.9
00420;52.54;13.56;           BERLIN-MARZAHN;201310;31;235.9;25;-999.9
00427;52.38;13.53; BERLIN-SCHOEN.(FLUGWEWA);201310;31;252.0;26;328.6
00430;52.56;13.31;  BERLIN-TEGEL (FLUGWEWA);201310;31;226.4;24;307.6
00433;52.47;13.40;       BERLIN-TEMP. (WST);201310;31;231.7;24;309.4
00445;51.82;11.71;    BERNBURG/SAALE (NORD);201310;31;244.2;25;313.6
00460;49.26; 6.69;             BERUS (AWST);201310;31;265.1;29;302.6
00535;50.04; 7.31;              BLANKENRATH;201310;31;284.8;29;330.4
00555;51.48; 7.27;                   BOCHUM;201310;31;208.8;23;-999.9
00591;53.39;10.69;         BOIZENBURG (WST);201310;31;255.5;27;320.1
00596;54.00;11.19;        BOLTENHAGEN (WST);201310;31;254.3;28;304.5
00603;50.73; 7.19;      BONN-ROLEBER (AWST);201310;31;214.2;23;-999.9
00617;51.87; 6.89;              BORKEN I.W.;201310;31;237.8;27;-999.9
00656;51.72;10.60;         BRAUNLAGE (AWST);201310;31;364.7;31;-999.9
00662;52.29;10.45;  BRAUNSCHWEIG-VOEL.(WST);201310;31;245.3;26;306.1
00691;53.05; 8.80;        BREMEN (FLUGWEWA);201310;31;244.7;27;309.9
00701;53.53; 8.58;        BREMERHAVEN (WST);201310;31;246.1;29;278.8
00704;53.45; 9.14;      BREMERVOERDE (AWST);201310;31;251.2;27;-999.9
00722;51.80;10.62;           BROCKEN (WEWA);201310;31;460.2;31;484.0
00755;49.52; 9.32;    BUCHEN,KR.NECKAR-ODW.;201310;31;314.3;31;348.4
00757;47.96; 8.00;               BUCHENBACH;201310;31;226.2;25;302.8
00817;51.03; 8.81;      BURGWALD-BOTTENDORF;201310;31;306.8;30;359.0
00840;50.43;12.61;         CARLSFELD (AWST);201310;31;402.8;31;446.4
00853;50.79;12.87;          CHEMNITZ (WEWA);201310;31;277.3;27;336.7
00856;47.88;12.54;           CHIEMING (WST);201310;31;302.2;30;-999.9
00867;50.31;10.97; LAUTERTAL-OBERLAU.(AWST);201310;31;309.6;30;346.9
00880;51.78;14.32;           COTTBUS (WEWA);201310;31;244.6;25;326.2
00891;53.87; 8.71;          CUXHAVEN (WEWA);201310;31;232.4;28;278.7
00896;51.08;10.86;                  DACHWIG;201310;31;269.5;25;329.8
00917;49.88; 8.68;                DARMSTADT;201310;31;247.5;26;306.8
00953;49.76; 7.05;        DEUSELBACH (AWST);201310;31;276.7;28;319.9
00954;54.18; 7.46; UFS DEUTSCHE BUCHT(AWST);201310;31;198.6;28;-999.9
00963;52.59; 8.34;           DIEPHOLZ(WEWA);201310;31;253.3;27;310.4
00979;50.74; 8.27;               DILLENBURG;201310;31;303.9;30;350.6
00983;48.56;10.56; DILLINGEN/DONAU-FRISTIN.;201310;31;312.0;30;-999.9
00991;50.91;13.71;  DIPPOLDISWALDE-REINBERG;201310;31;300.8;27;364.8
01001;51.65;13.57; DOBERLUG-KIRCHHAIN(AWST);201310;31;255.5;26;331.1
01048;51.13;13.75; DRESDEN-KLOTZ.(FLUGWEWA);201310;31;259.9;26;323.1
01051;51.02;13.77;         DRESDEN-STREHLEN;201310;31;250.3;26;-999.9
01052;52.22;12.16;         DREWITZ,BEI BURG;201310;31;251.3;26;330.5
01072;49.47; 8.19;            DUERKHEIM,BAD;201310;31;227.0;25;284.6
01078;51.30; 6.77;   DUESSELDORF (FLUGWEWA);201310;31;200.3;23;257.2
01103;48.10;11.99;        EBERSBERG-HALBING;201310;31;314.0;30;341.3
01107;49.85;10.50;                   EBRACH;201310;31;328.9;30;369.1
01161;48.88;11.23;  EICHSTAETT-LANDERSHOFEN;201310;31;332.4;30;-999.9
01197;48.99;10.13;     ELLWANGEN-RINDELBACH;201310;31;304.6;29;353.5
01200;54.07; 9.01;     ELPERSBUETTEL (AWST);201310;31;262.9;29;-999.9
01207;50.27;12.27;          ELSTER,BAD-SOHL;201310;31;359.8;31;-999.9
01214;48.20; 8.11;          ELZACH-FISNACHT;201310;31;244.9;27;-999.9
01224;48.14; 7.84;    EMMENDINGEN-MUNDINGEN;201310;31;216.5;26;288.0
01228;54.17; 6.35;               EMS (AWST);201310;31;180.1;26;-999.9
01255;49.17; 8.85;          EPPINGEN-ELSENZ;201310;31;260.7;28;310.2
01262;48.35;11.81;       MUENCHEN-FLUGHAFEN;201310;31;315.9;30;339.1
01266;54.30; 9.32;                    ERFDE;201310;31;265.2;29;322.4
01270;50.98;10.96;            ERFURT-WEIMAR;201310;31;285.9;28;338.6
01279;49.65;11.01; MOEHRENDORF-KLEINSEEBACH;201310;31;293.6;29;325.4
01297;51.20;10.01;                 ESCHWEGE;201310;31;268.8;27;-999.9
01300;51.25; 8.16;                   ESLOHE;201310;31;296.6;29;-999.9
01303;51.40; 6.97;    ESSEN-BREDENEY (AWST);201310;31;219.5;25;274.3
01327;50.71; 6.79;    WEILERSWIST-LOMMERSUM;201310;31;204.9;23;-999.9
01332;48.48;12.72; FALKENBERG,KR.ROTTAL-INN;201310;31;313.6;30;343.0
01346;47.87; 8.00;    FELDBERG/SCHW. (WEWA);201310;31;420.0;31;447.2
01357;49.98;11.84; FICHTELB./OFR-HUETTSTADL;201310;31;375.7;31;411.1
01358;50.43;12.95;       FICHTELBERG (WEWA);201310;31;448.3;31;486.3
01411;50.53;10.05;               BIRX/RHOEN;201310;31;367.1;31;-999.9
01420;50.03; 8.52;  FRANKFURT/M. (FLUGWEWA);201310;31;219.3;24;279.2
01424;50.13; 8.67;   FRANKFURT/MAIN-WESTEND;201310;31;209.2;23;269.2
01443;48.02; 7.83;    FREIBURG I.BR. (AWST);201310;31;201.8;24;258.4
01451;53.83; 9.25;            FREIBURG/ELBE;201310;31;260.9;29;315.2
01468;48.45; 8.41;      FREUDENSTADT (WEWA);201310;31;309.7;28;362.2
01473;49.19;11.31;     FREYSTADT-MICHELBACH;201310;31;309.2;30;-999.9
01503;53.06; 7.90;    FRIESOYTHE-ALTENOYTHE;201310;31;241.6;27;-999.9
01544;52.51;11.39;         GARDELEGEN (WST);201310;31;250.1;26;329.6
01550;47.48;11.06; GARMISCH-PARTENK. (AWST);201310;31;329.5;31;368.9
01580;49.99; 7.95;        GEISENHEIM (AMBF);201310;31;227.8;26;282.6
01584;47.92; 8.65;                GEISINGEN;201310;31;307.2;30;-999.9
01587;48.95;11.43;         GELBELSEE (AWST);201310;31;322.4;30;-999.9
01590;51.49; 6.25;          GELDERN-WALBECK;201310;31;220.9;26;265.9
01602;48.43; 7.99;                 OHLSBACH;201310;31;191.6;23;-999.9
01605;52.39;12.16;           GENTHIN (AWST);201310;31;254.9;26;331.3
01612;50.88;12.13;     GERA-LEUMNITZ (WEWA);201310;31;285.1;28;340.4
01639;50.60; 8.64;   GIESSEN/WETTENB. (WST);201310;31;275.0;28;324.4
01645;50.97; 9.05;     GILSERBERG-MOISCHEID;201310;31;320.7;30;376.5
01666;54.83; 9.51; GLUECKSBURG-MEIERWIK(BW);201310;31;252.5;28;316.1
01684;51.16;14.95;          GOERLITZ (WEWA);201310;31;260.8;26;340.5
01691;51.50; 9.95;        GOETTINGEN (WEWA);201310;31;266.3;27;324.6
01694;53.61;12.10;          GOLDBERG (AWST);201310;31;272.4;29;332.0
01721;49.66;11.22;      GRAEFENBERG-KASBERG;201310;31;320.9;30;353.2
01735;48.79;13.63;          GRAINET-REHBERG;201310;31;343.4;31;367.7
01736;53.57;10.68;                  GRAMBEK;201310;31;267.1;28;333.5
01757;54.10;13.41;        GREIFSWALD (WEWA);201310;31;264.5;28;323.3
01759;54.24;13.91;  GREIFSWALDER OIE (AWST);201310;31;263.4;31;292.0
01766;52.13; 7.70;      MUENSTER/OSNABRUECK;201310;31;230.7;26;285.6
01803;54.07;12.32;          GROSS LUESEWITZ;201310;31;278.2;29;338.0
01832;49.11;13.13;     GROSSER ARBER (WEWA);201310;31;433.0;31;478.5
01863;50.27; 9.19;     GRUENDAU-BREITENBORN;201310;31;268.0;28;-999.9
01869;53.32;13.93;           GRUENOW (AWST);201310;31;284.4;30;336.1
01957;51.51;11.95;  HALLE-KROELLWITZ (AWST);201310;31;244.3;25;-999.9
01964;49.94; 6.38;                  OLSDORF;201310;31;276.1;29;-999.9
01975;53.63; 9.99; HAMBURG-FUHLS.(FLUGWEWA);201310;31;249.2;27;310.3
01981;53.48; 9.90;    HAMBURG-NEUWIEDENTHAL;201310;31;236.6;26;303.4
02014;52.46; 9.68; HANNOVER-LANG.(FLUGWEWA);201310;31;231.7;25;300.2
02023;48.79;10.71;      HARBURG RIES (AWST);201310;31;320.3;30;-999.9
02039;51.90;10.57;             HARZBURG,BAD;201310;31;245.8;25;-999.9
02044;51.65;11.14;        HARZGERODE (AWST);201310;31;321.5;30;377.6
02074;48.38; 8.98;                HECHINGEN;201310;31;253.7;26;332.1
02110;51.04; 6.10;      HEINSBERG-SCHLEIDEN;201310;31;191.7;22;269.5
02115;54.17; 7.89;         HELGOLAND (WEWA);201310;31;191.3;26;233.4
02171;50.85; 9.74;       HERSFELD,BAD (WST);201310;31;288.8;28;345.0
02174;51.63;10.37;                 HERZBERG;201310;31;275.7;28;-999.9
02201;54.57;13.10;          HIDDENSEE-VITTE;201310;31;262.1;30;307.4
02211;50.74; 7.65;               HILGENROTH;201310;31;274.4;29;319.9
02252;50.90;14.75;       BERTSDORF-HOERNITZ;201310;31;301.1;29;-999.9
02261;50.31;11.88;     HOF-HOHENSAAS (WEWA);201310;31;350.8;31;386.7
02290;47.80;11.01;   HOHENPEISSENBERG (OBS);201310;31;322.6;29;356.0
02303;54.31; 9.54;                HOHN (BW);201310;31;262.3;28;328.5
02306;54.32;10.67;                 HOHWACHT;201310;31;262.0;29;308.5
02315;51.77;13.17;            HOLZDORF (BW);201310;31;261.3;26;336.7
02319;47.88;11.70;              HOLZKIRCHEN;201310;31;326.1;31;359.7
02323;51.85; 9.50;     BEVERN,KR.HOLZMINDEN;201310;31;251.9;26;-999.9
02362;50.57; 7.48;               HUEMMERICH;201310;31;284.1;29;-999.9
02385;49.69; 7.33;      IDAR-OBERSTEIN (BW);201310;31;284.9;28;341.7
02429;53.99; 9.57;            ITZEHOE (WST);201310;31;262.0;28;320.2
02444;50.93;11.58;        JENA (STERNWARTE);201310;31;243.6;25;311.7
02480;50.06; 8.99;                KAHL/MAIN;201310;31;223.3;24;288.2
02483;51.18; 8.49;      KAHLER ASTEN (WEWA);201310;31;397.5;31;425.7
02485;48.92; 9.69;   KAISERSBACH-CRONHUETTE;201310;31;317.0;30;-999.9
02486;49.43; 7.76;           KAISERSLAUTERN;201310;31;239.1;26;-999.9
02497;50.50; 6.53;              KALL-SISTIG;201310;31;295.5;29;342.8
02532;51.30; 9.44;            KASSEL (AWST);201310;31;277.3;28;329.4
02542;47.87;10.60;               KAUFBEUREN;201310;31;322.5;31;369.9
02559;47.72;10.33;            KEMPTEN (WST);201310;31;305.2;31;355.5
02564;54.38;10.14;       KIEL-HOLTENAU (BW);201310;31;246.1;28;-999.9
02575;49.18; 9.98; KIRCHBERG/JAGST-HERBOLD.;201310;31;293.1;28;-999.9
02578;54.00;11.43;           KIRCHDORF/POEL;201310;31;252.9;28;308.8
02597;50.22;10.08;     KISSINGEN,BAD (WEWA);201310;31;314.2;31;345.9
02600;49.74;10.18;                KITZINGEN;201310;31;276.5;28;313.8
02601;50.22; 8.45;   KL.FELDBERG/TS. (AWST);201310;31;382.0;31;-999.9
02618;50.85;10.48;       KLEINER INSELSBERG;201310;31;382.3;31;415.5
02627;51.56;13.88;                KLETTWITZ;201310;31;265.2;26;340.6
02629;51.76; 6.10;                    KLEVE;201310;31;235.2;27;283.8
02638;48.11; 8.75;        KLIPPENECK (AWST);201310;31;328.7;30;369.8
02641;51.52;12.91;    KLITZSCHEN BEI TORGAU;201310;31;259.9;26;324.2
02667;50.86; 7.16;    KOELN-WAHN (FLUGWEWA);201310;31;220.0;25;268.3
02680;50.28;10.45;         KOENIGSHOFEN,BAD;201310;31;319.9;31;358.6
02700;48.83;11.49;                KOESCHING;201310;31;313.0;30;339.6
02704;51.75;12.01;         KOETHEN (ANHALT);201310;31;252.5;26;315.4
02708;47.67;11.08;   KOHLGRUB,BAD (ROSSHOF);201310;31;315.1;29;367.3
02712;47.68; 9.19;          KONSTANZ (WEWA);201310;31;266.1;30;293.6
02750;50.25;11.32;                  KRONACH;201310;31;326.4;30;363.0
02773;49.43;11.90;       KUEMMERSBRUCK (BW);201310;31;327.6;30;360.9
02794;52.94;12.41;            KYRITZ (AWST);201310;31;279.3;29;335.3
02796;53.92;12.28;               LAAGE (BW);201310;31;271.2;28;332.6
02812;48.36; 7.83;              LAHR (WEWA);201310;31;201.0;24;277.7
02814;48.51; 9.76;               MERKLINGEN;201310;31;343.7;31;378.0
02843;50.01; 8.65;             LANGEN (WDS);201310;31;237.6;25;-999.9
02856;51.92;13.09;           LANGENLIPSDORF;201310;31;285.6;30;337.9
02886;48.22; 9.91;            LAUPHEIM (BW);201310;31;308.0;30;-999.9
02907;54.79; 8.95;              LECK (AWST);201310;31;268.4;29;-999.9
02925;51.39;10.31;         LEINEFELDE (WST);201310;31;295.9;28;347.9
02928;51.32;12.45; LEIPZIG-HOLZHAUSEN(AWST);201310;31;247.4;25;313.5
02932;51.43;12.24;            LEIPZIG/HALLE;201310;31;246.3;25;315.4
02947;51.13; 8.03;        LENNESTADT-THETEN;201310;31;263.9;27;335.4
02951;53.10;11.49;            LENZEN (ELBE);201310;31;268.5;29;327.5
02953;47.86; 8.23;       LENZKIRCH-RUHBUEHL;201310;31;343.6;31;-999.9
02961;54.50;10.27;   LEUCHTTURM KIEL (AWST);201310;31;237.8;28;-999.9
02968;50.99; 6.98;          KOELN-STAMMHEIM;201310;31;181.2;21;-999.9
02985;50.94;14.21; LICHTENHAIN-MITTE.(AWST);201310;31;297.6;29;356.8
03015;52.21;14.12;         LINDENBERG (OBS);201310;31;254.2;27;329.5
03023;52.52; 7.31;            LINGEN (WEWA);201310;31;232.2;27;287.1
03028;51.79; 8.84;   LIPPSPRINGE,BAD (WEWA);201310;31;246.1;27;292.5
03031;51.63; 8.39;   LIPPSTADT-BOEKENFOERDE;201310;31;226.3;25;280.2
03032;55.01; 8.41;      LIST AUF SYLT (WST);201310;31;257.2;31;284.9
03034;50.45;11.63;          LOBENSTEIN, BAD;201310;31;349.1;31;390.4
