#Monatsgradtage VDI 3807; erstellt: DWD, 20190903
#Messnetz_id 4; mittlere Raumtemperatur (Grad Celsius): 20
#Auswertezeitraum 01-JUL-2015 bis 31-JUL-2015
#ID; geogr. Breite; geogr. Laenge;Station; Monat; Anzahl Tage; Monatsgradtage; Anzahl Heiztage; Mittelwert 2005-2014
00044;52.93; 8.24;            GROSSENKNETEN;201507;31; 43.9;7; 30.8
00071;48.22; 8.98;          ALBSTADT-BADKAP;201507;31; 33.0;5;-999.9
00073;48.62;13.05;     ALDERSBACH-KRIESTORF;201507;31;  0.0;0; 19.5
00078;52.49; 7.91;                ALFHAUSEN;201507;31; 38.0;6; 35.7
00091;50.74; 9.34;             ALSFELD-EIFA;201507;31; 31.3;5; 40.5
00125;47.83;10.87;          ALTENSTADT (BW);201507;31; 18.5;3;-999.9
00131;51.09;12.93;          ALTGERINGSWALDE;201507;31; 30.9;5; 31.0
00142;48.41;11.31;   ALTOMUENSTER-MAISBRUNN;201507;31;  5.3;1; 36.9
00150;49.73; 8.12;                    ALZEY;201507;31;  0.0;0; 13.9
00151;49.47;11.85;  AMBERG-UNTERAMMERSRICHT;201507;31; 11.3;2; 27.6
00154;48.02;12.29;         AMERANG-PFAFFING;201507;31;  5.3;1; 41.2
00161;50.42; 7.42;                ANDERNACH;201507;31;  6.1;1;-999.9
00164;53.03;13.99;       ANGERMUENDE (WEWA);201507;31; 16.9;3; 15.3
00167;53.84;13.68;                   ANKLAM;201507;31; 41.1;7; 11.9
00183;54.68;13.43;            ARKONA (WEWA);201507;31; 43.5;7; 12.8
00191;49.97; 9.91;      ARNSTEIN-MUEDESHEIM;201507;31;  5.3;1; 21.3
00198;51.37;11.29;            ARTERN (WEWA);201507;31; 21.6;4; 18.3
00217;47.88;11.36;                 ATTENKAM;201507;31; 11.2;2; 49.7
00222;50.59;12.71;                      AUE;201507;31; 30.7;5; 36.3
00232;48.43;10.94;  AUGSBURG-MUEHLH. (WEWA);201507;31; 16.3;3; 34.2
00257;48.73; 8.25;    BADEN-BADEN-GEROLDSAU;201507;31; 11.9;2; 16.7
00259;47.81; 7.64;                MUELLHEIM;201507;31;  0.0;0; 12.1
00282;49.87;10.92;            BAMBERG (WST);201507;31; 10.6;2; 20.3
00294;52.32; 9.43; BARSINGHAUSEN-HOHENBOST.;201507;31; 30.3;5; 25.9
00298;54.34;12.71;             BARTH (AWST);201507;31; 52.3;8; 13.0
00303;52.06;13.50;            BARUTH (AWST);201507;31; 12.3;2; 17.7
00314;51.16;14.50;    KUBSCHUETZ,KR.BAUTZEN;201507;31;  6.5;1; 21.3
00320;49.97;11.52;     HEINERSREUTH-VOLLHOF;201507;31; 22.6;4; 35.8
00330;49.56; 8.97;      OBERZENT-BEERFELDEN;201507;31; 31.0;5; 46.4
00342;52.32; 8.17;                     BELM;201507;31; 37.1;6;-999.9
00368;52.82; 9.92;              BERGEN (BW);201507;31; 43.6;7;-999.9
00377;49.11; 8.00;           BERGZABERN,BAD;201507;31;  0.0;0; 10.4
00390;50.98; 8.37;   BERLEBURG,BAD-STUENZEL;201507;31; 96.1;12; 92.7
00400;52.63;13.50;              BERLIN-BUCH;201507;31; 11.7;2; 13.6
00403;52.45;13.30; BERLIN-DAHLEM (MET.INST);201507;31; 11.6;2; 16.0
00410;52.40;13.73; BERLIN-KOEPENICK(KANISW);201507;31; 12.5;2; 14.9
00420;52.54;13.56;           BERLIN-MARZAHN;201507;31; 10.5;2;-999.9
00427;52.38;13.53; BERLIN-SCHOEN.(FLUGWEWA);201507;31; 11.2;2; 15.2
00430;52.56;13.31;  BERLIN-TEGEL (FLUGWEWA);201507;31; 10.8;2; 11.1
00433;52.47;13.40;       BERLIN-TEMP. (WST);201507;31;  5.1;1; 10.3
00445;51.82;11.71;    BERNBURG/SAALE (NORD);201507;31; 16.6;3; 17.7
00460;49.26; 6.69;             BERUS (AWST);201507;31; 27.2;5; 33.8
00535;50.04; 7.31;              BLANKENRATH;201507;31; 55.9;9; 54.8
00555;51.48; 7.27;                   BOCHUM;201507;31; 25.2;4;-999.9
