#Monatsgradtage VDI 3807; erstellt: DWD, 20190909
#Messnetz_id 4; mittlere Raumtemperatur (Grad Celsius): 20
#Auswertezeitraum 01-JUN-2010 bis 30-JUN-2010
#ID; geogr. Breite; geogr. Laenge;Station; Monat; Anzahl Tage; Monatsgradtage; Anzahl Heiztage; Mittelwert 2000-2009
00003;50.78; 6.09;            AACHEN (WEWA);201006;30; 56.7;8; 65.5
00044;52.93; 8.24;            GROSSENKNETEN;201006;30; 93.7;14; 87.2
00071;48.22; 8.98;          ALBSTADT-BADKAP;201006;30;126.5;15;-999.9
00073;48.62;13.05;     ALDERSBACH-KRIESTORF;201006;30; 57.7;8; 47.8
00078;52.49; 7.91;                ALFHAUSEN;201006;30; 70.8;10; 75.2
00091;50.74; 9.34;             ALSFELD-EIFA;201006;30; 86.5;12; 89.6
00102;53.86; 8.13;        ALTE WESER (AWST);201006;30;144.0;19;-999.9
00131;51.09;12.93;          ALTGERINGSWALDE;201006;30; 83.7;11;-999.9
00142;48.41;11.31;   ALTOMUENSTER-MAISBRUNN;201006;30; 88.8;11; 70.3
00150;49.73; 8.12;                    ALZEY;201006;30; 41.3;6;-999.9
00151;49.47;11.85;  AMBERG-UNTERAMMERSRICHT;201006;30; 56.8;7; 60.3
00154;48.02;12.29;         AMERANG-PFAFFING;201006;30; 92.4;11; 76.8
00164;53.03;13.99;       ANGERMUENDE (WEWA);201006;30; 63.4;9; 69.3
00167;53.84;13.68;                   ANKLAM;201006;30; 77.2;11;-999.9
00183;54.68;13.43;            ARKONA (WEWA);201006;30;167.0;23;116.6
00191;49.97; 9.91;      ARNSTEIN-MUEDESHEIM;201006;30; 50.2;7; 63.7
00198;51.37;11.29;            ARTERN (WEWA);201006;30; 68.3;10; 66.1
00217;47.88;11.36;                 ATTENKAM;201006;30;119.8;14; 87.2
00222;50.59;12.71;                      AUE;201006;30; 99.5;13; 90.5
00232;48.43;10.94;  AUGSBURG-MUEHLH. (WEWA);201006;30; 93.7;12; 74.1
00257;48.73; 8.25;    BADEN-BADEN-GEROLDSAU;201006;30; 42.7;6; 49.7
00259;47.81; 7.64;                MUELLHEIM;201006;30; 46.9;7;-999.9
00282;49.87;10.92;            BAMBERG (WST);201006;30; 53.6;8; 56.3
00294;52.32; 9.43; BARSINGHAUSEN-HOHENBOST.;201006;30; 62.2;9; 75.4
00298;54.34;12.71;             BARTH (AWST);201006;30;139.3;21; 94.4
00303;52.06;13.50;            BARUTH (AWST);201006;30; 62.6;9;-999.9
00314;51.16;14.50;    KUBSCHUETZ,KR.BAUTZEN;201006;30; 80.1;11; 65.8
00320;49.97;11.52;     HEINERSREUTH-VOLLHOF;201006;30; 74.0;10; 68.8
00326;51.72; 8.06;         BECKUM-UNTERBERG;201006;30; 70.1;10;-999.9
00330;49.56; 8.97;      OBERZENT-BEERFELDEN;201006;30; 81.5;11; 78.6
00348;50.41; 7.59;           BENDORF (AWST);201006;30; 39.3;6;-999.9
00368;52.82; 9.92;              BERGEN (BW);201006;30; 68.2;10;-999.9
00377;49.11; 8.00;           BERGZABERN,BAD;201006;30; 25.8;4;-999.9
00390;50.98; 8.37;   BERLEBURG,BAD-STUENZEL;201006;30;141.2;17;142.0
00399;52.52;13.41;    BERLIN-ALEXANDERPLATZ;201006;30; 34.3;5; 35.9
00400;52.63;13.50;              BERLIN-BUCH;201006;30; 50.8;7; 60.1
00403;52.45;13.30; BERLIN-DAHLEM (MET.INST);201006;30; 51.6;7; 60.3
00410;52.40;13.73; BERLIN-KOEPENICK(KANISW);201006;30; 57.9;8; 63.5
00420;52.54;13.56;           BERLIN-MARZAHN;201006;30; 42.1;6;-999.9
00427;52.38;13.53; BERLIN-SCHOEN.(FLUGWEWA);201006;30; 43.8;6; 61.5
00430;52.56;13.31;  BERLIN-TEGEL (FLUGWEWA);201006;30; 43.2;6; 51.2
00433;52.47;13.40;       BERLIN-TEMP. (WST);201006;30; 41.4;6; 48.8
00445;51.82;11.71;    BERNBURG/SAALE (NORD);201006;30; 61.7;9; 63.1
00450;49.92; 7.07;               BERNKASTEL;201006;30; 26.7;4; 35.9
00460;49.26; 6.69;             BERUS (AWST);201006;30; 52.1;7;-999.9
00508;50.05;11.81;     BISCHOFSGRUEN (KKST);201006;30;134.6;16;130.3
00535;50.04; 7.31;              BLANKENRATH;201006;30;103.3;14;-999.9
00555;51.48; 7.27;                   BOCHUM;201006;30; 65.7;10;-999.9
00591;53.39;10.69;         BOIZENBURG (WST);201006;30; 74.3;11; 81.8
00596;54.00;11.19;        BOLTENHAGEN (WST);201006;30;129.6;20;100.8
00603;50.73; 7.19;      BONN-ROLEBER (AWST);201006;30; 51.3;7;-999.9
00617;51.87; 6.89;              BORKEN I.W.;201006;30; 58.2;9;-999.9
00656;51.72;10.60;         BRAUNLAGE (AWST);201006;30;151.9;18;-999.9
00662;52.29;10.45;  BRAUNSCHWEIG-VOEL.(WST);201006;30; 72.2;11; 73.6
00691;53.05; 8.80;        BREMEN (FLUGWEWA);201006;30; 85.5;13; 87.2
00701;53.53; 8.58;        BREMERHAVEN (WST);201006;30; 97.0;15; 77.1
00704;53.45; 9.14;      BREMERVOERDE (AWST);201006;30;101.0;15;-999.9
00722;51.80;10.62;           BROCKEN (WEWA);201006;30;271.1;25;288.7
00755;49.52; 9.32;    BUCHEN,KR.NECKAR-ODW.;201006;30; 64.8;9; 69.8
00757;47.96; 8.00;               BUCHENBACH;201006;30; 74.3;10; 66.5
00766;50.17; 7.06;             BUECHEL (BW);201006;30; 97.7;13;-999.9
00769;52.28; 9.09;          BUECKEBURG (BW);201006;30; 60.9;9; 64.3
00817;51.03; 8.81;      BURGWALD-BOTTENDORF;201006;30; 77.6;11; 81.8
00840;50.43;12.61;         CARLSFELD (AWST);201006;30;191.5;20;190.8
00850;52.60;10.03;  CELLE-WIETZENBRUCH (BW);201006;30; 59.1;9;-999.9
00853;50.79;12.87;          CHEMNITZ (WEWA);201006;30;101.8;13; 92.9
00856;47.88;12.54;           CHIEMING (WST);201006;30; 92.0;11;-999.9
00863;51.79;10.35;     CLAUSTHAL-ZELLERFELD;201006;30;157.3;18;151.8
00867;50.31;10.97; LAUTERTAL-OBERLAU.(AWST);201006;30; 57.4;7; 77.0
00880;51.78;14.32;           COTTBUS (WEWA);201006;30; 52.9;8; 50.7
00891;53.87; 8.71;          CUXHAVEN (WEWA);201006;30;109.8;16; 86.2
00896;51.08;10.86;                  DACHWIG;201006;30; 67.1;10; 61.6
00917;49.88; 8.68;                DARMSTADT;201006;30; 46.0;7; 48.0
00953;49.76; 7.05;        DEUSELBACH (AWST);201006;30;102.8;14;-999.9
00963;52.59; 8.34;           DIEPHOLZ(WEWA);201006;30; 67.5;10; 75.3
00979;50.74; 8.27;               DILLENBURG;201006;30; 63.3;9; 86.1
00983;48.56;10.56; DILLINGEN/DONAU-FRISTIN.;201006;30; 86.1;12;-999.9
00991;50.91;13.71;  DIPPOLDISWALDE-REINBERG;201006;30;105.7;14; 84.0
01001;51.65;13.57; DOBERLUG-KIRCHHAIN(AWST);201006;30; 64.5;9; 60.4
01048;51.13;13.75; DRESDEN-KLOTZ.(FLUGWEWA);201006;30; 73.3;10; 64.4
01050;51.02;13.85;       DRESDEN-HOSTERWITZ;201006;30; 51.5;7; 49.7
01051;51.02;13.77;         DRESDEN-STREHLEN;201006;30; 44.1;6;-999.9
01052;52.22;12.16;         DREWITZ,BEI BURG;201006;30; 68.2;10; 66.0
01072;49.47; 8.19;            DUERKHEIM,BAD;201006;30; 24.6;4; 29.9
01078;51.30; 6.77;   DUESSELDORF (FLUGWEWA);201006;30; 45.6;7; 54.6
01103;48.10;11.99;        EBERSBERG-HALBING;201006;30;107.6;13; 74.3
01107;49.85;10.50;                   EBRACH;201006;30; 78.2;11; 88.1
01161;48.88;11.23;  EICHSTAETT-LANDERSHOFEN;201006;30; 71.0;10;-999.9
01197;48.99;10.13;     ELLWANGEN-RINDELBACH;201006;30; 90.5;12; 75.9
01200;54.07; 9.01;     ELPERSBUETTEL (AWST);201006;30;125.7;18;-999.9
01207;50.27;12.27;          ELSTER,BAD-SOHL;201006;30;117.4;14;-999.9
01214;48.20; 8.11;          ELZACH-FISNACHT;201006;30; 68.1;9;-999.9
01224;48.14; 7.84;    EMMENDINGEN-MUNDINGEN;201006;30; 33.9;5; 41.5
01228;54.17; 6.35;               EMS (AWST);201006;30;182.2;25;-999.9
01255;49.17; 8.85;          EPPINGEN-ELSENZ;201006;30; 39.8;6;-999.9
01262;48.35;11.81;       MUENCHEN-FLUGHAFEN;201006;30; 70.0;9; 54.7
01266;54.30; 9.32;                    ERFDE;201006;30;111.3;16;108.6
01270;50.98;10.96;            ERFURT-WEIMAR;201006;30; 77.6;10; 86.2
01279;49.65;11.01; MOEHRENDORF-KLEINSEEBACH;201006;30; 48.1;7; 54.2
01297;51.20;10.01;                 ESCHWEGE;201006;30; 72.6;11; 66.1
01300;51.25; 8.16;                   ESLOHE;201006;30;125.5;17;-999.9
01303;51.40; 6.97;    ESSEN-BREDENEY (AWST);201006;30; 56.0;8; 72.1
01327;50.71; 6.79;    WEILERSWIST-LOMMERSUM;201006;30; 68.1;10;-999.9
01332;48.48;12.72; FALKENBERG,KR.ROTTAL-INN;201006;30; 71.8;9; 63.5
01339;52.92;10.19;            FASSBERG (BW);201006;30; 76.8;11;-999.9
01341;54.60;11.15;              FEHMARNBELT;201006;30;129.1;20;-999.9
01346;47.87; 8.00;    FELDBERG/SCHW. (WEWA);201006;30;271.0;24;253.8
01357;49.98;11.84; FICHTELB./OFR-HUETTSTADL;201006;30;126.6;15;124.0
01358;50.43;12.95;       FICHTELBERG (WEWA);201006;30;250.1;23;256.9
01411;50.53;10.05;               BIRX/RHOEN;201006;30;143.2;17;-999.9
01420;50.03; 8.52;  FRANKFURT/M. (FLUGWEWA);201006;30; 24.4;4; 31.4
01424;50.13; 8.67;   FRANKFURT/MAIN-WESTEND;201006;30; 18.7;3; 25.0
01443;48.02; 7.83;    FREIBURG I.BR. (AWST);201006;30; 41.3;6; 27.9
01451;53.83; 9.25;            FREIBURG/ELBE;201006;30; 96.5;14; 96.3
01468;48.45; 8.41;      FREUDENSTADT (WEWA);201006;30;128.9;15;120.0
01473;49.19;11.31;     FREYSTADT-MICHELBACH;201006;30; 77.0;10;-999.9
01504;51.12; 9.28;            FRITZLAR (BW);201006;30; 74.5;11;-999.9
01526;50.57; 9.65;              FULDA-HORAS;201006;30; 59.4;8; 80.4
01544;52.51;11.39;         GARDELEGEN (WST);201006;30; 82.6;13; 68.2
01550;47.48;11.06; GARMISCH-PARTENK. (AWST);201006;30;125.5;15; 98.2
01580;49.99; 7.95;        GEISENHEIM (AMBF);201006;30; 21.4;3; 40.7
01584;47.92; 8.65;                GEISINGEN;201006;30;102.9;13;-999.9
01587;48.95;11.43;         GELBELSEE (AWST);201006;30; 86.0;11;-999.9
01590;51.49; 6.25;          GELDERN-WALBECK;201006;30; 45.9;7; 56.0
01602;48.43; 7.99;                 OHLSBACH;201006;30; 32.6;5;-999.9
01605;52.39;12.16;           GENTHIN (AWST);201006;30; 65.2;10;-999.9
01612;50.88;12.13;     GERA-LEUMNITZ (WEWA);201006;30; 80.8;11; 80.7
01639;50.60; 8.64;   GIESSEN/WETTENB. (WST);201006;30; 61.1;9; 62.5
01645;50.97; 9.05;     GILSERBERG-MOISCHEID;201006;30; 95.2;13; 97.6
01666;54.83; 9.51; GLUECKSBURG-MEIERWIK(BW);201006;30;111.4;17;114.8
01684;51.16;14.95;          GOERLITZ (WEWA);201006;30; 78.9;11; 71.3
01691;51.50; 9.95;        GOETTINGEN (WEWA);201006;30; 84.7;12; 86.1
01694;53.61;12.10;          GOLDBERG (AWST);201006;30; 92.9;14;-999.9
