#Monatsgradtage VDI 3807; erstellt: DWD, 20190906
#Messnetz_id 4; mittlere Raumtemperatur (Grad Celsius): 20
#Auswertezeitraum 01-JUN-2012 bis 30-JUN-2012
#ID; geogr. Breite; geogr. Laenge;Station; Monat; Anzahl Tage; Monatsgradtage; Anzahl Heiztage; Mittelwert 2002-2011
00044;52.93; 8.24;            GROSSENKNETEN;201206;30;124.8;16; 77.1
00071;48.22; 8.98;          ALBSTADT-BADKAP;201206;30;106.0;14;-999.9
00073;48.62;13.05;     ALDERSBACH-KRIESTORF;201206;30; 62.4;9; 43.2
00078;52.49; 7.91;                ALFHAUSEN;201206;30;131.8;17; 72.5
00091;50.74; 9.34;             ALSFELD-EIFA;201206;30;114.3;15; 81.2
00102;53.86; 8.13;        ALTE WESER (AWST);201206;30;170.8;23;101.2
00131;51.09;12.93;          ALTGERINGSWALDE;201206;30; 96.2;12;-999.9
00142;48.41;11.31;   ALTOMUENSTER-MAISBRUNN;201206;30; 80.8;12; 65.9
00150;49.73; 8.12;                    ALZEY;201206;30; 60.8;10;-999.9
00151;49.47;11.85;  AMBERG-UNTERAMMERSRICHT;201206;30; 61.1;9; 52.8
00154;48.02;12.29;         AMERANG-PFAFFING;201206;30; 74.2;10; 74.8
00161;50.42; 7.42;                ANDERNACH;201206;30; 50.7;8;-999.9
00164;53.03;13.99;       ANGERMUENDE (WEWA);201206;30; 83.2;11; 55.3
00167;53.84;13.68;                   ANKLAM;201206;30; 77.4;10;-999.9
00183;54.68;13.43;            ARKONA (WEWA);201206;30;177.5;25;107.6
00191;49.97; 9.91;      ARNSTEIN-MUEDESHEIM;201206;30; 79.5;12; 56.5
00198;51.37;11.29;            ARTERN (WEWA);201206;30; 87.3;12; 55.0
00217;47.88;11.36;                 ATTENKAM;201206;30; 88.9;12; 87.0
00222;50.59;12.71;                      AUE;201206;30;101.1;13; 80.2
00232;48.43;10.94;  AUGSBURG-MUEHLH. (WEWA);201206;30; 68.0;10; 69.7
