#Monatsgradtage VDI 3807; erstellt: DWD, 20190909
#Messnetz_id 4; mittlere Raumtemperatur (Grad Celsius): 20
#Auswertezeitraum 01-SEP-2010 bis 30-SEP-2010
#ID; geogr. Breite; geogr. Laenge;Station; Monat; Anzahl Tage; Monatsgradtage; Anzahl Heiztage; Mittelwert 2000-2009
00003;50.78; 6.09;            AACHEN (WEWA);201009;30;161.6;22;118.8
00044;52.93; 8.24;            GROSSENKNETEN;201009;30;191.6;25;148.2
00071;48.22; 8.98;          ALBSTADT-BADKAP;201009;30;262.8;29;-999.9
00073;48.62;13.05;     ALDERSBACH-KRIESTORF;201009;30;226.0;29;152.1
00078;52.49; 7.91;                ALFHAUSEN;201009;30;218.0;28;139.8
00091;50.74; 9.34;             ALSFELD-EIFA;201009;30;233.3;28;183.4
00102;53.86; 8.13;        ALTE WESER (AWST);201009;30;119.4;18;-999.9
00131;51.09;12.93;          ALTGERINGSWALDE;201009;30;219.5;26;-999.9
00142;48.41;11.31;   ALTOMUENSTER-MAISBRUNN;201009;30;243.0;29;174.3
00150;49.73; 8.12;                    ALZEY;201009;30;182.9;25;-999.9
00151;49.47;11.85;  AMBERG-UNTERAMMERSRICHT;201009;30;251.5;29;172.2
00154;48.02;12.29;         AMERANG-PFAFFING;201009;30;244.7;29;179.8
00164;53.03;13.99;       ANGERMUENDE (WEWA);201009;30;193.1;26;138.0
00167;53.84;13.68;                   ANKLAM;201009;30;182.7;25;-999.9
00183;54.68;13.43;            ARKONA (WEWA);201009;30;161.1;23;106.0
00191;49.97; 9.91;      ARNSTEIN-MUEDESHEIM;201009;30;228.6;29;160.4
00198;51.37;11.29;            ARTERN (WEWA);201009;30;194.9;26;133.0
00217;47.88;11.36;                 ATTENKAM;201009;30;232.2;27;184.7
00222;50.59;12.71;                      AUE;201009;30;247.7;28;177.0
00232;48.43;10.94;  AUGSBURG-MUEHLH. (WEWA);201009;30;256.7;30;176.2
00257;48.73; 8.25;    BADEN-BADEN-GEROLDSAU;201009;30;159.4;21;128.5
00259;47.81; 7.64;                MUELLHEIM;201009;30;161.7;21;-999.9
00282;49.87;10.92;            BAMBERG (WST);201009;30;236.0;29;150.5
00294;52.32; 9.43; BARSINGHAUSEN-HOHENBOST.;201009;30;163.4;21;121.4
00298;54.34;12.71;             BARTH (AWST);201009;30;193.6;26;131.9
00303;52.06;13.50;            BARUTH (AWST);201009;30;202.5;26;-999.9
00314;51.16;14.50;    KUBSCHUETZ,KR.BAUTZEN;201009;30;206.2;25;133.4
00320;49.97;11.52;     HEINERSREUTH-VOLLHOF;201009;30;261.2;29;180.9
00326;51.72; 8.06;         BECKUM-UNTERBERG;201009;30;184.4;24;-999.9
00330;49.56; 8.97;      OBERZENT-BEERFELDEN;201009;30;222.8;26;167.2
00348;50.41; 7.59;           BENDORF (AWST);201009;30;144.3;20;-999.9
00368;52.82; 9.92;              BERGEN (BW);201009;30;203.8;27;-999.9
00377;49.11; 8.00;           BERGZABERN,BAD;201009;30;129.3;17;-999.9
00390;50.98; 8.37;   BERLEBURG,BAD-STUENZEL;201009;30;298.4;30;230.1
00399;52.52;13.41;    BERLIN-ALEXANDERPLATZ;201009;30;143.5;21; 85.0
00400;52.63;13.50;              BERLIN-BUCH;201009;30;188.5;25;135.1
00403;52.45;13.30; BERLIN-DAHLEM (MET.INST);201009;30;198.8;26;132.3
00410;52.40;13.73; BERLIN-KOEPENICK(KANISW);201009;30;218.4;28;151.1
00420;52.54;13.56;           BERLIN-MARZAHN;201009;30;167.0;23;-999.9
00427;52.38;13.53; BERLIN-SCHOEN.(FLUGWEWA);201009;30;180.8;24;129.7
00430;52.56;13.31;  BERLIN-TEGEL (FLUGWEWA);201009;30;168.7;23;109.5
00433;52.47;13.40;       BERLIN-TEMP. (WST);201009;30;164.9;23;108.7
00445;51.82;11.71;    BERNBURG/SAALE (NORD);201009;30;170.7;22;118.0
00450;49.92; 7.07;               BERNKASTEL;201009;30;144.1;20;-999.9
00460;49.26; 6.69;             BERUS (AWST);201009;30;205.0;27;-999.9
00508;50.05;11.81;     BISCHOFSGRUEN (KKST);201009;30;306.4;29;236.3
00535;50.04; 7.31;              BLANKENRATH;201009;30;236.7;28;-999.9
00555;51.48; 7.27;                   BOCHUM;201009;30;183.3;24;-999.9
00591;53.39;10.69;         BOIZENBURG (WST);201009;30;181.6;24;128.2
00596;54.00;11.19;        BOLTENHAGEN (WST);201009;30;167.8;24;115.1
00603;50.73; 7.19;      BONN-ROLEBER (AWST);201009;30;177.9;24;-999.9
00617;51.87; 6.89;              BORKEN I.W.;201009;30;191.5;25;-999.9
00656;51.72;10.60;         BRAUNLAGE (AWST);201009;30;301.3;30;-999.9
00662;52.29;10.45;  BRAUNSCHWEIG-VOEL.(WST);201009;30;180.8;24;129.0
00691;53.05; 8.80;        BREMEN (FLUGWEWA);201009;30;182.8;25;132.4
00701;53.53; 8.58;        BREMERHAVEN (WST);201009;30;141.9;20; 91.0
00704;53.45; 9.14;      BREMERVOERDE (AWST);201009;30;190.9;25;-999.9
00722;51.80;10.62;           BROCKEN (WEWA);201009;30;409.1;30;340.3
00755;49.52; 9.32;    BUCHEN,KR.NECKAR-ODW.;201009;30;238.5;28;164.4
00757;47.96; 8.00;               BUCHENBACH;201009;30;196.9;25;147.2
00769;52.28; 9.09;          BUECKEBURG (BW);201009;30;154.8;20;116.3
00817;51.03; 8.81;      BURGWALD-BOTTENDORF;201009;30;243.9;29;179.3
00840;50.43;12.61;         CARLSFELD (AWST);201009;30;350.7;30;-999.9
00850;52.60;10.03;  CELLE-WIETZENBRUCH (BW);201009;30;172.3;23;-999.9
00853;50.79;12.87;          CHEMNITZ (WEWA);201009;30;228.0;25;162.3
00856;47.88;12.54;           CHIEMING (WST);201009;30;215.5;27;-999.9
00863;51.79;10.35;     CLAUSTHAL-ZELLERFELD;201009;30;290.8;29;226.7
00867;50.31;10.97; LAUTERTAL-OBERLAU.(AWST);201009;30;237.6;28;164.0
00880;51.78;14.32;           COTTBUS (WEWA);201009;30;188.3;24;132.7
00891;53.87; 8.71;          CUXHAVEN (WEWA);201009;30;147.0;22; 90.8
00896;51.08;10.86;                  DACHWIG;201009;30;188.7;25;147.9
00917;49.88; 8.68;                DARMSTADT;201009;30;189.3;25;139.7
00953;49.76; 7.05;        DEUSELBACH (AWST);201009;30;230.7;27;-999.9
00963;52.59; 8.34;           DIEPHOLZ(WEWA);201009;30;199.8;27;135.9
00979;50.74; 8.27;               DILLENBURG;201009;30;245.2;29;184.7
00983;48.56;10.56; DILLINGEN/DONAU-FRISTIN.;201009;30;251.8;30;-999.9
00991;50.91;13.71;  DIPPOLDISWALDE-REINBERG;201009;30;268.9;30;182.6
01001;51.65;13.57; DOBERLUG-KIRCHHAIN(AWST);201009;30;195.2;24;136.0
01048;51.13;13.75; DRESDEN-KLOTZ.(FLUGWEWA);201009;30;194.0;23;133.9
01050;51.02;13.85;       DRESDEN-HOSTERWITZ;201009;30;175.6;21;122.9
01051;51.02;13.77;         DRESDEN-STREHLEN;201009;30;171.3;21;-999.9
01052;52.22;12.16;         DREWITZ,BEI BURG;201009;30;190.1;24;136.7
01072;49.47; 8.19;            DUERKHEIM,BAD;201009;30;139.5;19; 99.7
01078;51.30; 6.77;   DUESSELDORF (FLUGWEWA);201009;30;139.9;18;102.0
01103;48.10;11.99;        EBERSBERG-HALBING;201009;30;230.1;27;-999.9
01107;49.85;10.50;                   EBRACH;201009;30;260.2;30;199.0
01161;48.88;11.23;  EICHSTAETT-LANDERSHOFEN;201009;30;262.8;30;-999.9
01197;48.99;10.13;     ELLWANGEN-RINDELBACH;201009;30;260.1;30;175.2
01200;54.07; 9.01;     ELPERSBUETTEL (AWST);201009;30;184.2;25;-999.9
01207;50.27;12.27;          ELSTER,BAD-SOHL;201009;30;291.3;30;-999.9
01214;48.20; 8.11;          ELZACH-FISNACHT;201009;30;193.9;24;-999.9
01224;48.14; 7.84;    EMMENDINGEN-MUNDINGEN;201009;30;151.7;20;121.8
01255;49.17; 8.85;          EPPINGEN-ELSENZ;201009;30;180.9;24;-999.9
01262;48.35;11.81;       MUENCHEN-FLUGHAFEN;201009;30;217.9;28;157.5
01266;54.30; 9.32;                    ERFDE;201009;30;190.9;25;144.9
01270;50.98;10.96;            ERFURT-WEIMAR;201009;30;217.0;26;163.1
01279;49.65;11.01; MOEHRENDORF-KLEINSEEBACH;201009;30;221.1;28;143.6
01297;51.20;10.01;                 ESCHWEGE;201009;30;198.9;26;152.4
01300;51.25; 8.16;                   ESLOHE;201009;30;264.7;30;-999.9
01303;51.40; 6.97;    ESSEN-BREDENEY (AWST);201009;30;166.1;22;120.6
01327;50.71; 6.79;    WEILERSWIST-LOMMERSUM;201009;30;173.4;24;-999.9
01332;48.48;12.72; FALKENBERG,KR.ROTTAL-INN;201009;30;207.2;25;160.6
01339;52.92;10.19;            FASSBERG (BW);201009;30;206.5;26;-999.9
01341;54.60;11.15;              FEHMARNBELT;201009;30;129.0;20;-999.9
