#Monatsgradtage VDI 3807; erstellt: DWD, 20190909
#Messnetz_id 4; mittlere Raumtemperatur (Grad Celsius): 20
#Auswertezeitraum 01-MAR-2010 bis 31-MAR-2010
#ID; geogr. Breite; geogr. Laenge;Station; Monat; Anzahl Tage; Monatsgradtage; Anzahl Heiztage; Mittelwert 2000-2009
00003;50.78; 6.09;            AACHEN (WEWA);201003;31;429.8;30;419.0
00044;52.93; 8.24;            GROSSENKNETEN;201003;31;458.0;31;469.1
00071;48.22; 8.98;          ALBSTADT-BADKAP;201003;31;538.3;31;-999.9
00073;48.62;13.05;     ALDERSBACH-KRIESTORF;201003;31;488.9;31;478.6
00078;52.49; 7.91;                ALFHAUSEN;201003;31;469.8;31;454.0
00091;50.74; 9.34;             ALSFELD-EIFA;201003;31;488.1;31;488.4
00102;53.86; 8.13;        ALTE WESER (AWST);201003;31;478.3;31;-999.9
00131;51.09;12.93;          ALTGERINGSWALDE;201003;31;500.4;31;-999.9
00142;48.41;11.31;   ALTOMUENSTER-MAISBRUNN;201003;31;501.8;31;498.9
00150;49.73; 8.12;                    ALZEY;201003;31;442.0;31;-999.9
00151;49.47;11.85;  AMBERG-UNTERAMMERSRICHT;201003;31;510.9;31;497.7
00154;48.02;12.29;         AMERANG-PFAFFING;201003;31;508.3;31;500.8
00164;53.03;13.99;       ANGERMUENDE (WEWA);201003;31;487.5;31;499.2
00167;53.84;13.68;                   ANKLAM;201003;31;503.8;31;-999.9
00183;54.68;13.43;            ARKONA (WEWA);201003;31;536.8;31;522.0
00191;49.97; 9.91;      ARNSTEIN-MUEDESHEIM;201003;31;477.8;31;467.7
00198;51.37;11.29;            ARTERN (WEWA);201003;31;470.9;31;468.3
00217;47.88;11.36;                 ATTENKAM;201003;31;506.3;31;501.6
00222;50.59;12.71;                      AUE;201003;31;516.0;31;504.6
00232;48.43;10.94;  AUGSBURG-MUEHLH. (WEWA);201003;31;507.2;31;494.5
00257;48.73; 8.25;    BADEN-BADEN-GEROLDSAU;201003;31;451.4;31;434.7
00259;47.81; 7.64;                MUELLHEIM;201003;31;446.3;31;-999.9
00282;49.87;10.92;            BAMBERG (WST);201003;31;488.0;31;469.2
00294;52.32; 9.43; BARSINGHAUSEN-HOHENBOST.;201003;31;446.7;30;458.4
00298;54.34;12.71;             BARTH (AWST);201003;31;511.0;31;510.5
00303;52.06;13.50;            BARUTH (AWST);201003;31;476.2;31;-999.9
00314;51.16;14.50;    KUBSCHUETZ,KR.BAUTZEN;201003;31;489.1;31;484.0
00320;49.97;11.52;     HEINERSREUTH-VOLLHOF;201003;31;520.5;31;493.1
00326;51.72; 8.06;         BECKUM-UNTERBERG;201003;31;456.3;31;-999.9
00330;49.56; 8.97;      OBERZENT-BEERFELDEN;201003;31;495.0;31;477.3
00348;50.41; 7.59;           BENDORF (AWST);201003;31;427.7;31;413.3
00368;52.82; 9.92;              BERGEN (BW);201003;31;480.9;31;-999.9
00377;49.11; 8.00;           BERGZABERN,BAD;201003;31;429.6;31;-999.9
00390;50.98; 8.37;   BERLEBURG,BAD-STUENZEL;201003;31;557.0;31;542.1
00399;52.52;13.41;    BERLIN-ALEXANDERPLATZ;201003;31;438.4;30;444.5
