#Monatsgradtage VDI 3807; erstellt: DWD, 20190902
#Messnetz_id 4; mittlere Raumtemperatur (Grad Celsius): 20
#Auswertezeitraum 01-JAN-2015 bis 31-JAN-2015
#ID; geogr. Breite; geogr. Laenge;Station; Monat; Anzahl Tage; Monatsgradtage; Anzahl Heiztage; Mittelwert 2005-2014
00044;52.93; 8.24;            GROSSENKNETEN;201501;31;522.6;31;555.6
00071;48.22; 8.98;          ALBSTADT-BADKAP;201501;31;596.6;31;-999.9
00073;48.62;13.05;     ALDERSBACH-KRIESTORF;201501;31;579.7;31;635.0
00078;52.49; 7.91;                ALFHAUSEN;201501;31;529.1;31;555.6
00091;50.74; 9.34;             ALSFELD-EIFA;201501;31;563.5;31;598.5
00131;51.09;12.93;          ALTGERINGSWALDE;201501;31;555.9;31;618.1
00142;48.41;11.31;   ALTOMUENSTER-MAISBRUNN;201501;31;582.5;31;629.8
00150;49.73; 8.12;                    ALZEY;201501;31;533.0;31;-999.9
00151;49.47;11.85;  AMBERG-UNTERAMMERSRICHT;201501;31;565.5;31;624.6
00154;48.02;12.29;         AMERANG-PFAFFING;201501;31;594.2;31;645.5
00161;50.42; 7.42;                ANDERNACH;201501;31;511.0;31;-999.9
00164;53.03;13.99;       ANGERMUENDE (WEWA);201501;31;545.3;31;623.3
00167;53.84;13.68;                   ANKLAM;201501;31;539.3;31;609.3
00183;54.68;13.43;            ARKONA (WEWA);201501;31;529.3;31;577.2
00191;49.97; 9.91;      ARNSTEIN-MUEDESHEIM;201501;31;538.3;31;596.8
00198;51.37;11.29;            ARTERN (WEWA);201501;31;540.9;31;599.9
00217;47.88;11.36;                 ATTENKAM;201501;31;584.5;31;630.6
00222;50.59;12.71;                      AUE;201501;31;556.8;31;-999.9
00232;48.43;10.94;  AUGSBURG-MUEHLH. (WEWA);201501;31;570.2;31;622.7
00257;48.73; 8.25;    BADEN-BADEN-GEROLDSAU;201501;31;513.4;31;554.6
00259;47.81; 7.64;                MUELLHEIM;201501;31;506.2;31;552.5
00282;49.87;10.92;            BAMBERG (WST);201501;31;540.4;31;598.8
00294;52.32; 9.43; BARSINGHAUSEN-HOHENBOST.;201501;31;513.2;31;557.2
00298;54.34;12.71;             BARTH (AWST);201501;31;529.4;31;592.7
