año/mes,0
201001,24.829838709677418
201002,20.076785714285712
201003,14.83991935483871
201004,10.288749999999999
201005,7.946774193548387
201006,1.5212499999999998
201007,0.0
201008,0.8278225806451612
201009,5.960833333333334
201010,11.852016129032258
201011,14.890833333333331
201012,24.420564516129033
201101,18.49516129032258
201102,20.191964285714285
201103,14.970564516129034
201104,6.009583333333334
201105,3.8641129032258066
201106,0.53
201107,0.9971774193548387
201108,0.5949308755760369
201109,2.6338095238095236
201110,9.422119815668204
201111,15.527142857142858
201112,15.351612903225808
201201,18.085714285714285
201202,21.781773399014778
201203,12.552534562211981
201204,10.231904761904762
201205,3.8958525345622124
201206,2.708571428571429
201207,0.4834101382488479
201208,0.1751152073732719
201209,3.685238095238095
201210,10.68294930875576
201211,14.443333333333333
201212,19.351612903225806
201301,19.919354838709676
201302,19.74030612244898
201303,20.753456221198157
201304,10.308095238095238
201305,4.758986175115207
201306,1.672857142857143
201307,0.0
201308,0.1543778801843318
201309,5.843809523809523
201310,7.988940092165899
201311,14.520952380952382
201312,15.716129032258063
201401,19.434562211981568
201402,14.983673469387753
201403,12.331797235023041
201404,7.162380952380953
201405,6.287096774193548
201406,1.7433333333333334
201407,0.0
201408,1.4110599078341013
201409,2.4019047619047615
201410,6.8511520737327185
201411,13.136666666666667
201412,17.240552995391702
201501,16.971428571428568
201502,18.243367346938772
201503,14.011520737327189
201504,10.496666666666668
201505,5.758986175115207
201506,2.107619047619048
201507,0.33824884792626725
201508,0.0
201509,4.992380952380953
201510,11.505529953917053
201511,12.319047619047618
201512,12.942857142857141
201601,20.233179723502307
201602,16.037931034482757
201603,15.1963133640553
201604,10.803333333333333
201605,3.1930875576036866
201606,0.19142857142857142
201607,0.023502304147465437
201608,0.6133640552995391
201609,1.2652380952380955
201610,11.258064516129032
201611,16.166666666666668
201612,17.044700460829493
201701,21.04377880184332
201702,17.91683673469388
201703,12.456682027649771
201704,11.582857142857144
201705,4.1645161290322585
201706,0.17428571428571427
201707,0.0705069124423963
201708,0.3400921658986175
201709,5.122857142857143
201710,8.047926267281106
201711,14.110000000000003
201712,16.383870967741935
201801,16.541474654377883
201802,21.12704081632653
201803,18.333179723502305
201804,5.055714285714286
201805,1.7751152073732717
201806,0.6399999999999999
201807,0.024884792626728113
201808,0.15806451612903225
201809,2.929523809523809
201810,8.395391705069125
201811,14.664285714285715
201812,15.431182795698923
201901,18.50161290322581
201902,15.295238095238096
201903,12.879569892473118
201904,8.415555555555557
201905,6.245698924731183
201906,0.0
201907,0.41397849462365593
201908,0.0
201909,3.4200000000000004
201910,8.188172043010754
201911,13.562222222222221
201912,15.626881720430108
202001,15.582258064516127
202002,13.92816091954023
202003,14.285483870967742
202004,9.081428571428573
202005,6.2460829493087555
202006,0.5027777777777778
202007,0.05537634408602151
202008,0.0
202009,2.9955555555555557
202010,8.510752688172042
