#Monatsgradtage VDI 3807; erstellt: DWD, 20190710
#Messnetz_id 4; mittlere Raumtemperatur (Grad Celsius): 20
#Auswertezeitraum 01-JAN-2017 bis 31-JAN-2017
#ID; geogr. Breite; geogr. Laenge;Station; Monat; Anzahl Tage; Monatsgradtage; Anzahl Heiztage; Mittelwert 2007-2016
00044;52.93; 8.24;            GROSSENKNETEN;201701;31;623.8;31;550.5
00071;48.22; 8.98;          ALBSTADT-BADKAP;201701;31;747.2;31;-999.9
00073;48.62;13.05;     ALDERSBACH-KRIESTORF;201701;31;802.8;31;617.1
00078;52.49; 7.91;                ALFHAUSEN;201701;31;629.7;31;550.1
00091;50.74; 9.34;             ALSFELD-EIFA;201701;31;714.5;31;585.6
00102;53.86; 8.13;        ALTE WESER (AWST);201701;31;545.7;31;-999.9
00125;47.83;10.87;          ALTENSTADT (BW);201701;31;778.7;31;-999.9
00131;51.09;12.93;          ALTGERINGSWALDE;201701;31;716.7;31;605.8
00142;48.41;11.31;   ALTOMUENSTER-MAISBRUNN;201701;31;782.9;31;609.1
00150;49.73; 8.12;                    ALZEY;201701;31;662.3;31;548.5
00151;49.47;11.85;  AMBERG-UNTERAMMERSRICHT;201701;31;783.1;31;610.0
00154;48.02;12.29;         AMERANG-PFAFFING;201701;31;793.4;31;622.3
00161;50.42; 7.42;                ANDERNACH;201701;31;647.3;31;-999.9
00164;53.03;13.99;       ANGERMUENDE (WEWA);201701;31;662.1;31;612.1
00167;53.84;13.68;                   ANKLAM;201701;31;645.9;31;600.5
00183;54.68;13.43;            ARKONA (WEWA);201701;31;596.5;31;573.1
00191;49.97; 9.91;      ARNSTEIN-MUEDESHEIM;201701;31;720.7;31;581.1
00198;51.37;11.29;            ARTERN (WEWA);201701;31;674.0;31;588.9
00217;47.88;11.36;                 ATTENKAM;201701;31;751.7;31;606.4
00222;50.59;12.71;                      AUE;201701;31;729.6;31;600.0
00232;48.43;10.94;  AUGSBURG-MUEHLH. (WEWA);201701;31;774.1;31;600.4
00257;48.73; 8.25;    BADEN-BADEN-GEROLDSAU;201701;31;695.1;31;536.4
00259;47.81; 7.64;                MUELLHEIM;201701;31;700.9;31;529.2
00282;49.87;10.92;            BAMBERG (WST);201701;31;743.4;31;584.3
00294;52.32; 9.43; BARSINGHAUSEN-HOHENBOST.;201701;31;620.2;31;549.5
00298;54.34;12.71;             BARTH (AWST);201701;31;607.9;31;587.9
00303;52.06;13.50;            BARUTH (AWST);201701;31;675.1;31;593.9
00314;51.16;14.50;    KUBSCHUETZ,KR.BAUTZEN;201701;31;701.7;31;601.9
00320;49.97;11.52;     HEINERSREUTH-VOLLHOF;201701;31;770.9;31;610.8
00330;49.56; 8.97;      OBERZENT-BEERFELDEN;201701;31;713.5;31;593.3
00342;52.32; 8.17;                     BELM;201701;31;614.9;31;-999.9
00368;52.82; 9.92;              BERGEN (BW);201701;31;639.3;31;-999.9
00377;49.11; 8.00;           BERGZABERN,BAD;201701;31;657.6;31;533.9
00390;50.98; 8.37;   BERLEBURG,BAD-STUENZEL;201701;31;725.0;31;637.9
00400;52.63;13.50;              BERLIN-BUCH;201701;31;648.4;31;593.2
00403;52.45;13.30; BERLIN-DAHLEM (MET.INST);201701;31;654.1;31;593.5
00410;52.40;13.73; BERLIN-KOEPENICK(KANISW);201701;31;669.2;31;604.4
00420;52.54;13.56;           BERLIN-MARZAHN;201701;31;647.0;31;-999.9
00427;52.38;13.53; BERLIN-SCHOEN.(FLUGWEWA);201701;31;660.5;31;599.5
00430;52.56;13.31;  BERLIN-TEGEL (FLUGWEWA);201701;31;644.0;31;583.0
00433;52.47;13.40;       BERLIN-TEMP. (WST);201701;31;643.3;31;583.7
00445;51.82;11.71;    BERNBURG/SAALE (NORD);201701;31;649.5;31;581.3
00460;49.26; 6.69;             BERUS (AWST);201701;31;674.3;31;564.6
00535;50.04; 7.31;              BLANKENRATH;201701;31;711.0;31;582.9
00555;51.48; 7.27;                   BOCHUM;201701;31;607.8;31;-999.9
00591;53.39;10.69;         BOIZENBURG (WST);201701;31;624.3;31;578.4
00596;54.00;11.19;        BOLTENHAGEN (WST);201701;31;593.5;31;570.2
00603;50.73; 7.19;      BONN-ROLEBER (AWST);201701;31;626.4;31;525.5
00617;51.87; 6.89;              BORKEN I.W.;201701;31;603.8;31;523.4
00656;51.72;10.60;         BRAUNLAGE (AWST);201701;31;718.8;31;658.2
00662;52.29;10.45;  BRAUNSCHWEIG-VOEL.(WST);201701;31;629.8;31;563.9
00691;53.05; 8.80;        BREMEN (FLUGWEWA);201701;31;619.7;31;550.8
00701;53.53; 8.58;        BREMERHAVEN (WST);201701;31;584.4;31;546.3
00704;53.45; 9.14;      BREMERVOERDE (AWST);201701;31;608.0;31;557.1
00722;51.80;10.62;           BROCKEN (WEWA);201701;31;760.2;31;734.9
00755;49.52; 9.32;    BUCHEN,KR.NECKAR-ODW.;201701;31;741.3;31;593.2
00757;47.96; 8.00;               BUCHENBACH;201701;31;730.0;31;555.1
00817;51.03; 8.81;      BURGWALD-BOTTENDORF;201701;31;722.3;31;588.7
00840;50.43;12.61;         CARLSFELD (AWST);201701;31;792.3;31;704.8
00850;52.60;10.03;  CELLE-WIETZENBRUCH (BW);201701;31;639.6;31;-999.9
00853;50.79;12.87;          CHEMNITZ (WEWA);201701;31;718.5;31;610.5
00856;47.88;12.54;           CHIEMING (WST);201701;31;757.3;31;599.4
00867;50.31;10.97; LAUTERTAL-OBERLAU.(AWST);201701;31;739.8;31;608.9
00880;51.78;14.32;           COTTBUS (WEWA);201701;31;675.4;31;593.2
00891;53.87; 8.71;          CUXHAVEN (WEWA);201701;31;566.6;31;540.8
00896;51.08;10.86;                  DACHWIG;201701;31;687.4;31;580.6
00917;49.88; 8.68;                DARMSTADT;201701;31;674.7;31;549.0
00953;49.76; 7.05;        DEUSELBACH (AWST);201701;31;687.6;31;582.5
00954;54.18; 7.46; UFS DEUTSCHE BUCHT(AWST);201701;31;492.4;31;-999.9
00963;52.59; 8.34;           DIEPHOLZ(WEWA);201701;31;620.9;31;552.2
00979;50.74; 8.27;               DILLENBURG;201701;31;709.8;31;586.4
00983;48.56;10.56; DILLINGEN/DONAU-FRISTIN.;201701;31;772.0;31;600.8
00991;50.91;13.71;  DIPPOLDISWALDE-REINBERG;201701;31;753.0;31;623.2
01001;51.65;13.57; DOBERLUG-KIRCHHAIN(AWST);201701;31;699.6;31;597.2
01048;51.13;13.75; DRESDEN-KLOTZ.(FLUGWEWA);201701;31;712.8;31;594.9
01050;51.02;13.85;       DRESDEN-HOSTERWITZ;201701;31;686.5;31;567.2
01051;51.02;13.77;         DRESDEN-STREHLEN;201701;31;688.1;31;-999.9
01052;52.22;12.16;         DREWITZ,BEI BURG;201701;31;659.2;31;592.7
01072;49.47; 8.19;            DUERKHEIM,BAD;201701;31;654.9;31;526.6
01078;51.30; 6.77;   DUESSELDORF (FLUGWEWA);201701;31;597.9;31;508.7
01103;48.10;11.99;        EBERSBERG-HALBING;201701;31;763.0;31;612.7
01107;49.85;10.50;                   EBRACH;201701;31;753.1;31;604.8
01161;48.88;11.23;  EICHSTAETT-LANDERSHOFEN;201701;31;791.8;31;614.6
01197;48.99;10.13;     ELLWANGEN-RINDELBACH;201701;31;746.9;31;599.7
01200;54.07; 9.01;     ELPERSBUETTEL (AWST);201701;31;591.0;31;564.6
01207;50.27;12.27;          ELSTER,BAD-SOHL;201701;31;784.8;31;655.5
01214;48.20; 8.11;          ELZACH-FISNACHT;201701;31;721.3;31;562.6
01224;48.14; 7.84;    EMMENDINGEN-MUNDINGEN;201701;31;705.8;31;529.4
01228;54.17; 6.35;               EMS (AWST);201701;31;469.5;31;-999.9
01246;51.84; 8.06;    ENNIGERLOH-OSTENFELDE;201701;31;621.4;31;-999.9
01255;49.17; 8.85;          EPPINGEN-ELSENZ;201701;31;700.9;31;559.0
01262;48.35;11.81;       MUENCHEN-FLUGHAFEN;201701;31;789.8;31;600.8
01266;54.30; 9.32;                    ERFDE;201701;31;588.2;31;567.0
01270;50.98;10.96;            ERFURT-WEIMAR;201701;31;707.7;31;604.5
01279;49.65;11.01; MOEHRENDORF-KLEINSEEBACH;201701;31;728.1;31;580.6
01297;51.20;10.01;                 ESCHWEGE;201701;31;681.1;31;569.1
01300;51.25; 8.16;                   ESLOHE;201701;31;708.5;31;587.1
01303;51.40; 6.97;    ESSEN-BREDENEY (AWST);201701;31;599.4;31;524.4
01327;50.71; 6.79;    WEILERSWIST-LOMMERSUM;201701;31;618.5;31;519.4
01332;48.48;12.72; FALKENBERG,KR.ROTTAL-INN;201701;31;776.4;31;615.5
01339;52.92;10.19;            FASSBERG (BW);201701;31;654.0;31;-999.9
01346;47.87; 8.00;    FELDBERG/SCHW. (WEWA);201701;31;761.9;31;705.4
01357;49.98;11.84; FICHTELB./OFR-HUETTSTADL;201701;31;788.9;31;660.4
01358;50.43;12.95;       FICHTELBERG (WEWA);201701;31;808.1;31;748.7
01411;50.53;10.05;               BIRX/RHOEN;201701;31;743.3;31;661.0
01420;50.03; 8.52;  FRANKFURT/M. (FLUGWEWA);201701;31;648.8;31;538.0
01424;50.13; 8.67;   FRANKFURT/MAIN-WESTEND;201701;31;627.8;31;523.1
01443;48.02; 7.83;    FREIBURG I.BR. (AWST);201701;31;699.2;31;527.1
01451;53.83; 9.25;            FREIBURG/ELBE;201701;31;595.1;31;560.2
01468;48.45; 8.41;      FREUDENSTADT (WEWA);201701;31;737.2;31;625.2
01473;49.19;11.31;     FREYSTADT-MICHELBACH;201701;31;766.5;31;608.8
01503;53.06; 7.90;    FRIESOYTHE-ALTENOYTHE;201701;31;613.8;31;-999.9
01504;51.12; 9.28;            FRITZLAR (BW);201701;31;684.1;31;571.4
01526;50.57; 9.65;              FULDA-HORAS;201701;31;719.1;31;-999.9
01544;52.51;11.39;         GARDELEGEN (WST);201701;31;646.6;31;581.3
01550;47.48;11.06; GARMISCH-PARTENK. (AWST);201701;31;794.2;31;657.3
01580;49.99; 7.95;        GEISENHEIM (AMBF);201701;31;642.1;31;531.5
01584;47.92; 8.65;                GEISINGEN;201701;31;766.2;31;-999.9
01587;48.95;11.43;         GELBELSEE (AWST);201701;31;769.5;31;622.3
01590;51.49; 6.25;          GELDERN-WALBECK;201701;31;590.5;31;511.3
01602;48.43; 7.99;                 OHLSBACH;201701;31;683.5;31;523.1
01605;52.39;12.16;           GENTHIN (AWST);201701;31;652.6;31;586.2
01612;50.88;12.13;     GERA-LEUMNITZ (WEWA);201701;31;716.5;31;606.1
01639;50.60; 8.64;   GIESSEN/WETTENB. (WST);201701;31;680.0;31;570.8
01645;50.97; 9.05;     GILSERBERG-MOISCHEID;201701;31;737.8;31;-999.9
01666;54.83; 9.51; GLUECKSBURG-MEIERWIK(BW);201701;31;565.7;31;557.9
01684;51.16;14.95;          GOERLITZ (WEWA);201701;31;724.6;31;619.5
01691;51.50; 9.95;        GOETTINGEN (WEWA);201701;31;674.1;31;569.9
01694;53.61;12.10;          GOLDBERG (AWST);201701;31;639.3;31;596.0
01721;49.66;11.22;      GRAEFENBERG-KASBERG;201701;31;747.1;31;619.4
01735;48.79;13.63;          GRAINET-REHBERG;201701;31;774.7;31;651.8
01736;53.57;10.68;                  GRAMBEK;201701;31;618.1;31;576.4
01757;54.10;13.41;        GREIFSWALD (WEWA);201701;31;626.4;31;589.8
01759;54.24;13.91;  GREIFSWALDER OIE (AWST);201701;31;607.3;31;584.9
01766;52.13; 7.70;      MUENSTER/OSNABRUECK;201701;31;607.0;31;532.7
01803;54.07;12.32;          GROSS LUESEWITZ;201701;31;621.3;31;594.4
01863;50.27; 9.19;     GRUENDAU-BREITENBORN;201701;31;678.3;31;-999.9
01869;53.32;13.93;           GRUENOW (AWST);201701;31;663.7;31;619.2
01886;48.49;10.26;                GUENZBURG;201701;31;768.8;31;-999.9
01964;49.94; 6.38;                  OLSDORF;201701;31;685.2;31;566.8
01975;53.63; 9.99; HAMBURG-FUHLS.(FLUGWEWA);201701;31;604.1;31;557.9
01981;53.48; 9.90;    HAMBURG-NEUWIEDENTHAL;201701;31;602.6;31;552.8
02014;52.46; 9.68; HANNOVER-LANG.(FLUGWEWA);201701;31;617.9;31;553.5
02023;48.79;10.71;      HARBURG RIES (AWST);201701;31;769.3;31;613.9
02039;51.90;10.57;             HARZBURG,BAD;201701;31;652.4;31;566.8
02044;51.65;11.14;        HARZGERODE (AWST);201701;31;709.4;31;633.8
02074;48.38; 8.98;                HECHINGEN;201701;31;731.0;31;579.6
02110;51.04; 6.10;      HEINSBERG-SCHLEIDEN;201701;31;596.9;31;508.4
02115;54.17; 7.89;         HELGOLAND (WEWA);201701;31;506.0;31;505.7
02171;50.85; 9.74;       HERSFELD,BAD (WST);201701;31;701.8;31;585.2
02174;51.63;10.37;                 HERZBERG;201701;31;689.0;31;-999.9
02201;54.57;13.10;          HIDDENSEE-VITTE;201701;31;585.1;31;575.4
02211;50.74; 7.65;               HILGENROTH;201701;31;672.7;31;566.7
02252;50.90;14.75;       BERTSDORF-HOERNITZ;201701;31;738.1;31;622.2
02261;50.31;11.88;     HOF-HOHENSAAS (WEWA);201701;31;767.4;31;648.3
02290;47.80;11.01;   HOHENPEISSENBERG (OBS);201701;31;733.0;31;627.6
02303;54.31; 9.54;                HOHN (BW);201701;31;597.9;31;-999.9
02306;54.32;10.67;                 HOHWACHT;201701;31;585.8;31;563.1
02315;51.77;13.17;            HOLZDORF (BW);201701;31;696.2;31;597.1
02319;47.88;11.70;              HOLZKIRCHEN;201701;31;769.8;31;619.9
02323;51.85; 9.50;     BEVERN,KR.HOLZMINDEN;201701;31;651.9;31;556.4
02362;50.57; 7.48;               HUEMMERICH;201701;31;671.5;31;571.0
02385;49.69; 7.33;      IDAR-OBERSTEIN (BW);201701;31;705.2;31;580.5
02410;48.71;11.54;          INGOLSTADT (BW);201701;31;763.1;31;-999.9
02429;53.99; 9.57;            ITZEHOE (WST);201701;31;602.0;31;562.4
02437;54.46; 9.52;               JAGEL (BW);201701;31;595.0;31;-999.9
02444;50.93;11.58;        JENA (STERNWARTE);201701;31;664.7;31;559.9
02480;50.06; 8.99;                KAHL/MAIN;201701;31;662.0;31;540.9
02483;51.18; 8.49;      KAHLER ASTEN (WEWA);201701;31;739.9;31;676.7
02485;48.92; 9.69;   KAISERSBACH-CRONHUETTE;201701;31;743.6;31;-999.9
02486;49.43; 7.76;           KAISERSLAUTERN;201701;31;685.5;31;547.6
02497;50.50; 6.53;              KALL-SISTIG;201701;31;680.6;31;587.6
02559;47.72;10.33;            KEMPTEN (WST);201701;31;775.2;31;619.4
02564;54.38;10.14;       KIEL-HOLTENAU (BW);201701;31;579.7;31;-999.9
02575;49.18; 9.98; KIRCHBERG/JAGST-HERBOLD.;201701;31;741.5;31;-999.9
02578;54.00;11.43;           KIRCHDORF/POEL;201701;31;594.2;31;576.5
02597;50.22;10.08;     KISSINGEN,BAD (WEWA);201701;31;710.6;31;589.6
02600;49.74;10.18;                KITZINGEN;201701;31;705.3;31;564.6
02601;50.22; 8.45;   KL.FELDBERG/TS. (AWST);201701;31;747.7;31;667.8
02618;50.85;10.48;       KLEINER INSELSBERG;201701;31;756.7;31;678.9
02627;51.56;13.88;                KLETTWITZ;201701;31;702.5;31;602.0
02629;51.76; 6.10;                    KLEVE;201701;31;595.0;31;522.5
02638;48.11; 8.75;        KLIPPENECK (AWST);201701;31;740.6;31;641.2
02641;51.52;12.91;    KLITZSCHEN BEI TORGAU;201701;31;697.1;31;588.1
02667;50.86; 7.16;    KOELN-WAHN (FLUGWEWA);201701;31;623.9;31;518.2
02680;50.28;10.45;         KOENIGSHOFEN,BAD;201701;31;763.4;31;599.7
02700;48.83;11.49;                KOESCHING;201701;31;763.9;31;613.0
02704;51.75;12.01;         KOETHEN (ANHALT);201701;31;660.9;31;580.3
02708;47.67;11.08;   KOHLGRUB,BAD (ROSSHOF);201701;31;767.4;31;622.8
02712;47.68; 9.19;          KONSTANZ (WEWA);201701;31;689.7;31;562.6
02750;50.25;11.32;                  KRONACH;201701;31;769.2;31;610.7
02773;49.43;11.90;       KUEMMERSBRUCK (BW);201701;31;785.1;31;620.9
02794;52.94;12.41;            KYRITZ (AWST);201701;31;644.6;31;598.1
02796;53.92;12.28;               LAAGE (BW);201701;31;628.9;31;594.4
02812;48.36; 7.83;              LAHR (WEWA);201701;31;679.6;31;524.2
02814;48.51; 9.76;               MERKLINGEN;201701;31;795.2;31;630.6
02829;48.08;10.91;           LANDSBERG (BW);201701;31;773.5;31;606.8
02856;51.92;13.09;           LANGENLIPSDORF;201701;31;694.3;31;608.2
02886;48.22; 9.91;            LAUPHEIM (BW);201701;31;770.0;31;-999.9
02905;48.18;10.85;            LECHFELD (BW);201701;31;785.5;31;-999.9
02907;54.79; 8.95;              LECK (AWST);201701;31;570.5;31;563.0
02925;51.39;10.31;         LEINEFELDE (WST);201701;31;701.6;31;607.1
02928;51.32;12.45; LEIPZIG-HOLZHAUSEN(AWST);201701;31;684.1;31;578.5
02932;51.43;12.24;            LEIPZIG/HALLE;201701;31;679.7;31;585.3
02947;51.13; 8.03;        LENNESTADT-THETEN;201701;31;695.0;31;567.0
02951;53.10;11.49;            LENZEN (ELBE);201701;31;641.5;31;585.5
02953;47.86; 8.23;       LENZKIRCH-RUHBUEHL;201701;31;765.7;31;-999.9
02961;54.50;10.27;   LEUCHTTURM KIEL (AWST);201701;31;562.6;31;551.4
02968;50.99; 6.98;          KOELN-STAMMHEIM;201701;31;595.3;31;492.1
02985;50.94;14.21; LICHTENHAIN-MITTE.(AWST);201701;31;749.7;31;623.9
03015;52.21;14.12;         LINDENBERG (OBS);201701;31;678.3;31;610.0
03023;52.52; 7.31;            LINGEN (WEWA);201701;31;596.0;31;527.2
03028;51.79; 8.84;   LIPPSPRINGE,BAD (WEWA);201701;31;636.7;31;548.9
03031;51.63; 8.39;   LIPPSTADT-BOEKENFOERDE;201701;31;617.8;31;530.1
03032;55.01; 8.41;      LIST AUF SYLT (WST);201701;31;536.0;31;544.4
03034;50.45;11.63;          LOBENSTEIN, BAD;201701;31;764.6;31;635.1
03042;50.56; 8.24;    LOEHNBERG-OBERSHAUSEN;201701;31;695.2;31;580.0
03044;52.72; 7.75;                LOENINGEN;201701;31;608.2;31;-999.9
03083;51.93;13.88;      LUEBBEN-BLUMENFELDE;201701;31;675.7;31;598.6
03086;53.80;10.70; LUEBECK-BLANKENSEE(AWST);201701;31;606.3;31;573.7
03093;52.97;11.14;           LUECHOW (AWST);201701;31;631.2;31;577.2
03098;51.25; 7.64;      LUEDENSCHEID (WEWA);201701;31;656.2;31;577.9
03126;52.10;11.58;         MAGDEBURG (WEWA);201701;31;642.1;31;573.9
03137;49.97; 8.21;  MAINZ-LERCHENBERG (ZDF);201701;31;648.8;31;541.6
03147;48.77;12.22; MALLERSDORF-PFAFFENB/NDB;201701;31;792.1;31;-999.9
03155;50.10; 6.80;       MANDERSCHEID-S.HOF;201701;31;701.5;31;587.0
03158;52.55;14.55;          MANSCHNOW (WST);201701;31;657.6;31;606.4
03164;50.85; 8.77;   COELBE, KR. MARBURG-B.;201701;31;693.2;31;566.1
03166;50.65;13.15;        MARIENBERG (AWST);201701;31;748.3;31;650.7
03167;50.66; 7.96;    MARIENBERG,BAD (WEWA);201701;31;708.5;31;619.6
03196;53.32;11.93;           MARNITZ (WEWA);201701;31;641.0;31;594.6
03204;50.73;10.88;               MARTINRODA;201701;31;706.8;31;603.3
03226;51.73;11.51;   ASCHERSLEBEN-MEHRINGEN;201701;31;657.7;31;575.7
03231;50.56;10.38;         MEININGEN (WEWA);201701;31;738.2;31;625.3
03234;51.13;13.43;    GARSEBACH BEI MEISSEN;201701;31;718.7;31;586.5
03244;47.98;10.14;                MEMMINGEN;201701;31;768.1;31;613.5
03254;52.72; 7.32;              MEPPEN (BW);201701;31;608.7;31;-999.9
03257;49.48; 9.76; MERGENTHEIM,BAD-NEUNKIR.;201701;31;728.5;31;570.6
03268;48.17; 8.94;     MESSSTETTEN-APPENTAL;201701;31;746.6;31;-999.9
03271;48.85;12.92;                   METTEN;201701;31;810.5;31;624.0
03278;48.54; 9.27;                METZINGEN;201701;31;701.6;31;-999.9
03284;49.67; 9.01;              MICHELSTADT;201701;31;683.6;31;554.9
