#Monatsgradtage VDI 3807; erstellt: DWD, 20190710
#Messnetz_id 4; mittlere Raumtemperatur (Grad Celsius): 20
#Auswertezeitraum 01-MAR-2017 bis 31-MAR-2017
#ID; geogr. Breite; geogr. Laenge;Station; Monat; Anzahl Tage; Monatsgradtage; Anzahl Heiztage; Mittelwert 2007-2016
00044;52.93; 8.24;            GROSSENKNETEN;201703;31;373.2;29;456.6
00071;48.22; 8.98;          ALBSTADT-BADKAP;201703;31;414.5;31;-999.9
00073;48.62;13.05;     ALDERSBACH-KRIESTORF;201703;31;396.1;31;462.5
00078;52.49; 7.91;                ALFHAUSEN;201703;31;372.7;30;459.7
00091;50.74; 9.34;             ALSFELD-EIFA;201703;31;400.8;31;482.9
00102;53.86; 8.13;        ALTE WESER (AWST);201703;31;410.6;31;-999.9
00125;47.83;10.87;          ALTENSTADT (BW);201703;31;429.2;31;-999.9
00131;51.09;12.93;          ALTGERINGSWALDE;201703;31;397.4;30;482.5
00142;48.41;11.31;   ALTOMUENSTER-MAISBRUNN;201703;31;397.1;31;481.7
00150;49.73; 8.12;                    ALZEY;201703;31;339.0;30;430.1
00151;49.47;11.85;  AMBERG-UNTERAMMERSRICHT;201703;31;415.2;31;486.7
00154;48.02;12.29;         AMERANG-PFAFFING;201703;31;399.2;31;487.5
00161;50.42; 7.42;                ANDERNACH;201703;31;330.9;30;-999.9
00164;53.03;13.99;       ANGERMUENDE (WEWA);201703;31;405.5;30;479.5
00167;53.84;13.68;                   ANKLAM;201703;31;427.4;31;483.3
00183;54.68;13.43;            ARKONA (WEWA);201703;31;468.2;31;509.1
00191;49.97; 9.91;      ARNSTEIN-MUEDESHEIM;201703;31;390.3;31;466.3
00198;51.37;11.29;            ARTERN (WEWA);201703;31;377.2;30;464.1
00217;47.88;11.36;                 ATTENKAM;201703;31;396.6;31;491.1
00222;50.59;12.71;                      AUE;201703;31;418.0;31;493.6
00232;48.43;10.94;  AUGSBURG-MUEHLH. (WEWA);201703;31;402.3;31;484.6
00257;48.73; 8.25;    BADEN-BADEN-GEROLDSAU;201703;31;345.4;31;435.9
00259;47.81; 7.64;                MUELLHEIM;201703;31;351.6;31;434.5
00282;49.87;10.92;            BAMBERG (WST);201703;31;396.7;31;468.0
00294;52.32; 9.43; BARSINGHAUSEN-HOHENBOST.;201703;31;361.3;30;445.8
00298;54.34;12.71;             BARTH (AWST);201703;31;450.4;31;494.2
00303;52.06;13.50;            BARUTH (AWST);201703;31;405.1;31;469.2
00314;51.16;14.50;    KUBSCHUETZ,KR.BAUTZEN;201703;31;383.3;30;467.6
00320;49.97;11.52;     HEINERSREUTH-VOLLHOF;201703;31;412.9;31;495.6
00330;49.56; 8.97;      OBERZENT-BEERFELDEN;201703;31;375.3;30;467.9
00342;52.32; 8.17;                     BELM;201703;31;357.8;29;-999.9
00368;52.82; 9.92;              BERGEN (BW);201703;31;406.0;31;-999.9
00377;49.11; 8.00;           BERGZABERN,BAD;201703;31;314.0;29;-999.9
00390;50.98; 8.37;   BERLEBURG,BAD-STUENZEL;201703;31;444.8;31;536.1
00400;52.63;13.50;              BERLIN-BUCH;201703;31;390.2;30;459.8
00403;52.45;13.30; BERLIN-DAHLEM (MET.INST);201703;31;387.6;30;458.1
00410;52.40;13.73; BERLIN-KOEPENICK(KANISW);201703;31;410.9;31;476.0
00420;52.54;13.56;           BERLIN-MARZAHN;201703;31;374.2;30;-999.9
00427;52.38;13.53; BERLIN-SCHOEN.(FLUGWEWA);201703;31;390.6;30;463.4
00430;52.56;13.31;  BERLIN-TEGEL (FLUGWEWA);201703;31;379.8;30;447.9
00433;52.47;13.40;       BERLIN-TEMP. (WST);201703;31;369.8;30;445.4
00445;51.82;11.71;    BERNBURG/SAALE (NORD);201703;31;370.3;30;456.8
00460;49.26; 6.69;             BERUS (AWST);201703;31;351.1;30;444.2
00535;50.04; 7.31;              BLANKENRATH;201703;31;387.6;31;482.5
