#Monatsgradtage VDI 3807; erstellt: DWD, 20190702
#Messnetz_id 4; mittlere Raumtemperatur (Grad Celsius): 20
#Auswertezeitraum 01-OCT-2018 bis 31-OCT-2018
#ID; geogr. Breite; geogr. Laenge;Station; Monat; Anzahl Tage; Monatsgradtage; Anzahl Heiztage; Mittelwert 2008-2017
00044;52.93; 8.24;            GROSSENKNETEN;201810;31;245.4;24;293.0
00071;48.22; 8.98;          ALBSTADT-BADKAP;201810;31;309.6;30;-999.9
00073;48.62;13.05;     ALDERSBACH-KRIESTORF;201810;31;283.4;30;338.5
00078;52.49; 7.91;                ALFHAUSEN;201810;31;257.5;25;302.9
00091;50.74; 9.34;             ALSFELD-EIFA;201810;31;311.0;29;333.8
00102;53.86; 8.13;        ALTE WESER (AWST);201810;31;198.0;23;-999.9
00131;51.09;12.93;          ALTGERINGSWALDE;201810;31;257.7;24;325.2
00142;48.41;11.31;   ALTOMUENSTER-MAISBRUNN;201810;31;299.6;30;340.9
00150;49.73; 8.12;                    ALZEY;201810;31;242.3;26;294.3
00151;49.47;11.85;  AMBERG-UNTERAMMERSRICHT;201810;31;322.6;31;351.5
00154;48.02;12.29;         AMERANG-PFAFFING;201810;31;279.5;28;345.9
00161;50.42; 7.42;                ANDERNACH;201810;31;251.4;27;-999.9
00164;53.03;13.99;       ANGERMUENDE (WEWA);201810;31;273.8;27;323.3
00167;53.84;13.68;                   ANKLAM;201810;31;274.5;27;320.7
00183;54.68;13.43;            ARKONA (WEWA);201810;31;245.9;27;295.3
00191;49.97; 9.91;      ARNSTEIN-MUEDESHEIM;201810;31;312.5;31;332.2
00198;51.37;11.29;            ARTERN (WEWA);201810;31;265.3;27;314.5
00217;47.88;11.36;                 ATTENKAM;201810;31;264.5;26;333.8
00222;50.59;12.71;                      AUE;201810;31;264.3;25;335.1
00232;48.43;10.94;  AUGSBURG-MUEHLH. (WEWA);201810;31;306.0;29;339.7
00257;48.73; 8.25;    BADEN-BADEN-GEROLDSAU;201810;31;254.5;28;289.5
00259;47.81; 7.64;                MUELLHEIM;201810;31;272.5;27;279.2
00282;49.87;10.92;            BAMBERG (WST);201810;31;317.6;31;335.5
00294;52.32; 9.43; BARSINGHAUSEN-HOHENBOST.;201810;31;229.4;22;282.9
00298;54.34;12.71;             BARTH (AWST);201810;31;257.7;25;316.5
00303;52.06;13.50;            BARUTH (AWST);201810;31;279.7;26;321.4
00314;51.16;14.50;    KUBSCHUETZ,KR.BAUTZEN;201810;31;209.2;20;304.7
00320;49.97;11.52;     HEINERSREUTH-VOLLHOF;201810;31;317.9;31;350.0
00330;49.56; 8.97;      OBERZENT-BEERFELDEN;201810;31;237.1;22;-999.9
00342;52.32; 8.17;                     BELM;201810;31;239.1;22;-999.9
00368;52.82; 9.92;              BERGEN (BW);201810;31;283.3;27;-999.9
00377;49.11; 8.00;           BERGZABERN,BAD;201810;31;178.4;19;266.2
00379;50.91;11.27;    BERKA,BAD (FLUGPLATZ);201810;31;310.6;29;-999.9
00390;50.98; 8.37;   BERLEBURG,BAD-STUENZEL;201810;31;313.5;27;385.3
00400;52.63;13.50;              BERLIN-BUCH;201810;31;269.2;26;316.3
00403;52.45;13.30; BERLIN-DAHLEM (MET.INST);201810;31;270.1;27;317.2
00410;52.40;13.73; BERLIN-KOEPENICK(KANISW);201810;31;324.4;31;335.9
00420;52.54;13.56;           BERLIN-MARZAHN;201810;31;239.8;24;300.4
00427;52.38;13.53; BERLIN-SCHOEN.(FLUGWEWA);201810;31;251.4;25;313.2
00430;52.56;13.31;  BERLIN-TEGEL (FLUGWEWA);201810;31;237.1;23;295.1
00433;52.47;13.40;       BERLIN-TEMP. (WST);201810;31;229.8;23;293.5
00445;51.82;11.71;    BERNBURG/SAALE (NORD);201810;31;238.7;24;297.5
00460;49.26; 6.69;             BERUS (AWST);201810;31;231.6;23;-999.9
00535;50.04; 7.31;              BLANKENRATH;201810;31;273.9;25;331.4
00555;51.48; 7.27;                   BOCHUM;201810;31;236.6;23;271.9
00591;53.39;10.69;         BOIZENBURG (WST);201810;31;243.8;24;304.6
00596;54.00;11.19;        BOLTENHAGEN (WST);201810;31;235.6;24;293.4
00603;50.73; 7.19;      BONN-ROLEBER (AWST);201810;31;231.4;22;272.0
00617;51.87; 6.89;              BORKEN I.W.;201810;31;234.2;23;277.1
00656;51.72;10.60;         BRAUNLAGE (AWST);201810;31;328.3;27;392.3
00662;52.29;10.45;  BRAUNSCHWEIG-VOEL.(WST);201810;31;238.2;23;293.1
00691;53.05; 8.80;        BREMEN (FLUGWEWA);201810;31;243.9;24;291.4
00701;53.53; 8.58;        BREMERHAVEN (WST);201810;31;214.1;23;274.5
00704;53.45; 9.14;      BREMERVOERDE (AWST);201810;31;251.3;24;294.7
00722;51.80;10.62;           BROCKEN (WEWA);201810;31;411.8;29;477.1
00755;49.52; 9.32;    BUCHEN,KR.NECKAR-ODW.;201810;31;299.9;30;342.6
00757;47.96; 8.00;               BUCHENBACH;201810;31;271.3;27;295.1
00760;53.36; 9.94;      ROSENGARTEN-KLECKEN;201810;31;253.2;24;-999.9
00766;50.17; 7.06;             BUECHEL (BW);201810;31;262.2;23;-999.9
00817;51.03; 8.81;      BURGWALD-BOTTENDORF;201810;31;337.2;31;346.3
00840;50.43;12.61;         CARLSFELD (AWST);201810;31;377.5;31;-999.9
00850;52.60;10.03;  CELLE-WIETZENBRUCH (BW);201810;31;256.0;25;-999.9
00853;50.79;12.87;          CHEMNITZ (WEWA);201810;31;250.2;23;329.7
00856;47.88;12.54;           CHIEMING (WST);201810;31;261.5;28;326.5
00867;50.31;10.97; LAUTERTAL-OBERLAU.(AWST);201810;31;266.6;26;342.5
00880;51.78;14.32;           COTTBUS (WEWA);201810;31;259.5;25;311.9
00891;53.87; 8.71;          CUXHAVEN (WEWA);201810;31;211.5;23;268.2
00896;51.08;10.86;                  DACHWIG;201810;31;303.0;30;316.5
00917;49.88; 8.68;                DARMSTADT;201810;31;260.1;27;301.3
00953;49.76; 7.05;        DEUSELBACH (AWST);201810;31;250.2;22;322.4
00954;54.18; 7.46; UFS DEUTSCHE BUCHT(AWST);201810;31;169.2;21;-999.9
00963;52.59; 8.34;           DIEPHOLZ(WEWA);201810;31;248.7;24;298.4
00979;50.74; 8.27;               DILLENBURG;201810;31;313.7;30;346.5
00983;48.56;10.56; DILLINGEN/DONAU-FRISTIN.;201810;31;313.7;30;338.2
00991;50.91;13.71;  DIPPOLDISWALDE-REINBERG;201810;31;296.5;28;353.8
01001;51.65;13.57; DOBERLUG-KIRCHHAIN(AWST);201810;31;258.9;25;313.8
01048;51.13;13.75; DRESDEN-KLOTZ.(FLUGWEWA);201810;31;232.7;23;310.7
01050;51.02;13.85;       DRESDEN-HOSTERWITZ;201810;31;218.5;22;-999.9
01051;51.02;13.77;         DRESDEN-STREHLEN;201810;31;221.2;23;290.9
01052;52.22;12.16;         DREWITZ,BEI BURG;201810;31;257.1;24;312.9
01072;49.47; 8.19;            DUERKHEIM,BAD;201810;31;238.3;28;278.3
01078;51.30; 6.77;   DUESSELDORF (FLUGWEWA);201810;31;209.5;21;252.9
01103;48.10;11.99;        EBERSBERG-HALBING;201810;31;265.0;27;338.8
01107;49.85;10.50;                   EBRACH;201810;31;321.4;31;357.4
01161;48.88;11.23;  EICHSTAETT-LANDERSHOFEN;201810;31;329.8;31;353.0
01197;48.99;10.13;     ELLWANGEN-RINDELBACH;201810;31;295.3;28;344.1
01200;54.07; 9.01;     ELPERSBUETTEL (AWST);201810;31;235.4;24;296.3
01207;50.27;12.27;          ELSTER,BAD-SOHL;201810;31;319.3;29;389.5
01214;48.20; 8.11;          ELZACH-FISNACHT;201810;31;259.8;27;303.6
01224;48.14; 7.84;    EMMENDINGEN-MUNDINGEN;201810;31;289.8;29;281.0
01246;51.84; 8.06;    ENNIGERLOH-OSTENFELDE;201810;31;231.0;22;-999.9
01255;49.17; 8.85;          EPPINGEN-ELSENZ;201810;31;245.2;27;303.5
01262;48.35;11.81;       MUENCHEN-FLUGHAFEN;201810;31;312.0;31;335.2
01266;54.30; 9.32;                    ERFDE;201810;31;251.4;26;301.3
01270;50.98;10.96;            ERFURT-WEIMAR;201810;31;272.2;25;330.1
01279;49.65;11.01; MOEHRENDORF-KLEINSEEBACH;201810;31;274.4;28;321.2
01297;51.20;10.01;                 ESCHWEGE;201810;31;308.7;30;-999.9
01300;51.25; 8.16;                   ESLOHE;201810;31;313.2;27;350.0
01303;51.40; 6.97;    ESSEN-BREDENEY (AWST);201810;31;216.1;21;269.4
01327;50.71; 6.79;    WEILERSWIST-LOMMERSUM;201810;31;226.1;22;262.6
01332;48.48;12.72; FALKENBERG,KR.ROTTAL-INN;201810;31;254.2;27;336.6
01339;52.92;10.19;            FASSBERG (BW);201810;31;291.3;27;-999.9
01346;47.87; 8.00;    FELDBERG/SCHW. (WEWA);201810;31;389.3;31;447.6
01357;49.98;11.84; FICHTELB./OFR-HUETTSTADL;201810;31;353.9;31;400.3
01358;50.43;12.95;       FICHTELBERG (WEWA);201810;31;422.7;31;476.6
01411;50.53;10.05;               BIRX/RHOEN;201810;31;322.3;28;395.2
01420;50.03; 8.52;  FRANKFURT/M. (FLUGWEWA);201810;31;209.4;23;277.1
01424;50.13; 8.67;   FRANKFURT/MAIN-WESTEND;201810;31;192.6;21;259.3
01443;48.02; 7.83;    FREIBURG I.BR. (AWST);201810;31;266.3;27;271.4
01451;53.83; 9.25;            FREIBURG/ELBE;201810;31;239.8;24;295.0
01468;48.45; 8.41;      FREUDENSTADT (WEWA);201810;31;297.1;26;358.2
01473;49.19;11.31;     FREYSTADT-MICHELBACH;201810;31;288.1;28;343.7
01503;53.06; 7.90;    FRIESOYTHE-ALTENOYTHE;201810;31;247.4;25;-999.9
01504;51.12; 9.28;            FRITZLAR (BW);201810;31;307.9;29;-999.9
01526;50.57; 9.65;              FULDA-HORAS;201810;31;333.8;31;-999.9
01544;52.51;11.39;         GARDELEGEN (WST);201810;31;282.0;27;314.2
01550;47.48;11.06; GARMISCH-PARTENK. (AWST);201810;31;316.1;31;362.5
01580;49.99; 7.95;        GEISENHEIM (AMBF);201810;31;209.0;23;278.4
01584;47.92; 8.65;                GEISINGEN;201810;31;335.4;31;-999.9
01587;48.95;11.43;         GELBELSEE (AWST);201810;31;259.8;26;-999.9
01590;51.49; 6.25;          GELDERN-WALBECK;201810;31;214.2;22;262.5
01602;48.43; 7.99;                 OHLSBACH;201810;31;237.7;26;258.6
01605;52.39;12.16;           GENTHIN (AWST);201810;31;280.1;28;316.2
01612;50.88;12.13;     GERA-LEUMNITZ (WEWA);201810;31;268.9;26;328.9
01639;50.60; 8.64;   GIESSEN/WETTENB. (WST);201810;31;283.2;29;322.0
01645;50.97; 9.05;     GILSERBERG-MOISCHEID;201810;31;348.9;31;363.6
01666;54.83; 9.51; GLUECKSBURG-MEIERWIK(BW);201810;31;255.6;27;-999.9
01684;51.16;14.95;          GOERLITZ (WEWA);201810;31;229.5;22;323.1
01691;51.50; 9.95;        GOETTINGEN (WEWA);201810;31;294.7;28;312.2
01694;53.61;12.10;          GOLDBERG (AWST);201810;31;279.7;28;317.4
01721;49.66;11.22;      GRAEFENBERG-KASBERG;201810;31;257.3;25;350.8
01735;48.79;13.63;          GRAINET-REHBERG;201810;31;260.9;25;366.6
01736;53.57;10.68;                  GRAMBEK;201810;31;285.0;28;314.2
01757;54.10;13.41;        GREIFSWALD (WEWA);201810;31;257.3;25;315.6
01759;54.24;13.91;  GREIFSWALDER OIE (AWST);201810;31;233.5;27;286.8
01766;52.13; 7.70;      MUENSTER/OSNABRUECK;201810;31;247.8;24;280.9
01803;54.07;12.32;          GROSS LUESEWITZ;201810;31;273.2;27;322.1
01832;49.11;13.13;     GROSSER ARBER (WEWA);201810;31;406.3;31;473.9
01863;50.27; 9.19;     GRUENDAU-BREITENBORN;201810;31;235.5;23;313.0
01869;53.32;13.93;           GRUENOW (AWST);201810;31;266.1;26;324.5
01886;48.49;10.26;                GUENZBURG;201810;31;328.8;31;-999.9
01964;49.94; 6.38;                  OLSDORF;201810;31;278.9;28;321.6
01975;53.63; 9.99; HAMBURG-FUHLS.(FLUGWEWA);201810;31;239.4;23;293.2
01981;53.48; 9.90;    HAMBURG-NEUWIEDENTHAL;201810;31;236.4;23;286.1
02014;52.46; 9.68; HANNOVER-LANG.(FLUGWEWA);201810;31;241.2;23;287.3
02023;48.79;10.71;      HARBURG RIES (AWST);201810;31;264.6;26;344.7
02039;51.90;10.57;             HARZBURG,BAD;201810;31;235.7;23;294.0
02044;51.65;11.14;        HARZGERODE (AWST);201810;31;319.3;28;364.8
02074;48.38; 8.98;                HECHINGEN;201810;31;281.6;27;324.9
02110;51.04; 6.10;      HEINSBERG-SCHLEIDEN;201810;31;225.7;23;258.5
02115;54.17; 7.89;         HELGOLAND (WEWA);201810;31;185.4;23;223.7
02171;50.85; 9.74;       HERSFELD,BAD (WST);201810;31;306.6;29;332.8
02174;51.63;10.37;                 HERZBERG;201810;31;275.1;25;-999.9
02201;54.57;13.10;          HIDDENSEE-VITTE;201810;31;234.4;26;293.1
02211;50.74; 7.65;               HILGENROTH;201810;31;264.1;24;318.5
02252;50.90;14.75;       BERTSDORF-HOERNITZ;201810;31;260.6;25;343.7
02261;50.31;11.88;     HOF-HOHENSAAS (WEWA);201810;31;325.0;30;377.0
02290;47.80;11.01;   HOHENPEISSENBERG (OBS);201810;31;274.4;24;355.8
02303;54.31; 9.54;                HOHN (BW);201810;31;269.6;27;307.3
02306;54.32;10.67;                 HOHWACHT;201810;31;233.8;24;295.0
02315;51.77;13.17;            HOLZDORF (BW);201810;31;273.5;26;324.8
02319;47.88;11.70;              HOLZKIRCHEN;201810;31;299.6;29;353.3
02323;51.85; 9.50;     BEVERN,KR.HOLZMINDEN;201810;31;274.8;27;305.5
