#Monatsgradtage VDI 3807; erstellt: DWD, 20190909
#Messnetz_id 4; mittlere Raumtemperatur (Grad Celsius): 20
#Auswertezeitraum 01-SEP-2011 bis 30-SEP-2011
#ID; geogr. Breite; geogr. Laenge;Station; Monat; Anzahl Tage; Monatsgradtage; Anzahl Heiztage; Mittelwert 2001-2010
00044;52.93; 8.24;            GROSSENKNETEN;201109;30;112.1;16;152.2
00071;48.22; 8.98;          ALBSTADT-BADKAP;201109;30;120.7;16;-999.9
00073;48.62;13.05;     ALDERSBACH-KRIESTORF;201109;30;115.5;17;159.4
00078;52.49; 7.91;                ALFHAUSEN;201109;30;111.4;16;147.4
00091;50.74; 9.34;             ALSFELD-EIFA;201109;30;106.0;14;190.1
00102;53.86; 8.13;        ALTE WESER (AWST);201109;30; 83.0;14;-999.9
00131;51.09;12.93;          ALTGERINGSWALDE;201109;30; 96.4;14;-999.9
00142;48.41;11.31;   ALTOMUENSTER-MAISBRUNN;201109;30;106.7;15;182.6
00150;49.73; 8.12;                    ALZEY;201109;30; 59.0;9;-999.9
00151;49.47;11.85;  AMBERG-UNTERAMMERSRICHT;201109;30;113.4;16;178.9
00154;48.02;12.29;         AMERANG-PFAFFING;201109;30;143.9;20;187.6
00161;50.42; 7.42;                ANDERNACH;201109;30; 48.9;8;-999.9
00164;53.03;13.99;       ANGERMUENDE (WEWA);201109;30;110.1;17;140.5
00167;53.84;13.68;                   ANKLAM;201109;30;118.7;19;-999.9
00183;54.68;13.43;            ARKONA (WEWA);201109;30;111.5;18;108.5
00191;49.97; 9.91;      ARNSTEIN-MUEDESHEIM;201109;30; 99.1;14;165.3
00198;51.37;11.29;            ARTERN (WEWA);201109;30; 90.6;14;139.7
00217;47.88;11.36;                 ATTENKAM;201109;30;109.5;15;193.8
00222;50.59;12.71;                      AUE;201109;30;115.1;16;187.1
00232;48.43;10.94;  AUGSBURG-MUEHLH. (WEWA);201109;30;119.1;17;185.8
00257;48.73; 8.25;    BADEN-BADEN-GEROLDSAU;201109;30; 60.0;9;132.3
00259;47.81; 7.64;                MUELLHEIM;201109;30; 55.9;8;-999.9
00282;49.87;10.92;            BAMBERG (WST);201109;30;114.0;16;160.0
00294;52.32; 9.43; BARSINGHAUSEN-HOHENBOST.;201109;30; 74.3;12;126.2
00298;54.34;12.71;             BARTH (AWST);201109;30;134.6;20;135.1
00303;52.06;13.50;            BARUTH (AWST);201109;30;118.2;18;149.9
00314;51.16;14.50;    KUBSCHUETZ,KR.BAUTZEN;201109;30; 64.9;10;140.7
00320;49.97;11.52;     HEINERSREUTH-VOLLHOF;201109;30;133.8;18;191.2
00326;51.72; 8.06;         BECKUM-UNTERBERG;201109;30; 77.3;12;-999.9
00330;49.56; 8.97;      OBERZENT-BEERFELDEN;201109;30; 82.5;11;173.4
00342;52.32; 8.17;                     BELM;201109;30; 83.6;12;-999.9
00368;52.82; 9.92;              BERGEN (BW);201109;30;119.4;17;-999.9
00377;49.11; 8.00;           BERGZABERN,BAD;201109;30; 32.1;5;-999.9
00390;50.98; 8.37;   BERLEBURG,BAD-STUENZEL;201109;30;164.5;20;238.8
00400;52.63;13.50;              BERLIN-BUCH;201109;30; 91.9;14;138.7
00403;52.45;13.30; BERLIN-DAHLEM (MET.INST);201109;30; 93.8;14;137.0
00410;52.40;13.73; BERLIN-KOEPENICK(KANISW);201109;30;118.1;17;158.5
00420;52.54;13.56;           BERLIN-MARZAHN;201109;30; 60.9;10;-999.9
00427;52.38;13.53; BERLIN-SCHOEN.(FLUGWEWA);201109;30; 77.2;12;133.2
00430;52.56;13.31;  BERLIN-TEGEL (FLUGWEWA);201109;30; 57.4;9;114.2
00433;52.47;13.40;       BERLIN-TEMP. (WST);201109;30; 53.8;9;112.7
00445;51.82;11.71;    BERNBURG/SAALE (NORD);201109;30; 72.4;12;122.5
00450;49.92; 7.07;               BERNKASTEL;201109;30; 44.0;7;-999.9
00460;49.26; 6.69;             BERUS (AWST);201109;30; 80.1;12;147.8
00535;50.04; 7.31;              BLANKENRATH;201109;30;107.3;15;-999.9
00555;51.48; 7.27;                   BOCHUM;201109;30; 81.3;13;-999.9
00591;53.39;10.69;         BOIZENBURG (WST);201109;30;102.3;16;131.2
00596;54.00;11.19;        BOLTENHAGEN (WST);201109;30;110.7;17;117.8
00603;50.73; 7.19;      BONN-ROLEBER (AWST);201109;30; 71.3;12;-999.9
00617;51.87; 6.89;              BORKEN I.W.;201109;30; 86.8;13;-999.9
00656;51.72;10.60;         BRAUNLAGE (AWST);201109;30;198.9;24;-999.9
00662;52.29;10.45;  BRAUNSCHWEIG-VOEL.(WST);201109;30; 75.9;12;134.0
00691;53.05; 8.80;        BREMEN (FLUGWEWA);201109;30; 95.1;14;136.7
00701;53.53; 8.58;        BREMERHAVEN (WST);201109;30; 73.9;12; 94.3
00704;53.45; 9.14;      BREMERVOERDE (AWST);201109;30;107.6;16;-999.9
00722;51.80;10.62;           BROCKEN (WEWA);201109;30;286.1;26;347.3
00755;49.52; 9.32;    BUCHEN,KR.NECKAR-ODW.;201109;30;102.5;14;173.5
00757;47.96; 8.00;               BUCHENBACH;201109;30; 69.7;10;154.7
00766;50.17; 7.06;             BUECHEL (BW);201109;30;124.4;17;-999.9
00769;52.28; 9.09;          BUECKEBURG (BW);201109;30; 68.6;11;122.2
00817;51.03; 8.81;      BURGWALD-BOTTENDORF;201109;30;125.8;17;189.0
00840;50.43;12.61;         CARLSFELD (AWST);201109;30;218.0;25;-999.9
00850;52.60;10.03;  CELLE-WIETZENBRUCH (BW);201109;30; 90.6;14;-999.9
00853;50.79;12.87;          CHEMNITZ (WEWA);201109;30; 98.6;14;170.3
00856;47.88;12.54;           CHIEMING (WST);201109;30;102.5;14;179.5
00863;51.79;10.35;     CLAUSTHAL-ZELLERFELD;201109;30;196.4;24;233.7
00867;50.31;10.97; LAUTERTAL-OBERLAU.(AWST);201109;30;100.8;13;172.8
00880;51.78;14.32;           COTTBUS (WEWA);201109;30; 99.3;15;136.9
00891;53.87; 8.71;          CUXHAVEN (WEWA);201109;30; 86.2;14; 95.3
00896;51.08;10.86;                  DACHWIG;201109;30; 80.0;12;153.4
00917;49.88; 8.68;                DARMSTADT;201109;30; 85.9;13;146.9
00953;49.76; 7.05;        DEUSELBACH (AWST);201109;30;109.0;15;182.7
00954;54.18; 7.46; UFS DEUTSCHE BUCHT(AWST);201109;30; 44.4;8;-999.9
00963;52.59; 8.34;           DIEPHOLZ(WEWA);201109;30;107.0;16;143.0
00979;50.74; 8.27;               DILLENBURG;201109;30;125.4;17;192.9
00983;48.56;10.56; DILLINGEN/DONAU-FRISTIN.;201109;30;105.9;15;-999.9
00991;50.91;13.71;  DIPPOLDISWALDE-REINBERG;201109;30;141.0;19;193.6
01001;51.65;13.57; DOBERLUG-KIRCHHAIN(AWST);201109;30;105.7;16;141.7
01048;51.13;13.75; DRESDEN-KLOTZ.(FLUGWEWA);201109;30; 72.0;11;140.4
01050;51.02;13.85;       DRESDEN-HOSTERWITZ;201109;30; 59.3;9;128.5
01051;51.02;13.77;         DRESDEN-STREHLEN;201109;30; 52.3;8;-999.9
01052;52.22;12.16;         DREWITZ,BEI BURG;201109;30; 84.6;13;141.0
01072;49.47; 8.19;            DUERKHEIM,BAD;201109;30; 59.5;9;106.3
01078;51.30; 6.77;   DUESSELDORF (FLUGWEWA);201109;30; 58.7;10;109.9
01103;48.10;11.99;        EBERSBERG-HALBING;201109;30; 96.6;13;-999.9
01107;49.85;10.50;                   EBRACH;201109;30;133.0;18;205.5
01161;48.88;11.23;  EICHSTAETT-LANDERSHOFEN;201109;30;136.7;20;-999.9
01197;48.99;10.13;     ELLWANGEN-RINDELBACH;201109;30;111.4;16;186.4
01200;54.07; 9.01;     ELPERSBUETTEL (AWST);201109;30;126.5;20;-999.9
01207;50.27;12.27;          ELSTER,BAD-SOHL;201109;30;153.5;20;-999.9
01214;48.20; 8.11;          ELZACH-FISNACHT;201109;30; 77.4;11;-999.9
01224;48.14; 7.84;    EMMENDINGEN-MUNDINGEN;201109;30; 58.2;9;127.0
01228;54.17; 6.35;               EMS (AWST);201109;30; 33.4;6;-999.9
01255;49.17; 8.85;          EPPINGEN-ELSENZ;201109;30; 61.2;9;-999.9
01262;48.35;11.81;       MUENCHEN-FLUGHAFEN;201109;30;126.8;18;164.9
01266;54.30; 9.32;                    ERFDE;201109;30;134.9;20;147.7
01270;50.98;10.96;            ERFURT-WEIMAR;201109;30; 84.9;12;170.8
01279;49.65;11.01; MOEHRENDORF-KLEINSEEBACH;201109;30; 77.3;11;152.7
01297;51.20;10.01;                 ESCHWEGE;201109;30;106.1;15;159.4
01300;51.25; 8.16;                   ESLOHE;201109;30;156.7;21;-999.9
01303;51.40; 6.97;    ESSEN-BREDENEY (AWST);201109;30; 64.0;10;128.6
01327;50.71; 6.79;    WEILERSWIST-LOMMERSUM;201109;30; 65.1;11;-999.9
01332;48.48;12.72; FALKENBERG,KR.ROTTAL-INN;201109;30; 93.3;13;165.3
01346;47.87; 8.00;    FELDBERG/SCHW. (WEWA);201109;30;268.3;28;349.6
01357;49.98;11.84; FICHTELB./OFR-HUETTSTADL;201109;30;177.5;23;246.0
01358;50.43;12.95;       FICHTELBERG (WEWA);201109;30;264.2;27;350.0
01411;50.53;10.05;               BIRX/RHOEN;201109;30;164.3;20;-999.9
01420;50.03; 8.52;  FRANKFURT/M. (FLUGWEWA);201109;30; 44.2;7;104.0
01424;50.13; 8.67;   FRANKFURT/MAIN-WESTEND;201109;30; 30.5;5; 95.0
01443;48.02; 7.83;    FREIBURG I.BR. (AWST);201109;30; 46.1;7; 96.6
01451;53.83; 9.25;            FREIBURG/ELBE;201109;30;113.1;17;130.5
01468;48.45; 8.41;      FREUDENSTADT (WEWA);201109;30;129.0;16;227.6
01473;49.19;11.31;     FREYSTADT-MICHELBACH;201109;30; 89.8;12;-999.9
01504;51.12; 9.28;            FRITZLAR (BW);201109;30;107.1;15;155.5
01544;52.51;11.39;         GARDELEGEN (WST);201109;30;107.7;16;142.9
01550;47.48;11.06; GARMISCH-PARTENK. (AWST);201109;30;146.0;21;208.1
01580;49.99; 7.95;        GEISENHEIM (AMBF);201109;30; 57.0;9;111.0
01584;47.92; 8.65;                GEISINGEN;201109;30;128.3;18;-999.9
01587;48.95;11.43;         GELBELSEE (AWST);201109;30; 92.8;13;-999.9
01590;51.49; 6.25;          GELDERN-WALBECK;201109;30; 74.9;12;112.7
01602;48.43; 7.99;                 OHLSBACH;201109;30; 38.6;6;-999.9
