#Monatsgradtage VDI 3807; erstellt: DWD, 20190710
#Messnetz_id 4; mittlere Raumtemperatur (Grad Celsius): 20
#Auswertezeitraum 01-AUG-2017 bis 31-AUG-2017
#ID; geogr. Breite; geogr. Laenge;Station; Monat; Anzahl Tage; Monatsgradtage; Anzahl Heiztage; Mittelwert 2007-2016
00044;52.93; 8.24;            GROSSENKNETEN;201708;31; 41.4;7; 34.7
00071;48.22; 8.98;          ALBSTADT-BADKAP;201708;31; 51.6;7;-999.9
00073;48.62;13.05;     ALDERSBACH-KRIESTORF;201708;31; 18.3;3; 24.4
00078;52.49; 7.91;                ALFHAUSEN;201708;31; 43.7;8; 36.2
00091;50.74; 9.34;             ALSFELD-EIFA;201708;31; 41.8;7; 42.8
00102;53.86; 8.13;        ALTE WESER (AWST);201708;31;  0.0;0;-999.9
00131;51.09;12.93;          ALTGERINGSWALDE;201708;31; 29.3;5; 36.1
00142;48.41;11.31;   ALTOMUENSTER-MAISBRUNN;201708;31; 35.0;6; 35.4
00150;49.73; 8.12;                    ALZEY;201708;31;  5.6;1; 14.4
00151;49.47;11.85;  AMBERG-UNTERAMMERSRICHT;201708;31; 29.5;5; 30.3
00154;48.02;12.29;         AMERANG-PFAFFING;201708;31; 37.3;6; 49.3
00161;50.42; 7.42;                ANDERNACH;201708;31;  0.0;0;-999.9
00164;53.03;13.99;       ANGERMUENDE (WEWA);201708;31;  6.3;1; 19.9
00167;53.84;13.68;                   ANKLAM;201708;31; 10.8;2; 20.3
00183;54.68;13.43;            ARKONA (WEWA);201708;31;  0.0;0; 17.9
00191;49.97; 9.91;      ARNSTEIN-MUEDESHEIM;201708;31; 28.1;5; 27.9
00198;51.37;11.29;            ARTERN (WEWA);201708;31; 16.5;3; 19.0
00217;47.88;11.36;                 ATTENKAM;201708;31; 49.0;8; 55.4
00222;50.59;12.71;                      AUE;201708;31; 32.8;5; 44.0
00232;48.43;10.94;  AUGSBURG-MUEHLH. (WEWA);201708;31; 35.8;6; 37.5
00257;48.73; 8.25;    BADEN-BADEN-GEROLDSAU;201708;31; 13.6;2; 19.9
00259;47.81; 7.64;                MUELLHEIM;201708;31; 13.0;2; 17.6
00282;49.87;10.92;            BAMBERG (WST);201708;31; 28.9;5; 27.4
00294;52.32; 9.43; BARSINGHAUSEN-HOHENBOST.;201708;31; 22.0;4; 23.9
00298;54.34;12.71;             BARTH (AWST);201708;31; 21.4;4; 28.8
00303;52.06;13.50;            BARUTH (AWST);201708;31; 18.1;3; 24.0
00314;51.16;14.50;    KUBSCHUETZ,KR.BAUTZEN;201708;31; 11.6;2; 20.7
00320;49.97;11.52;     HEINERSREUTH-VOLLHOF;201708;31; 37.5;6; 47.2
00330;49.56; 8.97;      OBERZENT-BEERFELDEN;201708;31; 27.4;4;-999.9
00342;52.32; 8.17;                     BELM;201708;31; 22.4;4;-999.9
00368;52.82; 9.92;              BERGEN (BW);201708;31; 41.8;7;-999.9
00377;49.11; 8.00;           BERGZABERN,BAD;201708;31;  5.4;1; 11.6
00390;50.98; 8.37;   BERLEBURG,BAD-STUENZEL;201708;31; 95.2;14;108.6
00400;52.63;13.50;              BERLIN-BUCH;201708;31; 16.8;3; 18.6
00403;52.45;13.30; BERLIN-DAHLEM (MET.INST);201708;31; 11.6;2; 18.6
00410;52.40;13.73; BERLIN-KOEPENICK(KANISW);201708;31; 12.4;2; 25.2
00420;52.54;13.56;           BERLIN-MARZAHN;201708;31;  5.6;1; 10.8
00427;52.38;13.53; BERLIN-SCHOEN.(FLUGWEWA);201708;31; 11.2;2; 14.5
00430;52.56;13.31;  BERLIN-TEGEL (FLUGWEWA);201708;31; 11.0;2; 13.5
00433;52.47;13.40;       BERLIN-TEMP. (WST);201708;31;  5.2;1; 10.6
00445;51.82;11.71;    BERNBURG/SAALE (NORD);201708;31;  5.3;1; 15.3
00460;49.26; 6.69;             BERUS (AWST);201708;31; 29.7;5; 34.6
00535;50.04; 7.31;              BLANKENRATH;201708;31; 51.5;8; 55.1
00555;51.48; 7.27;                   BOCHUM;201708;31; 21.2;4;-999.9
00591;53.39;10.69;         BOIZENBURG (WST);201708;31; 16.9;3; 27.7
00596;54.00;11.19;        BOLTENHAGEN (WST);201708;31; 11.1;2; 24.9
00603;50.73; 7.19;      BONN-ROLEBER (AWST);201708;31; 21.8;4; 25.4
00617;51.87; 6.89;              BORKEN I.W.;201708;31; 16.1;3; 27.9
00656;51.72;10.60;         BRAUNLAGE (AWST);201708;31;105.4;15;123.5
00662;52.29;10.45;  BRAUNSCHWEIG-VOEL.(WST);201708;31; 27.5;5; 25.2
00691;53.05; 8.80;        BREMEN (FLUGWEWA);201708;31; 28.7;5; 30.3
00701;53.53; 8.58;        BREMERHAVEN (WST);201708;31;  0.0;0; 18.6
00704;53.45; 9.14;      BREMERVOERDE (AWST);201708;31; 40.2;7; 37.5
00722;51.80;10.62;           BROCKEN (WEWA);201708;31;250.2;28;241.8
00755;49.52; 9.32;    BUCHEN,KR.NECKAR-ODW.;201708;31; 30.5;5; 38.5
00757;47.96; 8.00;               BUCHENBACH;201708;31; 21.0;3; 32.4
00766;50.17; 7.06;             BUECHEL (BW);201708;31; 53.5;8;-999.9
00769;52.28; 9.09;          BUECKEBURG (BW);201708;31; 21.5;4;-999.9
00817;51.03; 8.81;      BURGWALD-BOTTENDORF;201708;31; 42.5;7; 41.5
00840;50.43;12.61;         CARLSFELD (AWST);201708;31;107.3;13;148.7
00850;52.60;10.03;  CELLE-WIETZENBRUCH (BW);201708;31; 35.8;6;-999.9
00853;50.79;12.87;          CHEMNITZ (WEWA);201708;31; 36.5;6; 39.7
00856;47.88;12.54;           CHIEMING (WST);201708;31; 30.1;5; 39.1
00880;51.78;14.32;           COTTBUS (WEWA);201708;31; 11.8;2; 16.4
00891;53.87; 8.71;          CUXHAVEN (WEWA);201708;31;  5.2;1; 18.6
00896;51.08;10.86;                  DACHWIG;201708;31; 15.8;3; 16.1
00917;49.88; 8.68;                DARMSTADT;201708;31; 11.2;2; 17.5
00953;49.76; 7.05;        DEUSELBACH (AWST);201708;31; 53.2;8; 60.2
00963;52.59; 8.34;           DIEPHOLZ(WEWA);201708;31; 27.2;5; 31.1
00979;50.74; 8.27;               DILLENBURG;201708;31; 46.9;7; 48.2
00983;48.56;10.56; DILLINGEN/DONAU-FRISTIN.;201708;31; 29.3;5; 28.2
00991;50.91;13.71;  DIPPOLDISWALDE-REINBERG;201708;31; 38.4;6; 53.7
01001;51.65;13.57; DOBERLUG-KIRCHHAIN(AWST);201708;31; 11.5;2; 19.7
01048;51.13;13.75; DRESDEN-KLOTZ.(FLUGWEWA);201708;31; 11.4;2; 18.9
01050;51.02;13.85;       DRESDEN-HOSTERWITZ;201708;31; 10.6;2;-999.9
01051;51.02;13.77;         DRESDEN-STREHLEN;201708;31; 10.5;2; 12.5
01052;52.22;12.16;         DREWITZ,BEI BURG;201708;31; 17.3;3; 19.6
01072;49.47; 8.19;            DUERKHEIM,BAD;201708;31;  0.0;0;  5.6
01078;51.30; 6.77;   DUESSELDORF (FLUGWEWA);201708;31;  0.0;0; 20.9
01103;48.10;11.99;        EBERSBERG-HALBING;201708;31; 48.9;8; 46.4
01107;49.85;10.50;                   EBRACH;201708;31; 32.3;5; 49.5
01161;48.88;11.23;  EICHSTAETT-LANDERSHOFEN;201708;31; 24.1;4; 34.2
01197;48.99;10.13;     ELLWANGEN-RINDELBACH;201708;31; 37.3;6; 40.8
01200;54.07; 9.01;     ELPERSBUETTEL (AWST);201708;31; 10.5;2; 26.9
01207;50.27;12.27;          ELSTER,BAD-SOHL;201708;31; 61.8;9; 75.2
01214;48.20; 8.11;          ELZACH-FISNACHT;201708;31; 32.7;5; 41.1
01224;48.14; 7.84;    EMMENDINGEN-MUNDINGEN;201708;31; 12.8;2; 13.7
01228;54.17; 6.35;               EMS (AWST);201708;31;  0.0;0;-999.9
01246;51.84; 8.06;    ENNIGERLOH-OSTENFELDE;201708;31; 22.7;4;-999.9
01255;49.17; 8.85;          EPPINGEN-ELSENZ;201708;31; 12.1;2; 18.8
01262;48.35;11.81;       MUENCHEN-FLUGHAFEN;201708;31; 24.6;4; 28.6
01266;54.30; 9.32;                    ERFDE;201708;31; 32.6;6; 31.7
01270;50.98;10.96;            ERFURT-WEIMAR;201708;31; 30.0;5; 33.6
01279;49.65;11.01; MOEHRENDORF-KLEINSEEBACH;201708;31; 11.2;2; 24.1
01297;51.20;10.01;                 ESCHWEGE;201708;31; 28.9;5; 24.5
01300;51.25; 8.16;                   ESLOHE;201708;31; 77.9;12;-999.9
01303;51.40; 6.97;    ESSEN-BREDENEY (AWST);201708;31; 21.1;4; 28.7
01327;50.71; 6.79;    WEILERSWIST-LOMMERSUM;201708;31; 15.6;3; 20.5
01332;48.48;12.72; FALKENBERG,KR.ROTTAL-INN;201708;31; 18.2;3; 30.5
01339;52.92;10.19;            FASSBERG (BW);201708;31; 55.2;9;-999.9
