STATIONS_ID;MESS_DATUM;QN_6;  RS; RSF;SH_TAG;NSH_TAG;eor
        430;19810130;   10;   0.1;   6;   2;   0;eor
        430;19810131;   10;   0.0;   0;   2;   0;eor
        430;19810201;   10;   0.0;   6;   2;   0;eor
        430;19810202;   10;   0.0;   0;   1;   0;eor
        430;19810203;   10;   2.7;   8;   0;   0;eor
        430;19810204;   10;   1.8;   8;   0;   0;eor
        430;19810205;   10;   0.2;   8;   0;   0;eor
        430;19810206;   10;   5.2;   6;   0;   0;eor
        430;19810207;   10;   6.5;   6;   0;   0;eor
        430;19810208;   10;   0.1;   6;   0;   0;eor
        430;19810209;   10;   0.0;   6;   0;   0;eor
        430;19810210;   10;   2.3;   8;   0;   0;eor
        430;19810211;   10;   0.0;   7;   2;   2;eor
        430;19810212;   10;   0.0;   8;   1;   0;eor
        430;19810213;   10;   0.2;   7;   1;   0;eor
        430;19810214;   10;   0.0;   0;   0;   0;eor
        430;19810215;   10;   0.0;   7;   0;   0;eor
        430;19810216;   10;   0.0;   6;   0;   0;eor
        430;19810217;   10;   0.2;   7;   0;   0;eor
        430;19810218;   10;   0.0;   7;   0;   0;eor
        430;19810219;   10;   0.0;   7;   0;   0;eor
        430;19810220;   10;   0.0;   7;   0;   0;eor
        430;19810221;   10;   0.0;   0;   0;   0;eor
        430;19810222;   10;   2.4;   7;   0;   0;eor
        430;19810223;   10;   1.8;   8;   4;   4;eor
        430;19810224;   10;   0.0;   0;   6;   2;eor
        430;19810225;   10;   0.0;   0;   0;   0;eor
        430;19810226;   10;   0.0;   0;   0;   0;eor
        430;19810227;   10;   0.0;   0;   0;   0;eor
        430;19810228;   10;   0.0;   0;   0;   0;eor
        430;19810301;   10;   3.1;   8;   0;   0;eor
        430;19810302;   10;   7.6;   6;   3;   3;eor
        430;19810303;   10;  10.3;   8;   0;   0;eor
        430;19810304;   10;   0.1;   7;   3;   3;eor
        430;19810305;   10;   0.0;   7;   1;   0;eor
        430;19810306;   10;   0.2;   8;   0;   0;eor
        430;19810307;   10;   3.9;   6;   0;   0;eor
        430;19810308;   10;   2.7;   6;   0;   0;eor
        430;19810309;   10;   5.0;   6;   0;   0;eor
        430;19810310;   10;  13.1;   6;   0;   0;eor
        430;19810311;   10;  40.0;   6;   0;   0;eor
        430;19810312;   10;   3.5;   6;   0;   0;eor
        430;19810313;   10;   6.6;   6;   0;   0;eor
        430;19810314;   10;   1.4;   6;   0;   0;eor
        430;19810315;   10;   0.6;   6;   0;   0;eor
        430;19810316;   10;   0.4;   6;   0;   0;eor
        430;19810317;   10;   2.0;   6;   0;   0;eor
        430;19810318;   10;   0.1;   6;   0;   0;eor
        430;19810319;   10;   0.0;   6;   0;   0;eor
        430;19810320;   10;   0.0;   0;   0;   0;eor
        430;19810321;   10;   0.0;   6;   0;   0;eor
        430;19810322;   10;   0.0;   6;   0;   0;eor
        430;19810323;   10;   8.7;   6;   0;   0;eor
        430;19810324;   10;   1.5;   6;   0;   0;eor
        430;19810325;   10;   4.3;   6;   0;   0;eor
        430;19810326;   10;  11.1;   6;   0;   0;eor
        430;19810327;   10;   0.0;   0;   0;   0;eor
        430;19810328;   10;   0.0;   0;   0;   0;eor
        430;19810329;   10;   0.0;   0;   0;   0;eor
        430;19810330;   10;   0.0;   0;   0;   0;eor
        430;19810331;   10;   0.0;   0;   0;   0;eor
        430;19810401;   10;   0.0;   0;   0;   0;eor
        430;19810402;   10;   0.0;   0;   0;   0;eor
        430;19810403;   10;   0.0;   0;   0;   0;eor
        430;19810404;   10;   3.1;   6;   0;   0;eor
        430;19810405;   10;   0.3;   6;   0;   0;eor
        430;19810406;   10;   0.0;   0;   0;   0;eor
        430;19810407;   10;   0.0;   0;   0;   0;eor
        430;19810408;   10;   1.1;   6;   0;   0;eor
        430;19810409;   10;   0.0;   0;   0;   0;eor
        430;19810410;   10;   0.0;   0;   0;   0;eor
        430;19810411;   10;   0.0;   0;   0;   0;eor
        430;19810412;   10;   0.0;   6;   0;   0;eor
        430;19810413;   10;   0.0;   6;   0;   0;eor
        430;19810414;   10;   0.0;   0;   0;   0;eor
        430;19810415;   10;   0.0;   0;   0;   0;eor
        430;19810416;   10;   0.0;   6;   0;   0;eor
        430;19810417;   10;   0.1;   8;   0;   0;eor
        430;19810418;   10;   0.0;   6;   0;   0;eor
        430;19810419;   10;   0.0;   0;   0;   0;eor
        430;19810420;   10;   0.0;   0;   0;   0;eor
        430;19810421;   10;   0.0;   6;   0;   0;eor
        430;19810422;   10;   1.6;   8;   0;   0;eor
        430;19810423;   10;   0.0;   7;   0;   0;eor
        430;19810424;   10;   0.0;   7;   0;   0;eor
        430;19810425;   10;   0.0;   0;   0;   0;eor
        430;19810426;   10;   0.0;   0;   0;   0;eor
        430;19810427;   10;   6.1;   6;   0;   0;eor
        430;19810428;   10;   0.1;   6;   0;   0;eor
        430;19810429;   10;   8.2;   6;   0;   0;eor
        430;19810430;   10;   0.5;   6;   0;   0;eor
        430;19810501;   10;   0.2;   6;   0;   0;eor
        430;19810502;   10;   1.2;   8;   0;   0;eor
        430;19810503;   10;   0.0;   6;   0;   0;eor
        430;19810504;   10;   0.0;   6;   0;   0;eor
        430;19810505;   10;   0.0;   6;   0;   0;eor
        430;19810506;   10;   0.0;   0;   0;   0;eor
        430;19810507;   10;   0.0;   0;   0;   0;eor
        430;19810508;   10;   0.0;   0;   0;   0;eor
        430;19810509;   10;   0.0;   0;   0;   0;eor
        430;19810510;   10;   0.0;   0;   0;   0;eor
        430;19810511;   10;   0.0;   0;   0;   0;eor
        430;19810512;   10;   0.0;   0;   0;   0;eor
        430;19810513;   10;   0.0;   0;   0;   0;eor
        430;19810514;   10;   0.0;   0;   0;   0;eor
        430;19810515;   10;   0.4;   6;   0;   0;eor
        430;19810516;   10;   0.0;   6;   0;   0;eor
        430;19810517;   10;   7.7;   6;   0;   0;eor
        430;19810518;   10;   1.0;   6;   0;   0;eor
        430;19810519;   10;   0.0;   0;   0;   0;eor
        430;19810520;   10;   0.0;   0;   0;   0;eor
        430;19810521;   10;   0.0;   0;   0;   0;eor
        430;19810522;   10;   5.4;   6;   0;   0;eor
        430;19810523;   10;   0.4;   6;   0;   0;eor
        430;19810524;   10;   2.1;   6;   0;   0;eor
        430;19810525;   10;   0.0;   6;   0;   0;eor
        430;19810526;   10;   0.8;   6;   0;   0;eor
        430;19810527;   10;   1.4;   6;   0;   0;eor
        430;19810528;   10;   0.3;   6;   0;   0;eor
        430;19810529;   10;   0.0;   6;   0;   0;eor
        430;19810530;   10;   0.0;   0;   0;   0;eor
        430;19810531;   10;   0.0;   0;   0;   0;eor
        430;19810601;   10;   0.0;   0;   0;   0;eor
        430;19810602;   10;   0.2;   6;   0;   0;eor
        430;19810603;   10;  11.4;   6;   0;   0;eor
        430;19810604;   10;   0.0;   6;   0;   0;eor
        430;19810605;   10;   0.0;   0;   0;   0;eor
        430;19810606;   10;   4.7;   6;   0;   0;eor
        430;19810607;   10;   0.8;   6;   0;   0;eor
        430;19810608;   10;   0.6;   6;   0;   0;eor
        430;19810609;   10;   0.3;   6;   0;   0;eor
        430;19810610;   10;   0.0;   0;   0;   0;eor
        430;19810611;   10;   1.8;   6;   0;   0;eor
        430;19810612;   10;   0.2;   6;   0;   0;eor
        430;19810613;   10;   0.0;   6;   0;   0;eor
        430;19810614;   10;   2.0;   6;   0;   0;eor
        430;19810615;   10;   5.3;   6;   0;   0;eor
        430;19810616;   10;   0.5;   6;   0;   0;eor
        430;19810617;   10;   1.6;   6;   0;   0;eor
        430;19810618;   10;  16.9;   6;   0;   0;eor
        430;19810619;   10;   0.0;   0;   0;   0;eor
        430;19810620;   10;   1.8;   6;   0;   0;eor
        430;19810621;   10;   3.2;   6;   0;   0;eor
        430;19810622;   10;   0.0;   0;   0;   0;eor
        430;19810623;   10;   0.0;   0;   0;   0;eor
        430;19810624;   10;   0.0;   6;   0;   0;eor
        430;19810625;   10;   1.5;   6;   0;   0;eor
        430;19810626;   10;   0.0;   0;   0;   0;eor
        430;19810627;   10;   0.0;   6;   0;   0;eor
        430;19810628;   10;   0.0;   0;   0;   0;eor
        430;19810629;   10;   2.8;   6;   0;   0;eor
        430;19810630;   10;   0.8;   6;   0;   0;eor
        430;19810701;   10;   0.1;   6;   0;   0;eor
        430;19810702;   10;   0.2;   6;   0;   0;eor
        430;19810703;   10;   6.7;   6;   0;   0;eor
        430;19810704;   10;   0.7;   6;   0;   0;eor
        430;19810705;   10;   0.0;   0;   0;   0;eor
        430;19810706;   10;   0.6;   6;   0;   0;eor
        430;19810707;   10;   0.0;   0;   0;   0;eor
        430;19810708;   10;   0.0;   0;   0;   0;eor
        430;19810709;   10;   0.0;   0;   0;   0;eor
        430;19810710;   10;   0.0;   0;   0;   0;eor
        430;19810711;   10;   0.2;   6;   0;   0;eor
        430;19810712;   10;   0.0;   6;   0;   0;eor
        430;19810713;   10;   0.0;   6;   0;   0;eor
        430;19810714;   10;   7.2;   6;   0;   0;eor
        430;19810715;   10;   0.1;   6;   0;   0;eor
        430;19810716;   10;   5.0;   6;   0;   0;eor
        430;19810717;   10;   0.0;   6;   0;   0;eor
        430;19810718;   10;   1.7;   6;   0;   0;eor
        430;19810719;   10;   0.0;   0;   0;   0;eor
        430;19810720;   10;   0.0;   6;   0;   0;eor
        430;19810721;   10;   0.3;   6;   0;   0;eor
        430;19810722;   10;   0.0;   0;   0;   0;eor
        430;19810723;   10;  14.4;   6;   0;   0;eor
        430;19810724;   10;  15.9;   6;   0;   0;eor
        430;19810725;   10;   0.0;   6;   0;   0;eor
        430;19810726;   10;  26.4;   6;   0;   0;eor
        430;19810727;   10;   3.2;   6;   0;   0;eor
        430;19810728;   10;   0.0;   6;   0;   0;eor
        430;19810729;   10;   6.6;   6;   0;   0;eor
        430;19810730;   10;   0.0;   0;   0;   0;eor
        430;19810731;   10;   0.0;   0;   0;   0;eor
        430;19810801;   10;   2.1;   6;   0;   0;eor
        430;19810802;   10;   4.8;   6;   0;   0;eor
        430;19810803;   10;   0.0;   0;   0;   0;eor
        430;19810804;   10;   0.0;   0;   0;   0;eor
        430;19810805;   10;   0.0;   0;   0;   0;eor
        430;19810806;   10;   0.0;   0;   0;   0;eor
        430;19810807;   10;   0.0;   0;   0;   0;eor
        430;19810808;   10;   0.0;   0;   0;   0;eor
        430;19810809;   10;   0.1;   6;   0;   0;eor
        430;19810810;   10;   0.2;   6;   0;   0;eor
        430;19810811;   10;   0.0;   6;   0;   0;eor
        430;19810812;   10;   0.0;   0;   0;   0;eor
        430;19810813;   10;   0.0;   0;   0;   0;eor
        430;19810814;   10;   0.0;   0;   0;   0;eor
        430;19810815;   10;   0.0;   6;   0;   0;eor
        430;19810816;   10;   0.0;   6;   0;   0;eor
        430;19810817;   10;   0.1;   6;   0;   0;eor
        430;19810818;   10;   3.2;   6;   0;   0;eor
        430;19810819;   10;   1.7;   6;   0;   0;eor
        430;19810820;   10;   8.0;   6;   0;   0;eor
        430;19810821;   10;  11.0;   6;   0;   0;eor
        430;19810822;   10;   3.2;   6;   0;   0;eor
        430;19810823;   10;   0.6;   6;   0;   0;eor
        430;19810824;   10;   0.0;   0;   0;   0;eor
        430;19810825;   10;   1.0;   6;   0;   0;eor
        430;19810826;   10;   0.0;   6;   0;   0;eor
        430;19810827;   10;   0.0;   6;   0;   0;eor
        430;19810828;   10;   0.0;   0;   0;   0;eor
        430;19810829;   10;   0.0;   0;   0;   0;eor
        430;19810830;   10;   0.0;   0;   0;   0;eor
        430;19810831;   10;   0.0;   0;   0;   0;eor
        430;19810901;   10;   0.0;   0;   0;   0;eor
        430;19810902;   10;   0.0;   0;   0;   0;eor
        430;19810903;   10;   0.0;   0;   0;   0;eor
        430;19810904;   10;   0.0;   0;   0;   0;eor
        430;19810905;   10;   0.0;   0;   0;   0;eor
        430;19810906;   10;   0.0;   0;   0;   0;eor
        430;19810907;   10;   0.0;   0;   0;   0;eor
        430;19810908;   10;   1.6;   6;   0;   0;eor
        430;19810909;   10;   0.0;   0;   0;   0;eor
        430;19810910;   10;   0.0;   0;   0;   0;eor
        430;19810911;   10;   0.0;   0;   0;   0;eor
        430;19810912;   10;   2.9;   6;   0;   0;eor
        430;19810913;   10;   0.0;   6;   0;   0;eor
        430;19810914;   10;   1.5;   6;   0;   0;eor
        430;19810915;   10;   0.0;   0;   0;   0;eor
        430;19810916;   10;   0.0;   6;   0;   0;eor
        430;19810917;   10;   0.0;   0;   0;   0;eor
        430;19810918;   10;   0.8;   6;   0;   0;eor
        430;19810919;   10;   1.1;   6;   0;   0;eor
        430;19810920;   10;   0.0;   6;   0;   0;eor
        430;19810921;   10;   4.0;   6;   0;   0;eor
        430;19810922;   10;   5.0;   6;   0;   0;eor
        430;19810923;   10;   2.1;   6;   0;   0;eor
        430;19810924;   10;   0.0;   0;   0;   0;eor
        430;19810925;   10;   0.0;   0;   0;   0;eor
        430;19810926;   10;   0.0;   0;   0;   0;eor
        430;19810927;   10;   0.0;   6;   0;   0;eor
        430;19810928;   10;  36.2;   6;   0;   0;eor
        430;19810929;   10;   1.8;   6;   0;   0;eor
        430;19810930;   10;   0.0;   0;   0;   0;eor
        430;19811001;   10;   0.0;   0;   0;   0;eor
        430;19811002;   10;   0.0;   4;   0;   0;eor
        430;19811003;   10;   0.9;   4;   0;   0;eor
        430;19811004;   10;   0.0;   4;   0;   0;eor
        430;19811005;   10;   0.1;   4;   0;   0;eor
        430;19811006;   10;   0.0;   4;   0;   0;eor
        430;19811007;   10;   0.6;   4;   0;   0;eor
        430;19811008;   10;   0.0;   0;   0;   0;eor
        430;19811009;   10;   3.4;   4;   0;   0;eor
        430;19811010;   10;   2.8;   4;   0;   0;eor
        430;19811011;   10;   1.7;   4;   0;   0;eor
        430;19811012;   10;   0.4;   4;   0;   0;eor
        430;19811013;   10;   2.6;   4;   0;   0;eor
        430;19811014;   10;   0.0;   0;   0;   0;eor
        430;19811015;   10;   0.0;   0;   0;   0;eor
        430;19811016;   10;   0.0;   0;   0;   0;eor
        430;19811017;   10;   4.9;   4;   0;   0;eor
        430;19811018;   10;   3.6;   4;   0;   0;eor
        430;19811019;   10;   4.3;   4;   0;   0;eor
        430;19811020;   10;   3.0;   4;   0;   0;eor
        430;19811021;   10;   0.4;   4;   0;   0;eor
        430;19811022;   10;   4.1;   4;   0;   0;eor
        430;19811023;   10;   0.7;   4;   0;   0;eor
        430;19811024;   10;   0.3;   4;   0;   0;eor
        430;19811025;   10;   0.0;   4;   0;   0;eor
        430;19811026;   10;   0.0;   0;   0;   0;eor
        430;19811027;   10;  11.3;   4;   0;   0;eor
        430;19811028;   10;   2.7;   4;   0;   0;eor
        430;19811029;   10;   6.5;   4;   0;   0;eor
        430;19811030;   10;   4.2;   4;   0;   0;eor
        430;19811031;   10;   6.2;   4;   0;   0;eor
        430;19811101;   10;   2.5;   6;   0;   0;eor
        430;19811102;   10;   0.6;   6;   0;   0;eor
        430;19811103;   10;   0.0;   6;   0;   0;eor
        430;19811104;   10;   0.6;   6;   0;   0;eor
        430;19811105;   10;   2.6;   6;   0;   0;eor
        430;19811106;   10;   2.4;   8;   0;   0;eor
        430;19811107;   10;   0.0;   8;   0;   0;eor
        430;19811108;   10;   0.6;   8;   0;   0;eor
        430;19811109;   10;   0.0;   6;   0;   0;eor
        430;19811110;   10;   1.1;   6;   0;   0;eor
        430;19811111;   10;   5.6;   6;   0;   0;eor
        430;19811112;   10;   1.1;   6;   0;   0;eor
        430;19811113;   10;   2.4;   6;   0;   0;eor
        430;19811114;   10;   0.8;   8;   0;   0;eor
        430;19811115;   10;   0.0;   6;   0;   0;eor
        430;19811116;   10;   0.0;   0;   0;   0;eor
        430;19811117;   10;   0.0;   6;   0;   0;eor
        430;19811118;   10;   2.0;   6;   0;   0;eor
        430;19811119;   10;   0.3;   6;   0;   0;eor
        430;19811120;   10;   4.7;   6;   0;   0;eor
        430;19811121;   10;   1.9;   6;   0;   0;eor
        430;19811122;   10;   0.1;   6;   0;   0;eor
        430;19811123;   10;   0.0;   6;   0;   0;eor
        430;19811124;   10;   0.3;   8;   0;   0;eor
        430;19811125;   10;   0.0;   8;   0;   0;eor
        430;19811126;   10;   5.3;   8;   0;   0;eor
        430;19811127;   10;  12.3;   6;   0;   0;eor
        430;19811128;   10;   0.0;   6;   0;   0;eor
        430;19811129;   10;   2.6;   8;   0;   0;eor
        430;19811130;   10;   0.0;   0;   0;   0;eor
        430;19811201;   10;   1.1;   8;   0;   0;eor
        430;19811202;   10;   0.0;   8;   0;   0;eor
        430;19811203;   10;  14.1;   6;   0;   0;eor
        430;19811204;   10;   4.9;   6;   0;   0;eor
        430;19811205;   10;   0.1;   8;   0;   0;eor
        430;19811206;   10;   2.7;   8;   0;   0;eor
        430;19811207;   10;   3.1;   8;   0;   0;eor
        430;19811208;   10;   3.7;   7;   1;   1;eor
        430;19811209;   10;   0.3;   7;   8;   7;eor
        430;19811210;   10;   0.0;   0;   8;   0;eor
        430;19811211;   10;   2.7;   7;   7;   0;eor
        430;19811212;   10;   0.1;   7;  10;   4;eor
        430;19811213;   10;   0.5;   7;  11;   1;eor
        430;19811214;   10;   0.9;   7;  12;   1;eor
        430;19811215;   10;   0.0;   7;  13;   1;eor
        430;19811216;   10;   0.0;   7;  11;   0;eor
        430;19811217;   10;   0.1;   6;  10;   0;eor
        430;19811218;   10;   0.9;   7;  10;   0;eor
        430;19811219;   10;   0.2;   7;  10;   1;eor
        430;19811220;   10;   0.0;   7;  10;   0;eor
        430;19811221;   10;   0.0;   8;   8;   0;eor
        430;19811222;   10;   2.5;   8;   8;   0;eor
        430;19811223;   10;   3.6;   7;  11;   3;eor
        430;19811224;   10;   0.1;   8;  18;   7;eor
        430;19811225;   10;   0.2;   8;  15;   0;eor
        430;19811226;   10;   0.0;   7;  15;   0;eor
        430;19811227;   10;   0.0;   8;  15;   0;eor
        430;19811228;   10;   0.0;   0;  15;   0;eor
        430;19811229;   10;   0.0;   6;  13;   0;eor
        430;19811230;   10;   0.6;   6;  12;   0;eor
        430;19811231;   10;   7.7;   6;   9;   0;eor
        430;19820101;   10;   1.3;   8;   0;   0;eor
        430;19820102;   10;   3.5;   6;   0;   0;eor
        430;19820103;   10;   0.6;   6;   0;   0;eor
        430;19820104;   10;   4.0;   6;   0;   0;eor
        430;19820105;   10;  14.7;   8;   0;   0;eor
        430;19820106;   10;   0.3;   7;   1;   1;eor
        430;19820107;   10;   0.0;   7;   4;   3;eor
        430;19820108;   10;   0.0;   0;   4;   0;eor
        430;19820109;   10;   0.0;   0;   4;   0;eor
        430;19820110;   10;   0.0;   0;   4;   0;eor
        430;19820111;   10;   0.0;   6;   4;   0;eor
        430;19820112;   10;   0.0;   6;   3;   0;eor
        430;19820113;   10;   0.0;   6;   3;   0;eor
        430;19820114;   10;   0.0;   0;   3;   0;eor
        430;19820115;   10;   0.0;   0;   3;   0;eor
        430;19820116;   10;   0.0;   0;   3;   0;eor
        430;19820117;   10;   0.0;   0;   3;   0;eor
        430;19820118;   10;   0.0;   0;   3;   0;eor
        430;19820119;   10;   0.0;   0;   3;   0;eor
        430;19820120;   10;   0.0;   0;   3;   0;eor
        430;19820121;   10;   0.0;   0;   3;   0;eor
        430;19820122;   10;   0.1;   6;   3;   0;eor
        430;19820123;   10;   0.0;   6;   2;   0;eor
        430;19820124;   10;   0.0;   8;   2;   0;eor
        430;19820125;   10;   4.0;   8;   2;   0;eor
        430;19820126;   10;   0.2;   6;   2;   0;eor
        430;19820127;   10;   0.3;   6;   0;   0;eor
        430;19820128;   10;   3.1;   8;   0;   0;eor
        430;19820129;   10;   5.9;   6;   0;   0;eor
        430;19820130;   10;   5.1;   6;   0;   0;eor
        430;19820131;   10;   0.0;   0;   0;   0;eor
        430;19820201;   10;   0.0;   0;   0;   0;eor
        430;19820202;   10;   0.0;   0;   0;   0;eor
        430;19820203;   10;   0.0;   7;   0;   0;eor
        430;19820204;   10;   0.0;   0;   0;   0;eor
        430;19820205;   10;   0.0;   0;   0;   0;eor
        430;19820206;   10;   1.3;   6;   0;   0;eor
        430;19820207;   10;   2.8;   6;   0;   0;eor
        430;19820208;   10;   1.9;   6;   0;   0;eor
        430;19820209;   10;   0.0;   0;   0;   0;eor
        430;19820210;   10;   0.0;   0;   0;   0;eor
        430;19820211;   10;   0.0;   0;   0;   0;eor
        430;19820212;   10;   0.0;   0;   0;   0;eor
        430;19820213;   10;   0.0;   0;   0;   0;eor
        430;19820214;   10;   0.0;   0;   0;   0;eor
        430;19820215;   10;   0.0;   6;   0;   0;eor
        430;19820216;   10;   0.0;   0;   0;   0;eor
        430;19820217;   10;   0.0;   0;   0;   0;eor
        430;19820218;   10;   0.0;   0;   0;   0;eor
        430;19820219;   10;   0.0;   0;   0;   0;eor
        430;19820220;   10;   0.0;   0;   0;   0;eor
        430;19820221;   10;   0.0;   0;   0;   0;eor
        430;19820222;   10;   0.0;   0;   0;   0;eor
        430;19820223;   10;   0.0;   0;   0;   0;eor
        430;19820224;   10;   0.0;   0;   0;   0;eor
        430;19820225;   10;   0.0;   0;   0;   0;eor
        430;19820226;   10;   0.0;   6;   0;   0;eor
        430;19820227;   10;   0.0;   0;   0;   0;eor
        430;19820228;   10;   6.4;   8;   0;   0;eor
        430;19820301;   10;   7.7;   6;   0;   0;eor
        430;19820302;   10;   0.2;   6;   0;   0;eor
        430;19820303;   10;  11.2;   6;   0;   0;eor
        430;19820304;   10;   0.0;   6;   0;   0;eor
        430;19820305;   10;   0.8;   8;   0;   0;eor
        430;19820306;   10;   0.0;   0;   0;   0;eor
        430;19820307;   10;   0.0;   0;   0;   0;eor
        430;19820308;   10;   0.0;   0;   0;   0;eor
        430;19820309;   10;   0.0;   0;   0;   0;eor
        430;19820310;   10;   2.2;   6;   0;   0;eor
        430;19820311;   10;   3.5;   8;   0;   0;eor
        430;19820312;   10;   1.3;   6;   0;   0;eor
        430;19820313;   10;   2.3;   8;   0;   0;eor
        430;19820314;   10;   0.1;   6;   0;   0;eor
        430;19820315;   10;   0.0;   0;   0;   0;eor
        430;19820316;   10;   1.8;   6;   0;   0;eor
        430;19820317;   10;   2.4;   6;   0;   0;eor
        430;19820318;   10;   0.0;   6;   0;   0;eor
        430;19820319;   10;   5.0;   8;   0;   0;eor
        430;19820320;   10;   0.1;   6;   1;   1;eor
        430;19820321;   10;   0.0;   0;   0;   0;eor
        430;19820322;   10;   0.0;   0;   0;   0;eor
        430;19820323;   10;   0.0;   0;   0;   0;eor
        430;19820324;   10;   0.0;   0;   0;   0;eor
        430;19820325;   10;   0.0;   0;   0;   0;eor
        430;19820326;   10;   0.0;   0;   0;   0;eor
        430;19820327;   10;   0.0;   0;   0;   0;eor
        430;19820328;   10;   0.0;   6;   0;   0;eor
        430;19820329;   10;   0.0;   0;   0;   0;eor
        430;19820330;   10;   0.0;   0;   0;   0;eor
        430;19820331;   10;   0.0;   0;   0;   0;eor
        430;19820401;   10;   0.0;   0;   0;   0;eor
        430;19820402;   10;   0.0;   0;   0;   0;eor
        430;19820403;   10;   0.0;   6;   0;   0;eor
        430;19820404;   10;   0.0;   0;   0;   0;eor
        430;19820405;   10;   0.0;   0;   0;   0;eor
        430;19820406;   10;   0.1;   6;   0;   0;eor
        430;19820407;   10;   1.2;   6;   0;   0;eor
        430;19820408;   10;   3.0;   8;   0;   0;eor
        430;19820409;   10;   3.3;   8;   0;   0;eor
        430;19820410;   10;   1.3;   8;   0;   0;eor
        430;19820411;   10;   2.2;   8;   0;   0;eor
        430;19820412;   10;   0.1;   8;   0;   0;eor
        430;19820413;   10;   1.3;   8;   0;   0;eor
        430;19820414;   10;   0.0;   0;   0;   0;eor
        430;19820415;   10;   0.0;   0;   0;   0;eor
        430;19820416;   10;   0.0;   6;   0;   0;eor
        430;19820417;   10;   0.0;   0;   0;   0;eor
        430;19820418;   10;   0.0;   6;   0;   0;eor
        430;19820419;   10;   0.0;   6;   0;   0;eor
        430;19820420;   10;   0.0;   0;   0;   0;eor
        430;19820421;   10;   0.0;   6;   0;   0;eor
        430;19820422;   10;   0.0;   0;   0;   0;eor
        430;19820423;   10;   0.0;   0;   0;   0;eor
        430;19820424;   10;   0.0;   0;   0;   0;eor
        430;19820425;   10;   0.0;   6;   0;   0;eor
        430;19820426;   10;   0.0;   6;   0;   0;eor
        430;19820427;   10;   0.0;   6;   0;   0;eor
        430;19820428;   10;   0.3;   6;   0;   0;eor
        430;19820429;   10;   3.3;   6;   0;   0;eor
        430;19820430;   10;   1.3;   8;   0;   0;eor
        430;19820501;   10;   3.5;   6;   0;   0;eor
        430;19820502;   10;   1.6;   8;   0;   0;eor
        430;19820503;   10;   0.0;   6;   0;   0;eor
        430;19820504;   10;   0.0;   6;   0;   0;eor
        430;19820505;   10;   7.5;   6;   0;   0;eor
        430;19820506;   10;  12.5;   6;   0;   0;eor
        430;19820507;   10;   1.0;   6;   0;   0;eor
        430;19820508;   10;   0.0;   0;   0;   0;eor
        430;19820509;   10;   0.0;   0;   0;   0;eor
        430;19820510;   10;   0.0;   0;   0;   0;eor
        430;19820511;   10;   0.0;   0;   0;   0;eor
        430;19820512;   10;   0.0;   0;   0;   0;eor
        430;19820513;   10;   0.0;   0;   0;   0;eor
        430;19820514;   10;   0.0;   0;   0;   0;eor
        430;19820515;   10;   0.0;   0;   0;   0;eor
        430;19820516;   10;   0.0;   0;   0;   0;eor
        430;19820517;   10;   1.3;   6;   0;   0;eor
        430;19820518;   10;   0.0;   0;   0;   0;eor
        430;19820519;   10;   0.8;   6;   0;   0;eor
        430;19820520;   10;   1.6;   6;   0;   0;eor
        430;19820521;   10;   0.2;   6;   0;   0;eor
        430;19820522;   10;   7.8;   6;   0;   0;eor
        430;19820523;   10;   9.0;   6;   0;   0;eor
        430;19820524;   10;   9.0;   6;   0;   0;eor
        430;19820525;   10;   0.0;   0;   0;   0;eor
        430;19820526;   10;   0.0;   0;   0;   0;eor
        430;19820527;   10;   0.0;   0;   0;   0;eor
        430;19820528;   10;   1.7;   6;   0;   0;eor
        430;19820529;   10;   0.0;   0;   0;   0;eor
        430;19820530;   10;   0.0;   0;   0;   0;eor
        430;19820531;   10;   0.0;   0;   0;   0;eor
        430;19820601;   10;   0.0;   0;   0;   0;eor
        430;19820602;   10;   0.0;   0;   0;   0;eor
        430;19820603;   10;   0.0;   0;   0;   0;eor
        430;19820604;   10;   0.0;   0;   0;   0;eor
        430;19820605;   10;   0.0;   0;   0;   0;eor
        430;19820606;   10;   0.0;   6;   0;   0;eor
        430;19820607;   10;   0.0;   6;   0;   0;eor
        430;19820608;   10;   0.0;   0;   0;   0;eor
        430;19820609;   10;   0.0;   0;   0;   0;eor
        430;19820610;   10;   0.0;   0;   0;   0;eor
        430;19820611;   10;  13.5;   6;   0;   0;eor
        430;19820612;   10;   4.2;   6;   0;   0;eor
        430;19820613;   10;   4.7;   6;   0;   0;eor
        430;19820614;   10;   0.7;   6;   0;   0;eor
        430;19820615;   10;   3.1;   6;   0;   0;eor
        430;19820616;   10;   0.0;   6;   0;   0;eor
        430;19820617;   10;   0.0;   0;   0;   0;eor
        430;19820618;   10;   1.0;   6;   0;   0;eor
        430;19820619;   10;   3.9;   6;   0;   0;eor
        430;19820620;   10;   2.8;   6;   0;   0;eor
        430;19820621;   10;   0.0;   6;   0;   0;eor
        430;19820622;   10;   4.0;   6;   0;   0;eor
        430;19820623;   10;   0.4;   6;   0;   0;eor
        430;19820624;   10;   6.8;   6;   0;   0;eor
        430;19820625;   10;   0.0;   6;   0;   0;eor
        430;19820626;   10;   0.0;   6;   0;   0;eor
        430;19820627;   10;   1.8;   6;   0;   0;eor
        430;19820628;   10;   0.0;   6;   0;   0;eor
        430;19820629;   10;   5.8;   6;   0;   0;eor
