"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"Dominican Republic","DOM","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","13.8522692965684","13.4382463323098","14.4204805687528","16.0813514114248","13.2633177274453","12.5373329554621","11.3509631632308","11.0314977813341","10.3071894458166","9.71261555552617","7.97832450347147","8.45715029390712","9.02277039848197","9.69124558967762","11.2818955384209","11.2446214001321","11.7008873533127","12.3845917958153","10.2967892812138","7.59081769799995","10.8703353772716","11.154462736089","10.5341580201292","10.5746248391509","10.3443425255087","11.4087879252525","11.4316696590021","11.5292954816426","12.1644136566349","13.3805069856065","13.2167276126136","11.7451429764128","12.5218843188301","13.6981611220213","13.9947598935454","14.8862683653105","14.1610535171598","12.6359093523094","12.207401125726","12.2976255127202","13.0264829667776","13.5035356326334","13.3864470357334","12.8118479609538","12.9108685475088","13.030751059434","13.0249349887579","","",
"Algeria","DZA","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"East Asia & Pacific (excluding high income)","EAP","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.23469087606902","9.7387845485004","10.319144003188","10.8631421786522","10.7435321865669","10.6468300261599","10.9075747217135","10.84479827032","10.6192093236419","10.342824508667","10.0709075515313","9.78335479921426","9.95198220065033","","","",
"Early-demographic dividend","EAR","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","12.6042231145042","12.9266944304862","13.4523160957272","13.6839366629667","13.8552794106809","","13.8982076982463","","13.7761417958594","13.1137157082577","13.5652697521068","12.9623158145","12.8872096182419","12.3749959561764","12.6868088791919","12.2942559491648","12.0623012468119","12.433268684092","11.5218637192173","11.9642865917513","11.9277381362204","12.2395288221603","13.0432884810833","11.7315518005549","","","","","","","","","","13.2909137310287","12.4877483649475","12.3600394359245","12.3662590150395","12.4368511965301","12.6764596364433","12.4220837177193","12.9830093445205","13.1434680757872","13.0587046302304","13.7328807317463","","",
"East Asia & Pacific","EAS","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.2183445097481","11.6266711436706","11.7906178023381","11.5925742849474","11.0946032664982","11.0630613860549","11.4061716198052","11.5752894478438","11.7277136668859","11.9622338496972","11.7957613068246","11.647250657172","11.9284499686065","","","",
"Europe & Central Asia (excluding high income)","ECA","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.4846159126819","","","","","13.6732087433821","","","","16.9863123180322","15.1510487210012","15.2954389655502","15.8892596688532","15.4679884643913","15.1438783280468","15.0982043636477","13.8039567328319","12.986165492231","13.4053788784564","14.1389369781146","","",
"Europe & Central Asia","ECS","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","15.9734242111618","16.4721816765554","16.2156678916389","16.8857044446395","16.9943730205235","16.8496426583128","16.743026131657","17.4327612423929","17.4695337303858","17.9637367280543","17.8176160540101","17.8206864796065","17.95349592281","18.1849006278093","17.9985768505967","18.035368602866","17.9442814353027","18.4145646905732","19.196904962013","19.071626405811","18.8243648650313","19.0581380194619","19.1563451687084","19.2814866121282","19.6480606909563","19.9744524674915","19.8101956991635","20.0266101936434","19.6881175645196","19.1761904731811","18.9600976022316","18.9349958471133","19.53083498224","19.8341567730663","20.0320135915318","19.6267550629821","18.5382285535818","18.9774595286287","19.1487270282222","19.2454119656531","19.4823452353488","19.4906467868426","19.2649905588797","19.169483548131","19.3837369889222","19.5792023057056","","",
"Ecuador","ECU","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Egypt, Arab Rep.","EGY","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","20.5216145931482","17.3313844226352","25.5179722042899","23.0710966447624","21.285197869102","","26.2442996941523","21.6957605985037","21.0827067669173","18.4462025316456","17.254691689008","16.3197278911565","14.5708737864078","14.349025974026","13.838961038961","13.2348643006263","14.7377777777778","18.4802300503235","18.764175257732","19.0474285714286","17.6230392156863","17.4629468177855","15.9646483640466","","","","","13.4077593032462","13.3499401197605","13.8359777457243","14.068635097493","15.8295127084345","15.3498523093448","15.3205248464545","15.6613605833813","14.1300762473065","14.0086354022318","12.3849047590613","13.4980649322726","12.2201408450704","12.5192110970171","","","","","",
"Euro area","EMU","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","14.7699422309537","14.9781219715252","14.4855291664784","15.2479589136539","15.4416914193852","15.5504948903823","15.6343523734889","16.1171408472445","16.0900954678082","16.4344987857046","16.7439682944086","16.8370475010103","16.7205060878315","17.1226223868667","17.128191996906","17.3159576914103","17.3520192583783","17.425189156331","18.3941300497625","18.4783692886763","18.4649362028129","18.3127927843112","18.3734175370086","18.5340141580594","18.9089508065157","19.2548884287182","19.6762853428542","19.4902135585128","19.1151316128456","18.6621555930858","18.4091438756979","18.1993906391191","18.4500477689369","18.8466557284834","19.0167852820076","18.5039734743211","17.7500199646323","18.1718114068606","18.2352916210036","18.6445517591986","19.1367169934152","19.1880318614674","19.0906420286701","19.0110612275347","19.1919859104603","19.3645052823619","","",
"Eritrea","ERI","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Spain","ESP","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.5538138205945","15.6231666608749","15.4037991942504","15.8624299226789","15.9117576457515","15.8141301009028","15.6078591369671","14.7441404999253","14.320562008112","14.6502885028222","15.4823870418835","15.8673391623822","16.4300876118858","12.8128658607478","10.2275925983075","12.408677469845","11.8826279913853","11.7629829919338","13.6161388075441","14.1414395857998","14.2062379940423","13.7959671047906","13.7221808141647","14.2482113936781","","",
"Estonia","EST","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.987510452320921","1.29781644570003","22.8651526250774","21.875826254289","21.9958207590222","22.1391991074972","20.9059396986789","19.6602658932188","19.206925688552","19.6223804216039","19.8219292394108","20.2351824423296","19.1117791383313","19.9716505007326","20.2261845327181","19.2786078061584","21.3999472987633","19.6644151645791","19.0728259728465","19.8039003082932","20.0373108474346","20.6119036880569","21.5133949870117","21.8291677635898","20.9927107384988","20.8757508011836","","",
"Ethiopia","ETH","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.6391896656738","7.45060832431908","5.60078100255619","5.91191030957921","7.67825093616745","8.42952152649884","8.95248838813134","10.5227644109401","11.2621453760978","10.8848189783442","","8.08387167264084","9.70983167885198","9.11689550681182","9.68076220287628","8.72441638457738","8.26284585481565","7.81252966616113","7.81414425408042","6.58118138102551","8.1634410798229","9.20935861701915","9.37759471505438","8.76472537700643","8.81195539315636","8.35133826701354","8.08706553329928","7.6039292287321","7.519920423209","6.64822127962932","",
"European Union","EUU","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","15.2883619763087","15.465306011191","14.9141156062027","15.7380489524973","15.9601578503056","16.0213327543961","16.049139626801","16.4743486965744","16.2804252381096","16.5510198083017","16.8728464583636","17.0275163355252","17.0683375877156","17.4592416567489","17.5506180963416","17.7340519996299","17.7304364029776","18.0456004756976","18.9027807775823","18.8405257841533","18.7602717295579","18.732678054945","19.0687313840519","19.1855532690037","19.4841208495938","19.8543913030267","20.1771624457024","19.965335921562","19.4883725828535","19.068199783459","18.8793448485558","18.701140429988","19.0074908573539","19.3525229176026","19.6208566998511","19.0926414767313","18.319279083509","18.7116536485449","18.7560469294354","19.1207679610013","19.5552257388639","19.6537411396693","19.5616414769174","19.5071423891268","19.6777710542482","19.8016417921937","","",
"Fragile and conflict affected situations","FCS","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Finland","FIN","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","21.7655209021182","22.0037204005482","21.3482806802736","22.1594663340962","24.7020693041736","24.2205045240345","22.4186784984205","21.1877652749177","21.4581149543446","22.527559288674","22.1623143898375","22.3375910623963","22.7384036156607","23.4778737211428","23.9744185733007","22.6659781927825","24.1892219352677","24.6482812440683","24.4185815241011","24.4393998067577","24.884005000447","22.41930067482","23.1086270776608","20.7023917036195","21.9106021570683","22.6158997175269","22.7094642827498","22.3872482586908","24.2403365532607","21.88995215311","22.4674380076236","22.0581354737099","21.8124440973053","21.7928555380813","21.4202675581416","21.0651513855628","20.4910817697475","18.8828426328908","18.6012766884763","20.0178789684744","20.1355969299184","20.6434972420848","20.6315219650357","20.4707051115264","20.8134499213858","20.7765920181751","20.8390380934928","","",
"Fiji","FJI","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22.7570707070707","21.871694417238","21.6010076879642","21.410668253024","21.4956593324353","22.2061424086037","21.2021419009371","","","","","","","","22.1900155920428","21.348064225041","23.187023319146","","","","21.7790468624783","23.0228528577053","23.2333296664115","23.645544892533","22.724465898037","23.73875096872","23.4854609819172","24.669942067799","24.1866788047148","","",
"France","FRA","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","18.6753382737298","17.8442511053678","18.8734543972722","17.7218201624997","18.8399901351678","18.2407944498833","18.2572364059547","18.8316897062058","19.2919191523624","19.3675732164903","19.6002125614414","19.4442146496727","19.5674134255901","19.6514605775957","19.6597690889594","19.8706458386443","19.2124499487064","18.9060014414972","18.7342473161179","18.9182261505155","18.4666925687877","18.3840765665474","19.0841169775623","19.5601478486349","20.4750428423354","21.1882637144689","23.1321788066538","23.74555584979","23.5031465894757","23.4867377454167","22.669569582115","22.2163827540404","22.2653033798332","22.4108318397649","22.68494295109","22.2626921333498","22.1484857306337","20.830893266034","22.0894316562663","21.9594251565196","22.5307400790117","23.2109178727076","23.1614153174882","23.197715462657","23.0648275010082","23.6198885446113","24.2299805099109","","",
"Faroe Islands","FRO","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Micronesia, Fed. Sts.","FSM","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.28801638335656","4.39601604940122","4.6611358838246","4.96407310466763","4.89180155643093","5.46654155675152","12.5440666117082","5.41824367855025","6.00349148812455","10.4078806698616","25.1962738500986","","",
"Gabon","GAB","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.0605243331958","16.0588356064828","15.1052288790252","12.8300685455322","11.4680637070479","11.0849703006568","10.2183913092029","","",
"United Kingdom","GBR","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","23.0184853204808","21.0715830724992","23.7460735062314","24.2656075553197","23.8006952491309","23.3257744536389","22.1542220674458","21.9037787093631","23.876065932529","24.639426203616","25.8661393285258","24.6485304999056","24.7776311010935","25.1335734201353","24.5006836277848","23.1587950829559","22.990749915473","22.7622715847149","24.1512945995683","24.8471370411411","24.2803159914902","22.9810917661155","23.7970949924584","23.2775635702372","23.1348753644275","23.7076085415606","25.0269477124052","25.5158473339994","26.1674566079892","25.6658525519119","24.9075046972075","24.5418990770386","25.1627114946429","25.502874077724","25.6786964472044","25.8381451793465","26.4454872569942","24.1173380340574","25.304399014437","25.7855841482988","25.0218270990077","25.0046994880785","24.8352277487642","24.9803327880073","25.3412338591386","25.5235035360413","25.5052921600669","","",
"Georgia","GEO","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.33388219280335","7.2419904024213","7.90304655388361","7.65170194105674","7.35241234641894","7.61668454935622","7.03284641701988","9.92742485469703","12.1100775327212","15.448262859049","17.7152843978392","23.8092991313192","23.1385522072723","21.0452029182095","22.771962462763","23.1793090023616","21.9902703799168","21.9991003727027","22.2472373655518","22.2870856122335","22.058260715968","21.7399785647341","19.3303881236988","",
"Ghana","GHA","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.4367986938714","13.1595956217207","10.7686571823574","13.1492471785336","","","","","","","","17.1929278946802","17.4931112111661","18.4776861347961","21.7521055188451","21.321508315786","12.8070716641833","13.8779845463992","13.8959679074555","12.6124615220586","13.3883874032931","14.8657903615734","","","10.9402152190858","18.262152392548","11.2907415497885","11.8533680530445","12.5697544634373","","",
"Gibraltar","GIB","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea","GIN","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.4100354437417","12.1055381993752","10.745532410646","10.8417838670524","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Gambia, The","GMB","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.2047799785766","8.7463324721029","9.5577415117244","10.8156928115974","","","","","","","","4.20363689427776","4.86750687105553","5.58383773245207","4.72271016790706","4.38178863536058","4.95666112384138","8.13399480148164","9.07693437326534","9.39409048118684","","","","","","","","","","","",
"Guinea-Bissau","GNB","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.3228332008281","","","",
"Equatorial Guinea","GNQ","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.66888288644266","7.54668815352279","7.78635988913296","12.7630966475237","7.5861592239033","7.01579011244965","8.7422190526891","8.51634994290945","8.29890080820683","11.4567349338539","6.38440698934831","5.9818468716613","6.08459828229718","","",
"Greece","GRC","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","12.9026828098165","12.4836429148208","12.6364101499285","12.7029423578464","14.0997502563941","13.9649097655532","14.2863227974217","13.8960550046047","13.7711688011144","12.3228292866134","14.9348707060733","15.5978501194958","13.9701619698163","13.8121186216597","15.5925836232275","16.3554570102202","15.0976366541099","13.0002973225289","15.121290735755","","","","","18.5808412494573","18.6360884681499","19.521901722578","20.5280821101698","21.433046255686","22.4705218067773","20.9377728582473","21.2668771915194","19.7076767099343","19.1347300964628","20.3265057678376","19.9792007188903","20.242842540277","20.2136126233003","19.7756801582681","20.2140014436009","22.0737324364917","23.9100761601118","24.020466544583","24.6394646014725","24.8084214573266","26.3151115237038","25.9719369265181","26.1935223578916","","",
"Grenada","GRD","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Greenland","GRL","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guatemala","GTM","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.86521167042449","7.32568643787739","8.31394870079594","7.81982716975758","6.76522723609661","7.71473124255776","8.52966373904846","8.69766927303715","9.37193397451466","10.2471509266561","10.0649764496874","10.863025049451","11.8805491886458","11.6738556692474","11.5527371322703","11.2053914731609","11.8569712023966","12.0593624391049","11.2738146186217","10.3355169516894","10.4352982781384","10.8378142840383","10.8359592026686","11.1022939168874","10.7778159438799","10.3582515698864","10.4215148794664","10.6417792048686","10.5912638481385","","",
"Guam","GUM","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guyana","GUY","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"High income","HIC","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","13.8153018457291","13.7044368465141","14.0946812701732","13.4977586190926","13.6110098819807","13.9805606206649","13.9008288891174","14.1602739261602","14.6009095337747","14.866674383467","14.8237009355664","14.1890873950204","14.1601322241227","14.3321340737551","14.2931382917411","14.6343035021005","14.5538643594551","14.4886064790094","14.6081904251684","14.8194294987984","14.448379564521","14.4375512144278","14.5791429661146","15.0686396267788","15.2763231555732","15.4803430392386","15.7813251661674","15.9088030014614","16.3955655129488","15.7328364746487","14.6855937356208","14.4260010749858","14.5034890321412","15.1707199865735","15.5936942019873","15.6502835095335","14.9796486985622","13.5494184432286","13.8642937918547","14.2406144684331","14.450010438815","14.9098871816855","15.1936465224887","15.2655181106868","15.2052939967071","15.6538317377553","15.1294803541238","","",
"Hong Kong SAR, China","HKG","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Honduras","HND","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","10.6724788712627","10.827397853556","11.1213146447559","11.085409252669","11.6617215008057","13.093741033056","7.90057711456624","8.13705009728722","8.81390861121433","8.64389432701423","","","","","","","","","","","","","","","","","","","","","","13.7464657766749","14.4958593254183","14.5349539639745","15.2383560846971","16.3850005480222","16.1305159842983","14.1619701907107","14.4250984008607","14.7879787886259","14.7474723155071","15.0632419088149","16.5426382434487","17.3444720611594","","","","","",
"Heavily indebted poor countries (HIPC)","HPC","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.6967758734262","12.1463058099515","11.5513781477546","","","","",
"Croatia","HRV","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22.7509657942538","22.6214550703941","21.7746325530757","24.9624014217483","23.0250094641773","22.266141126492","20.9418993142112","21.8655849539285","21.3065725600134","20.5298072057786","20.5748454715479","20.9423427125609","20.9272287641229","20.4751077912527","19.6001835106463","19.7715376614846","19.2337325750641","19.7494437367818","20.3002258392737","19.9295877685661","20.8435907399557","21.349029099949","21.5627731110784","21.9632820231614","","",
"Haiti","HTI","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Hungary","HUN","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25.549530210924","24.0744246676366","25.0104901236313","24.1947854014735","23.1672053186825","22.9160784324738","20.93471548102","20.8022872753312","21.851728878236","22.4411612923756","21.4568177833194","20.9272657304387","20.7334074743395","20.4789553123036","20.026338173455","19.8900293173727","21.4785562590071","23.3424396520383","23.4242768157427","22.8424274928834","21.220955950956","23.0472099731246","22.9782861043395","23.1565756234254","23.3902609856766","23.3056115571038","23.1775351555229","22.9533771484821","","",
"IBRD only","IBD","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.4930626721909","12.8355190535158","13.3004778173284","13.2527013488874","12.4521948885822","12.6689217854486","12.9884494467032","12.785766424724","12.6162436779625","12.2712733954496","12.1539431850258","11.9519714613253","12.2331139228019","","","",
"IDA & IBRD total","IBT","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.429335097258","12.7726870807939","13.2303300438196","13.1979566919427","12.3879305012345","12.6247121366636","12.9462337213454","12.7422561052367","12.5775103826639","12.2566782395184","12.1462747822102","11.9404523203495","12.249103127492","","","",
"IDA total","IDA","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"IDA blend","IDB","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Indonesia","IDN","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","12.4452234881683","13.8152634228685","15.9693686963018","16.5552699228792","17.8900476507594","17.7215988890467","17.8932559570914","20.2838996546491","21.7798383565442","21.9464341903123","20.0561437871232","18.822865330757","17.4843891433901","18.7508973741776","14.620769821124","15.083694595844","15.0839380513536","15.9572018252866","19.1370837619352","17.1896969094773","17.1229526962939","14.3564203316314","15.9484191945104","14.9647722699912","14.234801940785","16.0118484144708","15.0275881804252","16.3158356093432","","11.5781845835748","11.8269595891699","12.3855320643093","12.3307678952353","","","","13.3106178269489","11.0577865188848","10.5374850612964","11.1581278507445","11.3805899447921","11.2853014633987","10.8355237532905","10.7534877772096","10.3363487033276","9.8772930803788","10.2304494777374","","",
"IDA only","IDX","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.6811120828377","10.9276840552154","10.7751998861683","","","","",
"Isle of Man","IMN","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"India","IND","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","8.18112088552086","9.02450290810672","9.18183799057709","8.59709420647853","9.30227453062782","9.68904892322302","9.0260717385052","9.21369031468096","9.26912135171453","9.26849740605286","9.30653986452717","10.0754185427956","10.4273088591227","10.4083099657401","10.3567380103292","10.4683445141696","9.99359139611536","10.1709224201253","9.80522844222105","8.53523362003571","8.98177201621707","9.22682469075296","9.23146869089268","9.00857773246063","8.11314351093247","8.63830002757078","8.81014349623956","8.07945444456957","8.67627393097179","9.10808432217665","9.57081708050975","10.0809315264093","11.1293370539256","12.1083469904396","10.9771721522223","9.80972540643427","10.3880397905448","10.1773845336217","10.8367717209692","11.0016256942917","9.98465419071312","10.5697090357471","11.1477384291463","11.3819418742577","11.9720923415384","","",
"Not classified","INX","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ireland","IRL","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","21.8338399449536","22.1427782969909","21.9709546639258","21.2701461511322","23.6366355798224","22.5060775499022","22.0829259379312","21.9379672755739","24.1979025423929","25.2839486556488","26.3528628050829","27.5023202593642","28.0858144321154","27.1730363785533","27.3208226489009","27.4152178791324","28.7168676265753","25.7982580859657","25.3295849280516","25.5985694483999","25.9013670358058","25.8096240531612","27.0241400452966","26.4955413900859","27.1791890422464","26.8828146053775","26.5293379987637","26.6969266092182","26.3774628403525","24.2344441305922","23.523175099481","24.1638566038374","25.0884673803355","25.4749204423317","26.8073947500016","25.919608913598","23.7493873344816","21.9869954681922","21.7954445741815","21.9701815025413","22.5382471621664","22.8819506224482","23.1302819666066","18.7685418369321","18.9245860304042","18.2700659665694","18.2623536331817","","",
"Iran, Islamic Rep.","IRN","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","8.2655132691582","7.54781091079782","5.41779096385303","8.19407845342415","7.56205850421217","8.2163230083442","8.87085856941687","5.993374742272","5.17028487620869","6.97903560006099","5.92293172684678","6.03398096948067","6.43709659565307","7.32980963794109","6.78425089060438","6.00533842479704","5.43455242310289","5.36975044366969","5.57223654550096","6.16189081192739","6.88118064602608","3.86024599151577","4.37123611618907","6.22079867847972","7.94631513970274","10.1579620986576","8.6443760539106","8.32782333660662","5.86128209634466","5.74690355847496","4.99437771167461","5.20132534963171","5.19532335186139","6.65759371546111","6.21768140952709","5.93768768956558","6.19780928803603","7.35847804149632","","","","","","","","","","","",
"Iraq","IRQ","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.89047514619883","1.24136945083715","1.97946906642712","","","","",
"Iceland","ISL","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","22.7838894861445","22.8393539341747","23.7356012260757","22.847987830168","21.7375709503843","20.7176528565728","21.1171537372927","21.8650915120374","21.1798037624185","22.5177714290573","22.9162458106947","20.542382396808","20.913272534735","20.0742731499985","20.2734161491054","20.6627750737748","22.2723859884236","23.406471744495","23.4722253039807","22.8226153710262","23.1261933734364","22.4725712337397","22.2213865157471","22.4795574803673","23.4096899923755","21.9640690576705","23.9824478966804","25.8904840129586","25.16697485723","22.8458796071919","22.6504245637119","23.7087746530915","24.7494078372827","27.2268356338109","27.1467362488941","25.9334866886051","22.8674225364042","19.7461802690913","20.093034015224","20.5951555297554","21.4418113398477","21.9708296883885","24.6436023135824","22.8557944214446","37.933525972764","24.1561930184778","23.4449049852876","","",
